"","0","0 | 1","0 | 2","162000","162000 | 1","162000 | 2","0 | 3","0 | 4","162000 | 3","162000 | 4"
"ydfW",116.3143773,119.3215718,80.44144425,105.954206,87.21925497,144.5647286,81.33790644,123.1598395,97.62157178,116.3143773
"ynjH",175.0241588,198.2689009,113.2980454,119.0858504,207.2342572,193.3215256,142.82302,143.0879885,164.7215718,137.8172223
"thiK",1754.308532,1800.124157,1728.927498,1280.638821,1646.59538,1164.618848,1980.500465,1457.294865,1425.383203,1214.600315
"mmuP",320.9777352,327.8237311,349.6661798,192.9235379,363.8946671,290.4532605,367.6631269,309.4094289,370.9924217,240.1653887
"ppdA",666.588151,527.5137289,707.673362,519.4375131,429.9966692,576.3053839,576.9756287,667.6950311,424.2577814,451.7765215
"fimF",726.6847911,556.7223913,439.290296,475.4047985,430.5763758,344.8143145,533.6374478,380.8610026,445.2200025,432.4524276
"recA",12884.51556,12751.17157,13260.26421,9931.966183,13282.82157,11223.7465,13305.25025,12856.34365,11196.03735,10551.12033
"pyrC",2969.726098,3394.803726,1007.194537,3019.721572,4971.521572,2089.820353,2942.426049,615.1265069,2944.602159,1641.362065
"rpoA",14801.66658,16668.29162,16741.58589,16137.76257,15984.92871,17015.03843,16540.53789,16888.02157,17050.00176,17207.71815
"ykfJ",134.1980862,218.5215718,129.5283355,60.44033846,137.2215718,239.0649788,180.5656386,206.0302041,138.324886,173.8329309
"evgA",2513.96231,2539.171572,2353.537706,4752.221572,3007.015843,2446.883678,2623.197249,2223.277389,4114.234768,2859.47921
"bcsG",414.3835175,470.7908823,197.6570459,1368.683239,1011.526596,900.0264454,434.6597747,266.0557822,1655.506503,1308.857645
"yijD",1816.860972,2003.918235,2625.709777,2117.336889,3154.477421,3061.068689,2011.825996,1828.525202,3319.890813,3248.771572
"ybaY",756.641096,983.5372125,546.2338445,540.783781,765.2215718,325.7615387,1035.909509,263.8794628,727.8509219,376.3215718
"ybjJ",2044.782069,2285.835918,1159.098515,746.9626175,680.5983532,324.6648308,1486.593712,747.2345658,874.1453423,513.3488647
"yjcH",120.1200079,253.5844027,116.9540333,83.54276926,202.1215718,239.188975,232.7126538,125.3249324,215.815338,212.9411268
"dksA",3295.604896,3032.43576,2928.49246,3157.575518,3077.819362,2275.849291,3322.890811,2944.7194,2990.009201,2956.096201
"ytfI",114.3860824,139.1085611,53.19186005,137.3127879,118.2641643,277.5209715,112.9694611,177.0373688,138.6090089,209.0643481
"sapF",1334.642294,1908.668919,1441.896157,886.8394187,1617.521572,1006.137091,1916.152884,680.3217448,1209.968676,1047.084719
"yjgA",2632.721572,2848.907405,3173.616328,3196.971572,4883.475966,4003.07103,2641.131929,2207.092837,4261.642528,3524.765017
"yciA",1209.934122,1295.08697,1067.514246,1871.922317,2919.866867,1521.350718,1363.512488,1446.905158,1876.382897,1260.621572
"kefB",1591.118882,1560.059903,1543.245557,1396.961017,1575.708823,1201.959374,1770.393298,472.9142499,1865.381562,1573.507466
"sra",2505.499962,2691.782861,2583.2377,1786.278901,1439.197687,1807.815174,3288.321572,4296.584372,1798.551439,2207.06801
"wzc",687.1346872,773.6739373,360.2260098,337.1365397,265.6886257,175.8868558,1105.448454,315.7432572,407.2551743,203.524264
"radD",1657.189809,1831.719059,2238.846571,1245.829032,1608.860559,1584.824593,1614.068489,1712.038245,1214.830949,1384.160867
"aat",2287.880384,2453.150694,1345.836914,1063.901453,1700.117498,945.9121494,1965.071572,1752.437241,1096.273003,669.7588613
"thyA",5500.771572,5000.471572,4750.121572,5227.479844,5800.391277,4377.630908,5348.071572,4600.071572,5237.108012,4019.121572
"tolR",4477.153893,5234.88336,4933.061107,4211.305083,4385.300289,4234.079295,4665.794661,4308.037742,3181.48736,3418.196311
"yiaL",194.0955878,153.5518589,69.1215718,64.78510261,42.73163352,425.4245755,52.92855128,164.2432904,44.68134148,306.9773214
"codA",3116.185689,2715.825578,1797.271314,2710.234163,4207.608498,2425.938843,2747.202505,688.4040681,2549.779362,1577.000753
"dcrB",5485.041566,5209.85662,4265.975957,5011.07596,5537.241462,4958.325496,5785.706614,3423.207759,5680.040768,5457.168443
"ybfP",244.5715423,329.2215718,322.9624843,400.3803873,355.0963027,418.4108492,273.8692375,251.9938253,284.6876894,328.1041228
"pptA",322.0440793,283.3105377,155.3415346,511.8715718,402.3724463,167.8963468,363.5930295,203.32487,496.1215718,317.0715718
"yphD",225.077959,212.2063844,224.8215718,110.5260909,195.5217443,274.7232202,210.8984173,221.9170516,204.9164206,203.4012814
"prfA",5903.532736,6420.137927,7375.5742,4517.283073,5112.121572,5334.410658,7116.68899,7232.15287,4120.687852,4431.066263
"ddpC",453.0194779,406.1909341,375.5646115,308.6734779,359.9969592,379.4037713,437.8880342,364.585743,385.6679115,315.703704
"lon",6668.926635,5020.460306,3407.221572,5083.248223,2701.693968,3280.402152,4473.998011,2976.62678,3431.041928,3668.326703
"exbD",8751.173634,10849.04901,10407.72544,5587.672006,7085.669662,7510.284455,10324.64846,4366.597976,9251.860971,10344.35509
"ftsI",2051.818098,2079.201698,2023.486967,2226.331401,2194.534806,2369.991595,2305.281637,2518.780362,2684.156593,2372.647262
"ygfF",882.3802788,1246.352024,1094.417203,1487.654805,1508.842264,1748.20884,1036.643383,530.8458902,1697.753338,1765.921572
"rspA",219.3215718,179.0744383,130.9506582,145.6345711,147.730249,157.7704959,155.5215718,177.6471193,130.3317388,129.0251313
"pyrE",484.131611,476.8685666,489.5215718,608.9137402,966.9215718,745.6726799,504.4091965,351.7430575,656.8441615,559.7273209
"dhaR",246.3635518,383.6297724,234.6776627,262.0022836,288.9479562,212.1102686,222.5561304,151.3330914,336.0401864,221.963567
"yodB",211.5452905,176.3570775,102.4877038,272.2264884,202.1215718,187.2331625,178.2193564,254.5214112,234.0977909,178.59926
"frdA",944.5388407,648.878175,2581.442687,676.5887973,637.6843809,826.1703575,1181.748211,8016.321572,626.2191092,1837.783123
"caiF",432.9189947,301.5158484,244.2466934,726.5991542,942.9366156,731.956029,473.702937,384.9277566,752.2215718,663.2556919
"mbiA",121.742144,134.8476216,127.2399715,45.01068588,102.4662734,241.1606534,132.7191947,152.9215718,92.52157178,160.590996
"rlmC",2288.278964,1957.421572,1946.287305,1280.119312,2338.50341,1696.921572,2050.320331,1869.221572,1148.740176,1094.332417
"ymgC",1425.854796,2268.527952,1906.357761,947.9244154,481.0620535,378.1132936,1456.293891,106.5114028,953.541309,902.3215718
"yraR",726.3004944,713.5951445,857.0281308,580.4400779,995.2531994,815.5523733,750.9956738,921.242095,805.1495545,793.2779345
"rpiA",3329.829157,3050.547382,2281.034155,3599.845595,4164.421189,2918.921572,2929.646327,2414.341002,3557.014831,2921.279731
"cbtA",120.8639196,159.5215718,150.6988586,78.11693349,121.3922583,271.5452964,119.6618319,242.120241,102.4431768,206.5532021
"rlmN",5339.801699,5266.262262,5607.236129,5683.895428,6197.348645,5434.02377,5323.66581,5128.944973,5471.375577,4412.087456
"glnE",1933.727616,1669.085515,1034.309144,1545.721572,1213.04754,886.1434165,1587.257584,1143.644195,1607.579735,1358.048707
"yfiM",1907.410544,1788.003956,2061.889621,1398.474261,1137.635593,1104.790444,1297.858129,828.2267295,946.149613,968.4379942
"gatY",880.3375173,952.0664911,1124.201558,1404.882898,911.4499863,650.8698939,690.9602825,1023.887778,1187.017303,1394.621572
"fis",6421.285211,7021.927255,9969.03023,9669.938352,10404.6082,9931.611639,7295.221572,8372.016043,8742.83329,8390.719744
"ygcS",148.6387588,134.7215718,73.08085473,97.52323869,121.4215718,191.0903772,119.9047762,123.9215718,115.7651346,153.0362606
"ytfJ",472.7891105,573.6685524,403.7119779,795.7170651,982.8693655,701.645323,648.0095903,551.4417237,1017.772721,668.2597645
"gcvB",7940.704667,6214.818281,8514.022683,7903.582572,7416.021572,9009.003696,5807.021572,9331.180692,5906.495426,7188.559882
"mazG",2477.035112,2759.250259,2532.700436,3022.725863,2171.275581,2507.571572,2605.876132,2666.187294,2472.037459,2673.652793
"norV",229.8828821,314.2064622,259.7706026,171.1832283,280.2208309,364.3052782,285.0905442,310.7587209,255.234391,290.4494744
"cobC",2517.309494,2648.754373,2058.446064,1360.126018,900.8248253,1504.165718,1674.366776,1981.24811,597.8330452,1244.91843
"katG",3539.16516,3908.662775,2353.163658,1900.806921,1906.334019,1663.164067,3471.63337,2719.54176,2256.721572,2220.094366
"yiaW",109.7817371,105.0366685,49.21956642,55.97610878,74.02157178,283.3276504,40.39758745,141.3967687,104.0742284,227.8144784
"lipA",2173.549017,2306.617762,1931.099491,2401.608517,2706.756081,2348.778004,1300.751276,1004.477221,1476.385961,1940.321165
"yraI",157.1193764,154.0488635,38.32370557,155.7802371,113.8914977,346.7029536,76.07466664,132.4497681,129.8394913,245.8679946
"asr",319.1692576,233.3215718,266.4867768,239.0441345,222.5570091,275.4240954,309.5215718,295.1289492,250.6904156,257.9919084
"yeaE",1550.344533,1358.021572,1536.854891,2457.368007,2557.476845,1966.621572,1694.316402,1827.821572,2448.630789,2252.784655
"mlaD",4555.110964,4216.434649,4926.281327,5627.821581,4519.331441,5604.544043,4605.613127,5022.611673,5433.280997,6079.164356
"cueO",464.9080889,459.3998894,367.3937362,403.9340279,454.6939654,341.5872535,440.7764452,435.7029351,439.565741,303.5068682
"dnaE",5430.460406,5642.943901,5555.068222,3912.605273,4253.930746,4190.226971,6602.916198,5084.435861,4614.721572,4496.405807
"cbl",218.1420543,201.9646279,157.7464598,397.3436126,247.6587622,166.8146293,433.8365709,147.4722441,556.4848643,475.5060421
"yeiR",591.0706371,906.4883244,433.6731417,820.9651707,747.6888594,323.3464014,569.7838062,244.4339002,795.2824889,443.2215718
"yiiS",542.5249563,379.3614852,122.4847781,1511.423747,634.5197412,488.3215718,339.4390138,246.5543578,1222.572706,945.3705654
"hcaD",472.803877,461.5129648,314.7193597,348.7053119,398.5174547,608.0259923,438.5726987,441.0576927,446.9561739,438.4062777
"sucD",7056.046815,5994.307066,6419.923995,5014.771572,5109.267776,5631.137045,7968.577147,5642.893111,5744.851207,5671.922726
"rbsR",656.8838087,554.2417178,542.2406915,1317.03988,764.1441463,1269.342288,543.597558,671.4669682,1115.008427,1373.221438
"tynA",265.6788427,244.1155792,175.9414721,148.9400812,183.3449786,334.3224233,178.820437,207.6823278,155.5254156,197.2107582
"rsmG",5753.929175,6352.171572,5065.859094,4768.797034,4003.126151,4257.90288,4212.121572,4438.927995,3775.15441,4132.210535
"yicR",569.2009966,567.2583966,506.1935464,900.8729433,855.977167,912.0147613,576.821892,461.8215718,1014.03685,907.3916292
"gcl",287.1215718,313.9976606,206.1215718,262.348681,202.9189683,204.501246,245.7274901,206.2578281,224.7584791,238.4215718
"infB",10226.2968,9648.958949,13041.27976,11051.7022,8206.240826,12088.34376,10920.69008,13699.6289,9218.452964,11949.12905
"ilvN",338.3141893,385.1215718,257.0304815,138.663584,286.6118621,605.6782709,426.1647826,252.6085653,367.1343156,499.6864097
"dut",6064.435637,5615.723115,4280.767981,7015.021572,7130.619474,5961.458488,5858.213547,4555.190168,6667.535189,5375.567946
"nlpE",2072.330153,1900.142054,1919.9183,2146.716644,1970.985428,2143.454163,1955.178936,1835.725451,2142.447685,1969.382262
"ilvC",607.9905108,660.0744661,638.3015257,497.2132306,559.6258255,929.7715718,594.5215718,591.8278544,712.9215718,850.9857687
"minD",2638.648003,2645.674031,693.9253836,5096.171839,3343.521572,2529.257256,2175.59414,698.9239639,4181.903967,2955.702543
"ldtB",4832.836022,4756.644481,3623.250495,3472.975488,4884.583988,3053.566331,4685.844318,2844.817758,3486.293806,2623.177518
"yffN",193.0215718,145.3160664,119.6923676,206.8910544,132.4367911,170.8944511,151.5556019,102.7215718,142.0901999,147.7300992
"yegH",509.5742574,830.0215718,732.3607795,774.9977486,761.2341861,567.1352769,720.7221479,635.1771476,903.5544955,875.1988734
"cpxR",4028.031791,4112.471572,3517.509282,4936.221572,4586.821572,4327.096289,4393.196674,3690.390484,5915.671572,5113.520819
"sxy",604.3761117,748.8215718,626.8638332,562.6231521,682.7418075,418.7724244,697.4189182,583.3586738,638.3787812,427.4215718
"truA",5869.595928,7197.649085,7932.990048,4786.027909,6402.035929,5961.989231,8164.781275,7620.566158,6614.231405,6171.296663
"trpA",5703.336545,5961.923699,3841.667519,4851.215982,4820.331006,3608.586258,5903.029498,5569.53523,6079.613142,7313.456089
"nagK",2751.479993,3598.265817,2720.174945,1952.738824,2910.670735,2090.075691,3374.591438,2475.790519,2532.697064,1881.771062
"suhB",3873.395223,3413.753551,3406.537782,3933.609575,4758.443417,4109.370388,3966.557744,4484.126181,4047.974001,3280.271572
"yhfK",2215.59644,1977.70364,513.7950996,1449.783495,1080.715496,882.4673945,1447.976079,1145.286997,1211.736128,1087.538435
"yagG",180.5518478,98.92012988,81.79070712,69.48871271,75.5173046,171.0215718,91.22111723,115.4772848,74.89103174,117.3024077
"hemX",3507.65425,3362.96758,2501.021572,3532.130361,2825.765371,2955.775119,3739.917231,3146.443313,3930.852079,3570.027523
"yhgH",1646.135334,1444.571572,1538.313159,1433.176547,1897.917651,1655.439099,1478.021572,1363.935448,1780.819293,1750.329479
"elyC",128.1377123,205.102804,108.5717476,203.7985762,377.1364034,171.6354119,172.0775404,92.08647786,262.1847919,121.4816574
"rcdB",393.911871,426.7166242,179.4315297,470.2215718,367.091005,518.4426947,239.862322,208.6816108,456.1661091,435.1215718
"paaC",339.0555565,296.5881961,214.3215718,149.8503515,147.1051232,395.0957379,260.4238766,333.443802,184.1591277,273.0175568
"waaO",4787.022436,3708.810308,3844.706956,7797.263904,3944.890891,4247.221572,4103.65937,4389.290027,4226.007601,4553.321572
"appC",942.100711,444.7009975,265.0288311,478.8392195,311.3215718,302.4783507,1914.099207,1308.112647,829.1368856,469.7504011
"yigZ",4256.41966,4159.397792,4230.74634,4266.247353,3638.412707,4206.226526,4155.904563,4266.437327,4625.355334,4649.016248
"tauB",161.7215718,171.2541761,130.4626057,116.0409142,139.7454871,161.9352261,152.6504043,161.9507749,172.4357786,168.8290353
"nfeR",1158.620755,1048.463848,1085.82271,1312.357418,1487.748,1538.642136,1512.603791,1474.898457,2252.903155,2461.455353
"acrA",4563.165142,6441.941566,4027.099398,4991.784636,4208.779648,4208.015849,4988.42458,3364.039419,5298.964663,4766.211895
"tamB",1047.550592,1304.819087,703.0170575,1012.834272,897.3165104,769.8631655,1066.704928,653.4943017,1140.44451,960.7565299
"ydgA",1910.936407,2958.203773,2155.190692,2438.21395,2522.953715,2401.306698,2780.235265,1796.253613,2659.599317,2176.552954
"yjjJ",1304.38006,1005.021572,1409.495926,912.6369627,789.9388695,1055.027773,1077.235895,1576.946893,824.7215718,876.20329
"rpmF",5864.934774,7608.877719,9614.421572,5850.921572,10672.80544,8717.056717,8044.342466,9691.521572,7561.630441,7233.91945
"uidC",124.2043862,104.0603457,75.82157178,62.49001108,64.97821206,174.7235758,63.24654256,123.5520587,72.87726279,101.7716982
"kbaY",224.341404,136.0342627,105.7285033,153.4416181,110.5986641,310.4633675,115.5064347,174.3215718,132.2930167,241.0282653
"fadI",433.8194515,755.535198,770.3228701,423.8215718,435.8856775,268.1154095,692.7988451,1259.701954,807.4891358,544.5063529
"yaiL",1886.279888,2462.296432,2162.275428,3035.971572,3662.621572,3416.323868,1895.571572,1584.398568,3544.258714,2895.621572
"accB",6659.204772,6842.131349,5844.567926,9289.602157,8486.919449,8869.021572,6544.35681,3911.380432,9703.959009,10306.5337
"rplE",17338.0095,17090.29245,17718.80512,17972.07631,15131.59848,17768.67222,16234.92957,17796.12218,15885.53657,18487.63457
"ompX",10172.26105,10740.78785,11160.20632,11601.41709,13525.49984,11794.62157,9793.200921,10501.34545,10918.38847,10293.84159
"serB",3856.238838,4207.471572,2334.277031,3159.721572,3859.761065,2622.68286,3720.719351,2065.804201,4483.171572,3068.275721
"ttdB",226.4514041,178.620372,198.7015484,121.8242693,144.9260468,456.768038,170.2754717,358.4901353,141.0715605,368.9084306
"yjhR",137.0873084,152.5734371,104.9215718,163.20014,162.7379618,244.9919361,115.8215718,151.9713617,195.5058301,209.6215718
"appB",967.1490944,528.5709581,287.2279993,388.1066922,288.4627363,262.1611277,1601.977478,1344.6068,669.4236892,434.6259747
"pyrL",1734.697209,1350.072287,3081.43848,3127.19312,2610.034259,3600.129258,1486.671572,919.725844,2359.922749,1581.328325
"dpiB",419.3257233,508.6950727,404.5509859,435.8856875,511.6905422,299.4215718,472.3215718,470.935058,453.2215718,364.4493999
"sodC",954.0215718,971.905644,839.3890149,710.9320379,928.4008395,602.5721529,1022.068195,1002.721572,747.6370603,525.6148924
"psuT",211.6649176,199.8215718,200.136748,210.3551278,261.6944924,169.1412229,200.8715718,184.6926828,255.1215718,173.7508513
"tdcD",252.0616002,184.1121092,106.232739,163.5183312,120.4697049,297.5029149,146.4262709,206.8227648,164.7215718,230.8593493
"alkB",575.0718159,670.5633592,530.8215718,401.9215718,584.0883409,492.691143,618.6565566,597.4096784,455.8955709,383.8132904
"intD",468.5215718,805.2571211,863.7215718,1245.093668,1332.550601,839.1133378,640.0707177,425.0723182,1371.168358,1107.621572
"efp",5403.994676,5123.910914,4374.562705,7704.420583,7993.413406,6132.122042,5166.821572,3900.122514,6899.021572,5206.139828
"ushA",801.8215718,757.6221543,501.3918917,861.0215718,780.0969379,484.1389847,682.4501853,528.3793613,798.2946408,596.4305796
"cmtB",82.84679456,94.59157152,41.6454438,38.07620055,40.69387762,191.5211048,60.26513531,111.6836878,55.39414768,155.8872599
"pdeD",368.1676003,312.8079155,421.0011997,211.0215718,285.2334522,283.1050872,370.7407786,245.7694042,174.6757948,205.8595951
"paaA",221.8779603,139.4215718,92.89223196,93.0612016,72.91033681,247.4078992,87.65842941,165.7392519,73.81974953,173.6405392
"lsrF",220.3729185,208.0804202,127.3142706,130.9219214,132.6369485,218.3663862,151.1215718,185.240546,135.1872522,140.579397
"ttdR",179.8300311,166.3746674,137.0689855,142.4000325,112.8561058,302.180903,132.2370593,181.8715718,117.8200522,224.0328354
"argH",854.112926,594.2610328,511.8838419,598.3598444,573.6811444,727.8649339,851.8272621,951.5360433,698.4119963,721.2805076
"flhA",227.4389859,208.4019655,204.6027701,194.728065,176.4316072,211.2904917,192.0292215,172.7240768,148.1860005,175.0403484
