"","0","0 | 1","36000","36000 | 1","126000","126000 | 1"
"yegJ",438.2532,415.46585,1346.0996,1580.9539,145.17135,275.2225
"pphC",151.99585,134.05815,122.11695,177.827,97.0627,80.48655
"yegL",75.73475,73.6056,66.3488,79.3556,66.84715,64.5927
"mdtA",92.33845,82.77395,73.1545,58.5813,146.94515,117.59025
"mdtB",106.57995,112.17515,100.18975,81.7075,156.6315,142.59325
"mdtC",79.2711,73.10405,71.3806,65.90665,103.4233,103.67185
"mdtD",155.4242,172.59655,118.95505,147.52675,180.2585,175.75075
"baeS",52.49265,51.81825,48.91565,47.9456,68.23515,63.6066
"baeR",377.43365,585.6582,527.4688,523.15965,933.2549,974.9203
"yegP",56.04705,54.1602,53.37125,58.5898,91.03295,81.9697
"trhP",2375.025,2418.6668,1150.08965,994.1244,632.12255,1005.185
"ogrK",74.88495,83.34545,127.15985,129.0059,72.696,82.97125
"yegZ",187.00375,369.5057,1566.84695,1966.15995,177.17285,437.19125
"yegR",90.38635,121.40055,606.2899,856.03205,83.62075,182.4174
"yegS",110.6982,104.2478,117.4039,174.9408,590.14265,467.89475
"gatD",1411.18575,2392.1244,779.80735,1122.1858,6994.1152,7884.0241
"gatC",15339.0844,18626.3499,8972.17515,10514.5134,54647.0286,49184.91805
"gatB",5922.90445,7177.6613,3094.56985,3639.2474,16851.9763,16822.24345
"gatA",16406.85545,19942.6898,9612.56475,10901.6227,43864.09385,43634.63445
"gatZ",26302.6465,29542.11815,15776.3485,18237.40985,58308.6747,51298.59665
"gatY",11597.58945,13644.6271,6833.3946,7013.6422,28990.9992,30152.76805
"fbaB",303.63515,295.34235,326.23895,342.2801,7916.90605,7425.38925
"yegT",265.283,196.04205,120.70085,202.29755,217.96255,167.9239
"yegU",59.29405,57.38985,55.05815,49.1339,64.98875,67.33415
"yegV",238.22785,169.28985,143.08005,151.9508,206.1313,174.926
"yegW",395.3517,323.74195,482.6531,393.26945,294.6305,297.63695
"yegX",1570.4733,1105.98705,1553.276,1579.93925,841.4914,839.6561
"thiD",315.98505,222.7681,228.09045,134.77535,130.88645,110.9582
"thiM",310.57,284.9825,331.5253,196.5986,98.816,114.65715
"rcnR",295.1015,296.7856,652.92935,902.04725,223.75475,302.1376
"rcnA",92.7275,97.38855,71.76395,84.3136,63.1919,64.1142
"rcnB",78.2109,79.59365,87.0446,87.63905,164.9777,139.9888
"yehA",258.97255,324.87275,669.3704,785.1969,73.0882,88.96375
"yehB",197.6215,144.6664,155.28565,294.15175,82.967,84.4001
"yehC",64.1662,61.879,55.244,76.73575,49.10415,50.422
"yehD",58.3282,61.18115,58.06285,75.9578,46.7066,48.7764
"yehE",65.1752,62.9219,51.0498,65.12555,128.87915,110.8953
"mrp",2543.2541,2554.9824,1052.373,965.604,1483.91385,1932.26435
"metG",5007.49335,4734.9907,3343.4813,2769.13695,1855.5519,2303.544
"yehI",93.2231,89.27705,60.1881,87.30595,54.7707,57.1988
"yehL",92.6398,89.84275,77.313,110.3417,57.60595,53.4901
"yehM",64.6055,59.62995,57.804,59.06895,61.08875,54.7359
"yehP",131.8776,107.1174,74.79405,117.62805,65.186,65.2129
"yehQ",60.83575,60.0113,58.43565,60.8072,59.178,54.74805
"yehR",61.98255,65.97295,53.374,59.34365,48.45875,51.803
"yehS",467.96175,475.0517,241.48665,225.68105,392.6515,320.8956
"btsR",1682.9794,1510.76015,579.6327,493.28855,1290.45655,1217.91455
"btsS",483.85655,396.9084,169.98825,159.5003,371.23605,382.296
"mlrA",101.0835,82.66265,85.6279,85.85105,118.66555,112.4359
"yehW",139.88825,137.1392,89.8648,110.00995,457.29425,396.08435
"yehX",80.9709,71.14955,65.65295,70.2731,619.0967,463.99915
"yehY",101.81925,91.79205,74.0893,85.6413,747.5518,676.32395
"osmF",62.40995,55.3004,56.04175,52.10595,283.24805,247.2657
"bglX",1710.4699,1554.23455,887.85725,650.7026,1024.0742,921.08205
"dld",577.03905,751.70295,338.6396,299.53905,1095.96755,1091.56435
"pbpG",386.34615,356.6276,164.135,158.6775,392.6055,368.3999
"yohC",320.4365,265.0042,101.4453,335.3204,99.7853,96.20855
"yohD",330.1477,345.9591,510.73885,771.4066,453.21345,680.4888
"yohF",84.51695,82.14035,111.5265,96.6432,168.30825,145.902
"mdtQ",51.63245,51.69855,52.5357,50.7838,50.17225,47.55705
"dusC",383.41735,306.1746,209.1461,177.4434,209.3197,222.42735
"yohJ",58.6683,66.4527,45.14665,64.02295,54.7731,55.4898
"yohK",76.988,74.59095,60.7864,74.80655,70.07875,72.6716
"cdd",1425.46005,1479.7427,568.27025,492.94995,1093.92315,1616.7371
"sanA",383.417,269.37725,181.9698,156.91545,239.8342,275.3781
"yeiS",100.0564,89.517,55.92915,67.6268,75.00435,74.6107
"preT",151.7607,147.0127,88.7988,91.2187,284.4207,424.65135
"preA",606.40105,575.7249,411.01715,477.6459,815.44085,1241.92625
"mglC",2900.68985,2444.6769,1050.44,939.34535,1327.9822,1129.02375
"mglA",1475.8525,1515.44,487.0184,354.2975,871.2952,739.918
"mglB",3776.31595,3529.26975,1761.6514,1419.8933,2721.8976,2594.74475
"galS",198.89675,195.64445,118.763,141.9452,235.6263,283.65125
"yeiB",237.8485,208.6224,142.1749,170.0808,206.902,208.7084
"folE",792.9544,767.07795,431.1499,321.70855,999.873,1062.65995
"yeiG",396.325,357.6314,365.941,503.78295,578.60265,610.9355
"cirA",413.4771,565.2688,1373.2163,1516.97125,11802.3425,1464.57275
"lysP",4673.3119,4106.978,1892.44575,1889.7491,1744.90625,2407.6167
"yeiE",366.7994,289.8893,494.0369,302.29695,455.38875,335.86435
"yeiH",168.53165,132.3724,159.74495,146.88185,114.1502,132.5635
"nfo",548.06335,503.3816,318.34985,264.31575,2855.68345,3467.2596
"yeiI",595.4605,611.88275,336.06815,408.2473,2597.5403,3612.68865
"nupX",452.1299,389.12185,165.5095,522.6463,70.888,90.98395
"rihB",76.199,74.16985,87.7337,93.20655,61.5044,57.8475
"yeiL",161.1831,136.2286,398.04245,483.958,93.64585,109.29395
"psuT",82.90495,72.47305,91.2716,70.37065,52.3009,51.8417
"psuG",400.2798,284.0575,227.2147,167.6978,93.1264,79.7161
"psuK",695.2323,564.66575,322.2861,266.57585,99.30165,93.14985
"fruA",42279.73175,37336.22455,34317.40615,30004.55345,6554.7586,5149.828
"fruK",49149.9004,40242.59125,37190.91385,27254.8113,7702.8531,4800.5481
"fruB",9261.7881,7227.9079,5272.20665,3696.1086,703.44985,397.89515
"setB",96.03065,84.99405,67.47335,78.4614,60.83405,67.7896
"yeiP",1707.71545,1838.618,379.0278,480.98355,724.98885,751.52565
"yeiQ",1674.8939,1534.0145,979.82355,912.86415,648.3235,622.2602
"yeiR",213.98365,246.6562,89.5947,93.61855,401.66685,552.5968
"lpxT",1000.10425,933.2548,400.30175,513.88135,1049.8183,1329.62715
"mepS",823.3836,706.1279,889.4002,570.22385,2264.45325,2206.1305
"pdeN",642.92965,587.78565,324.2616,349.25375,370.96475,371.0805
"yejA",246.87355,174.85825,186.0216,190.7435,221.9821,183.45
"yejB",243.94535,218.30335,215.97265,247.6085,182.8027,210.1467
"yejE",288.1124,238.5763,359.9573,366.17675,291.27075,272.47275
"yejF",610.4278,769.78815,2255.35115,2081.323,524.0711,661.2839
"yejG",1599.05655,1697.175,4304.8217,3926.767,692.0057,1226.25865
"bcr",1533.2283,1330.75635,1492.01125,1478.43775,1853.5904,1737.16595
"rsuA",1786.09295,1755.08275,973.59225,916.48995,1663.0206,1650.77415
"radD",383.321,306.26185,309.2947,276.63755,271.47665,274.03425
"rplY",8766.71355,9235.8135,5969.2216,5877.78525,3410.9386,4325.2059
"yejK",1745.51845,1509.8842,1067.13655,870.0596,629.0441,657.73485
"yejL",1542.3529,1461.41575,1924.43615,1820.6934,1355.565,1714.12525
"lapC",1404.769,1200.3034,1520.00785,1571.7393,1016.55485,1353.6382
"yejO",495.7944,405.54,681.8481,759.41615,690.738,624.01695
"narP",823.91965,769.0991,494.62065,432.744,227.1835,250.9385
"ccmH",221.5853,183.5409,107.9169,128.5559,139.1196,140.55885
"ccmG",331.64575,259.02505,143.9278,138.14205,194.90685,204.8806
"ccmF",324.0094,204.98355,178.3688,144.1124,172.6857,198.10085
"ccmE",752.0368,628.58645,322.67395,381.62,429.2595,469.68245
"ccmD",589.42225,463.1643,207.2688,267.97075,323.64105,387.83975
"ccmC",392.35,266.6711,195.30065,180.01365,234.9994,239.9708
"ccmB",69.5936,68.06335,75.18915,65.90465,84.0208,71.79015
"ccmA",56.84425,55.75335,83.13485,64.15465,60.99695,69.72075
"napC",53.05825,52.7507,60.7694,50.22775,52.3159,54.45675
"napB",150.2925,142.08455,110.6259,99.79425,96.2792,100.04575
"napH",182.68195,170.70875,115.87745,110.68275,86.0001,97.6111
"napG",84.7879,88.09135,89.99635,76.44765,83.2493,76.09245
"napA",131.94785,134.09715,103.20915,91.91115,81.9326,79.36035
"napD",52.5115,47.9152,51.5513,46.5297,54.7162,51.9496
"napF",179.1134,141.54415,103.38705,98.48045,101.91535,108.3097
"eco",2150.72425,2930.02065,2803.2179,3409.342,3938.14625,5609.8509
"mqo",2029.5,1954.03555,1209.35945,1115.2757,1754.2928,1556.90465
"yojI",1841.972,1993.2523,912.12235,975.1851,1978.90335,1530.95795
"alkB",76.303,83.7238,73.6413,68.35665,87.7372,101.5837
"ada",79.8008,75.39745,89.80635,62.32575,86.44225,96.90595
"ftp",1231.4601,1181.2944,1041.21855,856.02145,540.1427,697.7915
"ompC",42952.886,54308.9745,48458.6989,53567.28385,57213.4867,59551.2741
"rcsD",1396.04335,1412.6938,1780.47635,1777.7673,2164.56945,2142.157
"rcsB",11086.6044,11620.946,12601.4018,15594.558,14756.9686,16989.2632
"rcsC",232.0156,173.27055,192.24285,131.32435,384.2413,288.49435
"atoS",163.4391,155.5934,128.2376,214.3288,129.1239,127.67495
"atoC",165.1488,153.8387,136.0998,157.19405,188.1219,180.9982
"atoD",70.7218,66.93535,64.31845,70.7598,52.08105,55.5768
"atoA",71.93765,62.40685,67.55235,64.60595,61.50905,57.5846
"atoE",72.3974,68.9299,59.77275,77.36675,55.25935,56.0345
"atoB",92.094,89.59385,70.36425,95.12565,62.65715,63.6113
"yfaP",152.49005,123.60405,93.21295,169.64485,68.06035,70.27765
"yfaQ",64.5108,63.5978,58.80135,63.93855,55.81495,51.04415
"yfaT",111.33555,87.06785,64.6469,101.3301,65.7726,59.57255
"yfaA",122.46565,101.2588,93.64565,98.34445,95.10245,81.42055
"gyrA",915.34385,969.3217,1045.3888,798.7535,683.7108,642.8055
"ubiG",3226.1865,3526.3508,4775.25345,4870.12845,3254.57455,4348.03665
"yfaL",338.14385,321.17295,822.45575,802.4955,262.8872,302.74505
"nrdA",6573.93765,6915.83625,3771.2826,3753.00375,3589.25195,3375.4677
"nrdB",1975.92215,2094.19305,944.11845,920.8721,1079.08285,1038.6081
"yfaE",164.7704,227.1438,82.864,91.99745,105.3377,114.9042
"inaA",617.50465,587.89005,413.8313,459.26285,1236.88075,1565.6651
"yfaH",367.49395,251.39755,197.58625,279.4572,236.77725,173.1383
"glpQ",905.1586,578.8761,609.3031,430.1565,2324.92295,1660.055
"glpT",5513.42495,3672.3045,2955.4568,2457.09195,15263.89555,11827.70565
"glpA",53.6331,47.7366,62.07675,50.53815,277.14475,184.1653
"glpB",62.3252,55.15075,70.31725,59.20525,292.21085,211.2027
"glpC",98.7129,87.9764,82.5616,103.72525,295.1315,208.53925
"rpnE",65.95575,62.8653,54.36185,74.00725,55.75185,53.0968
"yfaU",82.3117,72.27025,67.6638,64.8045,92.1792,80.45745
"yfaV",121.68305,123.7992,78.14365,150.17085,84.5638,84.92735
"rhmD",129.9686,94.15835,77.0409,120.9647,128.769,97.10605
"yfaX",117.56275,111.75065,79.1888,141.59355,77.23035,78.43595
"yfaY",425.46985,465.33025,315.11005,295.78905,362.50745,366.6152
"yfaZ",58.8036,56.34095,71.8251,57.75725,61.34125,58.2386
"nudI",69.47965,84.49565,81.5995,107.22595,83.606,115.83885
"ais",134.5832,367.3934,159.70465,454.8123,111.26965,1355.64735
"arnB",208.8036,1486.4472,623.06295,2439.089,599.13605,3848.51935
"arnC",495.58375,1932.7121,555.8562,2373.03595,1021.36465,6963.36475
"arnA",57.9004,91.9585,55.7789,72.16815,79.65605,390.7072
"arnD",66.0316,91.0495,61.15895,83.55035,89.74355,315.83345
"arnT",89.09045,85.83315,69.1641,100.4324,69.12505,134.9905
"arnF",133.24965,147.61395,132.54835,170.56085,96.75565,133.0305
"pmrD",357.0237,446.9776,424.10385,463.52675,458.1367,489.63305
"menE",972.3615,933.12405,607.0365,562.8368,714.85095,756.8445
"menC",1253.268,1099.3676,1012.85535,566.84525,988.51185,868.6056
"menB",897.71405,907.1627,679.77095,458.1772,629.60375,686.92645
"menH",613.1208,501.69755,415.9257,330.1188,370.45715,404.10855
"menD",471.82695,454.0491,306.4192,210.6033,304.7374,306.90655
"menF",398.5289,424.5985,289.8344,237.29905,429.19365,454.1843
"elaB",136.4218,124.08965,141.1479,156.3698,933.6878,850.04695
"elaA",698.48125,594.73845,646.34495,850.3303,821.48945,747.9533
"rbn",425.9647,340.79855,239.5691,224.8654,283.2005,240.50335
"elaD",111.13885,98.1018,181.33805,192.9221,82.4932,68.3357
"yfbK",81.6539,74.25755,129.5059,135.5826,60.7421,63.4202
"yfbL",88.0181,72.34625,74.3532,88.19925,54.0231,56.613
"yfbM",247.9786,191.744,173.12565,320.92395,70.50185,71.7782
"yfbN",72.9461,74.2928,107.19655,113.0846,53.4567,53.3309
"yfbO",212.92745,224.23795,474.56535,657.03795,252.59795,237.16795
"yfbP",91.3037,98.16305,236.7281,226.5713,131.18465,107.43695
"nuoN",4214.45545,4576.95015,2954.99055,2506.8704,6106.95735,7371.95135
"nuoM",3673.64705,3418.1022,2086.1348,1426.0957,3892.6744,4175.257
"nuoL",10705.15535,9617.88395,6432.4913,6144.0374,9650.48595,11559.2153
"nuoK",9395.2229,9065.7097,5554.16055,5078.18365,8464.0487,9698.94905
"nuoJ",16904.8032,14114.8856,12228.23745,11091.94735,15525.043,17173.06595
"nuoI",19244.07885,17505.78905,12787.50235,10590.9081,17290.1152,18095.7915
"nuoH",11196.3978,9567.03515,7368.0638,5927.75585,8254.72595,9321.2549
"nuoG",2614.83475,2300.3118,1837.77845,1138.08715,1751.9262,1762.96705
"nuoF",12306.7742,10545.54505,8244.8616,6161.19695,9204.0016,9373.7371
"nuoE",20009.3913,19161.1312,14597.1047,12522.46795,17202.9481,19352.6522
"nuoC",14053.89305,13751.25225,8689.5238,8116.42055,10824.43805,13716.5355
"nuoB",16557.16585,14740.7137,11006.90185,9871.9532,13131.5123,15250.7497
"nuoA",21617.37695,18392.7407,13679.7224,13211.9107,23563.0013,24971.28935
"lrhA",343.96295,388.97995,417.48825,402.82295,390.4271,446.7978
"alaA",1973.2049,1765.8205,1051.6948,962.70315,748.28655,575.5209
"yfbR",116.5957,97.81475,94.4017,77.1299,198.3491,124.6244
"yfbS",190.41525,160.7452,150.66605,189.5949,110.0047,125.18025
"hxpA",239.73225,198.50305,191.57625,176.5925,333.38605,296.7148
"yfbU",1643.6369,1754.3559,1420.2382,1555.25535,2890.56965,3094.15395
"yfbV",109.09665,122.7319,446.8038,387.9711,179.10605,166.47505
"ackA",25957.4658,24239.5186,15933.89255,13818.53055,3374.1171,3743.63875
"pta",3769.59615,3547.77965,2640.827,1860.1479,504.2221,528.3725
"yfcC",75.5724,80.23245,74.6591,74.9654,59.7952,59.2601
"yfcD",783.7423,717.6129,561.9925,463.34705,788.36485,815.3982
"yfcE",1254.97395,1044.1545,891.9514,654.71765,1353.20465,1301.8447
"yfcF",74.11035,74.06595,82.61725,77.94505,198.942,120.3093
"yfcG",64.0766,63.2471,71.53775,68.6827,224.02955,166.6827
"folX",1365.1627,1431.74485,844.1092,764.3991,1411.3758,1576.79455
"yfcH",1176.3602,868.91635,1108.1553,682.77915,1410.14725,914.31975
"rpnB",154.5886,164.21875,338.5312,363.5925,139.0334,134.7424
"hisP",183.97745,168.70595,166.69545,194.65035,209.62515,258.3372
"hisM",343.09025,302.1253,634.7831,455.04,540.42255,497.4407
"hisQ",1274.6502,993.4552,1937.1048,1908.29735,1456.88385,1524.61985
"hisJ",228.44295,305.4835,803.97895,544.19685,457.57845,552.82365
"argT",172.5062,184.1583,818.62515,625.15245,650.78405,596.96615
"ubiX",82.99715,80.7168,86.96785,80.4714,88.9473,79.3879
"purF",723.7065,687.8592,667.00775,550.8991,521.68,521.85965
"cvpA",2928.16955,2698.46065,2079.08425,2093.715,1095.98385,1230.3923
"dedD",1543.6928,1257.26545,1147.9127,806.5807,1256.35555,1315.80415
"folC",2608.0038,1940.34975,1401.2929,1002.2105,1813.36525,1506.09555
"accD",9713.5565,9031.32715,6158.2711,6115.5579,9036.8622,10032.77155
"dedA",2052.49485,1660.3722,1320.96165,884.71405,1451.8743,1633.4363
"truA",891.05105,788.7322,553.84645,303.5787,515.39045,591.5241
"usg",2309.91045,2335.26255,1347.3057,1219.81975,1179.0408,1356.06875
"pdxB",4510.41595,3914.28185,2461.9153,2136.24285,3539.0691,3440.7875
"flk",736.7711,834.8029,493.635,485.7548,648.29675,739.1654
"yfcJ",2013.6717,1567.0282,1027.59765,1095.61685,676.09145,633.33515
"fabB",9034.0204,8403.3556,5106.25845,4833.784,8453.13765,7342.2971
"mnmC",472.831,416.73255,326.4422,232.55535,409.7579,350.41685
"yfcL",730.9858,683.2044,242.3313,293.914,437.7792,436.3683
"epmC",3330.3359,2896.60205,1588.41165,1786.57935,2669.25145,2779.60895
"yfcA",2579.7546,2299.967,1366.71005,1472.56825,2205.8978,2412.3936
"mepA",250.5556,225.81245,140.9507,121.2105,218.1456,195.5503
"aroC",2166.04935,2192.19855,1263.29155,1049.17485,1688.10385,1335.25465
"prmB",4527.7358,4071.3351,2288.70115,1959.5939,2993.4359,2802.94435
"smrB",256.88185,200.04445,279.64205,241.4175,189.6688,180.8913
"yfcO",422.39875,355.47655,542.2589,699.75955,206.8539,228.44315
"yfcP",212.416,189.12055,254.9467,307.4278,100.52115,103.3752
"yfcQ",61.7962,57.85565,71.51275,70.0299,53.97285,51.88375
"yfcR",202.00545,173.46745,273.3303,380.0285,87.00355,91.33325
"yfcS",79.4712,74.0194,86.6388,135.0166,62.56925,59.1172
"yfcV",308.43935,492.401,1656.15735,1413.0615,107.62125,120.74505
"sixA",814.8997,720.3074,862.7925,732.4888,648.3301,775.1533
"fadJ",139.5507,129.65095,282.7164,134.89295,483.90545,408.7405
"fadI",147.6894,128.49425,596.8277,262.00125,557.9114,627.5184
"yfcZ",144.1736,118.2054,82.02815,114.009,94.9938,79.24815
"fadL",3952.06675,3037.27195,2582.7673,1580.94015,760.3952,693.3118
"yfdF",113.69755,125.45405,276.87325,239.48385,70.8379,81.161
"mlaA",1646.3849,1340.0186,566.8962,566.2792,1504.85955,1451.9473
"yfdC",148.32355,138.058,65.3171,162.24765,292.9101,168.64425
"intS",668.1985,709.3479,201.8792,243.29625,661.4529,458.2873
"yfdG",473.06315,377.74575,127.56965,133.04615,911.82935,589.12215
"yfdH",11788.92485,8678.56935,2807.55865,3519.00355,21233.589,13815.3043
"yfdI",1071.1025,668.4654,474.4316,364.42065,1476.7129,795.7952
"tfaS",58.93525,57.1934,58.20285,56.126,66.64045,66.28225
"yfdK",58.84405,60.7922,58.26695,61.7335,57.88645,55.13055
"yfdL",126.48625,104.64595,73.98975,131.29655,55.5438,58.54255
"yfdM",70.53865,64.9908,58.6052,73.2547,50.06305,54.8428
"yfdN",61.0732,62.38725,57.9547,56.9743,59.52985,54.5672
"yfdO",63.8003,55.56915,65.59375,58.1727,59.11885,54.4762
"yfdP",75.445,67.80925,67.1279,79.7203,56.45465,56.4574
"yfdQ",71.1032,64.12115,61.0341,65.0446,69.56625,60.1927
"yfdR",58.80445,56.8919,50.57905,59.9702,50.18055,49.1673
"yfdS",92.70695,83.60645,68.74615,92.37065,66.17775,67.30735
"yfdT",186.6944,170.081,89.7288,200.2122,72.5253,73.23315
"dsdC",153.40665,151.30515,115.20155,112.04675,335.9485,228.94255
"dsdX",338.87505,303.15855,118.5784,266.68765,1771.3926,1312.2482
"dsdA",509.7111,528.0623,221.31065,358.65525,3117.95205,1630.8943
"emrY",87.82095,89.784,74.6601,119.1045,56.77015,58.4455
"emrK",86.80935,86.8387,93.20245,125.33605,49.00215,51.80525
"evgA",1092.9123,1864.7561,1424.39865,2026.3155,357.4916,444.64625
"evgS",104.3067,89.5377,176.5298,168.79685,138.4034,132.8989
"yfdE",85.3641,88.40265,91.7406,113.7665,69.9336,63.4255
"yfdV",111.00065,109.9578,189.3174,230.7834,84.8739,84.29875
"oxc",91.1977,82.91285,140.0809,163.25805,81.5756,93.37475
"frc",66.1407,68.8567,165.04785,157.19835,77.6116,101.3574
"yfdX",378.28025,342.58025,1257.18755,1166.8465,124.6362,155.9641
"ypdI",1244.9247,1172.3481,3239.1786,3013.517,299.4321,417.69555
"yfdY",653.0564,680.4158,1275.98335,1704.5958,269.4814,357.41225
"lpxP",475.16845,408.96585,347.46935,612.65985,182.09635,189.89255
"alaC",786.5322,546.671,581.66255,470.13205,1326.98505,1251.49765
"pyrS",214.9187,165.02895,118.26955,135.179,196.09215,176.00215
"pyrR",151.08645,138.80045,136.85075,111.40545,302.60825,286.50305
"ypdC",82.12035,73.69435,78.7302,72.12125,93.092,88.63165
"fryA",56.5123,57.77145,57.87815,56.07445,50.71885,53.8551
"ypdE",49.1718,48.657,52.3345,49.53485,54.3093,50.067
"ypdF",55.4073,53.95235,58.9443,59.60635,60.79485,59.12305
"fryC",60.60095,54.4176,54.55515,57.70375,52.46485,51.71645
"fryB",57.97125,58.93905,56.7759,61.47875,49.507,50.50485
"glk",1863.994,1808.56445,1392.8802,1410.96,3255.197,3513.55325
"yfeO",185.363,179.0752,292.67395,240.9499,185.4116,224.4869
"ypeC",256.67765,297.5558,1625.5711,1204.2891,515.38365,821.6351
"mntH",1109.0783,1135.6972,5806.4154,4891.8393,2301.58305,3149.44355
"nupC",8995.3852,8369.4898,3029.52635,2823.8903,5824.72435,6349.65685
"pdeA",323.5767,317.3953,270.86645,214.0468,209.5633,219.3419
"yfeC",325.1505,307.22645,470.44625,306.46365,450.07275,417.9173
"yfeD",102.40935,132.79465,113.41815,95.0515,133.61255,148.66255
"gltX",12150.5253,12565.7965,6655.04285,7279.9763,6422.08335,7393.7313
"xapR",348.7278,376.03895,2198.33925,1745.85855,271.3098,307.76455
"xapB",180.25665,179.52905,187.58525,248.97535,72.7072,94.17655
"xapA",72.72665,66.9128,65.46245,72.43725,49.89725,51.02375
"yfeN",112.31435,106.75825,119.53005,176.7383,75.84525,76.0963
"yfeR",82.47165,85.86085,98.4941,93.6926,101.7114,76.59665
"yfeH",941.54005,940.9073,613.64235,605.59725,1025.33635,1570.9286
"ligA",3420.03785,2854.08015,2148.9542,1750.42335,2378.6763,2266.74685
"zipA",403.3225,383.6738,1037.0443,753.05295,665.6114,700.8176
"cysZ",5332.59545,4979.3022,4519.69345,4325.67045,5813.1982,6600.7896
"cysK",2195.1645,2804.6213,3393.8525,3868.0671,9562.18985,12142.59805
"ptsH",23702.848,20970.3114,19190.56235,14604.9159,16862.40795,18047.8714
"ptsI",26136.66,24046.5335,21859.2653,15330.60245,17605.22455,18082.85015
"crr",12946.9041,11800.03255,10277.7486,7568.4717,6743.0789,7172.42405
"pdxK",712.20315,784.6494,874.78145,417.83905,1131.32525,992.8735
"yfeK",82.66155,72.8178,208.5294,103.21975,110.7415,99.8113
"yfeS",288.3935,296.65025,1029.14205,899.2174,291.86885,325.44835
"cysM",535.1731,515.4811,673.7372,574.8255,959.1469,1027.73625
"cysA",62.94645,66.90135,76.7226,64.1897,148.4289,231.76455
"cysW",60.93,60.68615,100.0093,85.55125,212.5313,379.36865
"cysU",129.8512,120.51195,344.24275,361.3821,467.4598,962.6318
"cysP",70.45275,71.5048,182.74835,125.27765,221.846,458.1017
"ucpA",2402.60975,2567.21985,3321.37255,2970.58715,3104.54835,3586.80495
"murR",80.38585,81.99545,75.5722,68.2629,102.1087,82.7717
"murQ",1065.90345,979.07615,464.1608,359.4244,640.3817,481.6355
"murP",853.9761,737.3812,453.55525,264.2606,500.98465,363.6053
"yfeW",266.27925,233.55025,148.7375,113.8686,158.36875,152.16415
"yfeX",896.4615,794.99545,464.55325,343.9494,650.7831,648.78055
"yfeY",943.8104,858.15405,866.29795,854.76895,1047.1393,1060.1502
"yfeZ",4318.9464,3463.5545,3408.896,3273.102,5175.23985,4978.87895
"ypeA",4135.81215,3756.93295,3443.24335,3584.4279,5877.61,5388.28605
"amiA",640.61695,651.8671,762.72325,740.8771,1104.44725,1042.492
"hemF",302.9166,269.99665,267.249,195.6955,388.80625,355.70185
"eutR",72.30865,64.43315,75.4171,70.4852,77.8258,73.32055
"eutK",50.22155,51.36035,54.05915,50.2834,62.23965,56.28665
"eutL",437.46745,403.19295,513.78575,334.984,455.71085,422.6945
"eutC",1553.4979,1337.92705,1665.5928,1389.93145,1599.04385,1546.558
"eutB",2305.26735,2367.9065,3151.1346,2931.6253,2637.93495,2375.52355
"intZ",424.61785,457.8254,399.73305,405.83605,686.9859,583.5562
"yffL",667.27515,536.85335,786.613,869.30895,575.64185,566.43515
"yffM",237.4019,214.00195,577.63185,657.81825,204.4088,244.2563
"yffN",61.0206,55.4445,70.8397,65.80245,65.03945,61.41625
"yffO",70.41505,69.6857,85.82385,83.94915,96.41345,74.3751
"yffP",119.19085,116.22105,153.66265,153.93155,112.32375,104.4085
"yffQ",516.62125,328.06245,506.46625,626.7747,162.28375,221.17615
"yffR",121.2147,110.39595,201.2572,153.3462,185.91865,151.218
"yffS",1577.491,1450.0762,4386.4729,2545.97555,2037.60035,2130.79885
"eutA",53.4777,46.6449,56.0705,47.13135,58.2579,52.21385
"eutH",223.90515,178.3218,124.3577,209.17735,97.44085,114.81115
"eutG",48.96965,46.87355,50.99495,46.7541,49.6162,48.45825
"eutJ",57.29035,54.23715,51.64145,52.90815,61.45295,52.50525
"eutE",48.3071,54.10265,53.903,46.93345,52.56775,53.0786
"eutN",49.85925,48.88715,47.8638,47.72795,51.8776,49.24495
"eutM",66.95995,66.00055,60.94235,60.9997,83.95335,69.9671
"eutD",53.2579,49.5352,52.95895,48.3997,65.9545,57.95405
"eutT",49.64965,47.76135,47.17685,46.9633,56.6651,49.8505
"eutQ",65.5332,63.4274,53.8645,57.33735,117.0329,75.5605
"eutP",72.39355,64.30185,61.01255,61.77035,77.41525,64.1535
"eutS",62.50405,62.6181,65.1839,56.4285,76.97605,60.67945
"maeB",1229.658,1351.1357,1003.21335,611.84375,3379.0885,2289.40065
"talA",295.77495,256.52995,649.6052,423.1967,10152.22725,7820.84725
"tktB",64.624,67.2721,90.8615,71.4279,1592.2696,1341.3705
"ypfG",71.6908,72.1427,105.25225,105.3398,193.71785,173.48055
"nudK",441.9792,346.69015,290.478,431.1291,528.164,579.8412
"aegA",63.8121,59.5092,58.96385,55.7587,55.4376,58.9867
"narQ",111.07535,106.29345,97.3429,98.484,77.10395,79.07265
"acrD",84.4309,71.4285,69.0995,64.10485,82.13355,71.7624
"yffB",2967.0423,2570.29805,3877.1678,3609.2371,5178.78085,4328.48615
"dapE",4881.9623,4116.69375,5984.8966,5464.801,6974.2063,5035.5539
"ypfH",454.35335,551.34215,445.15785,390.29895,391.0585,305.47435
"tmcA",360.2993,291.63565,195.6429,188.5311,800.53285,573.8119
"ypfJ",867.4006,781.6938,914.72615,805.97,1045.52435,1105.9712
"purC",1845.43455,1904.8116,3047.45885,3047.79035,899.6956,1064.3397
