"","3000","3000 | 1","0","0 | 1"
"pdeK",582,394.5,382.7,347.4
"bcsC",276.9,194,200.7,221
"bcsZ",193.2,132.3,96.5,161.7
"bcsB",250.3,204.3,183.6,176.4
"bcsA",136.9,104.9,109.5,143
"yhjR",889.3,686.4,645.7,794
"bcsE",1855.4,1474.1,1253.7,1772.6
"bcsF",1877.8,1388.6,1372.2,2125.1
"bcsG",783.9,564.8,627.5,905.4
"ldrD",149.2,89.2,157.8,132.7
"rdlD",48.6,70.5,43.3,81.1
"yhjV",382.8,313,416.2,327.8
"dppF",2086.9,1684.5,1248,693.9
"dppD",2833,2010.9,1464.4,789.3
"dppC",3485.4,2198.5,2066.1,860.7
"dppB",3248.5,2041.6,2337.6,1012.4
"dppA",10303.2,10030.4,7757.8,5528.6
"eptB",222.3,138.6,245.3,302.5
"yhjX",193.6,129.6,72.5,107.3
"yhjY",1096,956.8,274.3,645.5
"tag",1571.4,1216.7,741.3,1214.8
"yiaC",725.4,504.8,379.4,592.3
"bisC",1360.6,1228,1034.3,1078.5
"yiaD",143.1,133.8,238.1,220.7
"ghrB",3815.7,3586.8,2511.7,2532.6
"yiaF",1652.1,1529.5,1073.6,1096.2
"yiaG",4578.3,4153.8,2005.8,4217.8
"cspA",11124.6,9065.9,10479.1,10323.3
"hokA",17.1,8.9,7.7,8.2
"insJ",87.3,73.7,109.4,87.4
"insK",76.8,53,55.3,61.6
"glyS",4083.9,3862.8,3416.5,2940.6
"glyQ",4851.3,4624,4360.8,3787
"wecH",115.9,98.3,85,113.9
"yiaB",86,61.2,37.1,103.8
"xylB",411,320.5,158.6,177.5
"xylA",452.9,380.3,236.8,165.7
"xylF",95.6,77.4,56.4,86.6
"xylG",125.7,113,81.3,73.2
"xylH",209.4,153.5,99.1,101.6
"xylR",219.9,181.2,148.8,163.4
"bax",1327.8,1107.2,1682.9,1171.8
"malS",59.6,36.7,56.4,50.5
"avtA",4593.5,3973.4,3152.5,3540.8
"ysaA",388.1,262.5,216.4,251.3
"plaR",1539.5,1292.6,1157.8,1383.8
"yiaK",99.6,85.2,47.4,64.8
"yiaL",51.7,28,16.1,24.8
"yiaM",46.7,28.2,13.9,25.1
"yiaN",107.7,59.8,27,72.5
"yiaO",65.1,44.5,19.5,37.1
"lyxK",63.7,44.4,23.8,33.1
"sgbH",104.5,82.8,69.2,93.4
"sgbU",100,48.9,44,42.9
"sgbE",137.1,104.9,113.4,148.4
"yiaT",180.9,148.1,105,175.7
"yiaU",408.9,278.4,208.9,213.8
"yiaV",91.5,114.7,39.7,78.7
"yiaW",52.5,48.9,25.6,53.5
"aldB",556.2,404.5,143,335.1
"yiaY",60.1,22.7,35,36.5
"selB",1212.3,1038.9,1166.2,905.1
"selA",1933.9,1519.1,1725.6,1472
"yibF",2392.2,1843.6,1167.7,1886.5
"yibA",475.4,300,195.6,285.3
"yibJ",62.5,50,56.9,58.6
"yibG",89.5,44.5,33.6,47.9
"yibH",294.9,231.4,66.2,84.4
"mtlD",2002.5,1494.3,1226.1,1325.6
"mtlR",1123.7,930.3,852.2,890.6
"yibL",2112.6,1772.6,2460.4,2294.3
"lldP",512.2,458.8,221.2,250.7
"lldR",1299.6,1044.2,750.2,567.3
"lldD",997.1,1031.3,419.3,511
"trmL",549.8,411.7,788.8,462.9
"cysE",4375.4,3183.4,2517.6,2170.8
"gpsA",4214,3389.5,3005.2,2618.6
"secB",7001.6,6248.3,5093.5,4531.7
"grxC",5254.1,3810.4,3806,3510.9
"yibN",4005.9,3717.6,3545,3051.1
"gpmM",2950.6,2713.6,3383.8,2412.6
"envC",638.9,435,813.5,645.3
"yibQ",787.9,468.1,867.2,767.8
"tdh",3231.1,2636.6,865.1,1031.4
"kbl",823.9,628.5,287.7,221.3
"htrL",847.1,642.6,994.4,1002.6
"rfaD",4368.3,3984.9,3692.5,3306.6
"waaF",2490.4,1896.8,2276,1883.1
"waaC",1235.1,908,1452,1163.6
"waaL",1111.5,932,1696.8,1377.1
"waaU",751.4,583.3,1053.5,928.9
"waaZ",474.2,369.2,613.4,348
"waaY",597.3,489.4,822.5,530.6
"waaJ",711.1,626.3,862.8,568
"waaO",1496.1,1159,1545.4,1065.6
"waaB",631.5,502,560.6,404.8
"waaS",767.7,654.2,1064.4,755.5
"waaP",524.4,389.1,703.1,538.7
"waaG",1208.6,932.3,1173.9,962.2
"waaQ",1142.2,864.9,1020.9,823.2
"waaA",305.8,278.8,376.7,235.6
"coaD",897,689.7,701.7,654.8
"mutM",442.9,352.1,550.7,535.6
"rpmG",8845.9,8656.1,8985.1,9327
"rpmB",8592,8420.9,7913.2,8861.8
"yicR",154.1,107.9,110.4,80.2
"dfp",2233.3,1941,1899.7,1813.9
"dut",3179.4,3053,3020.6,2762.7
"slmA",1658.2,1558.9,1737.6,1439.3
"pyrE",145.5,86.7,214.8,164.1
"rph",1753.5,1568.7,2235.3,2474.9
"yicC",3126.9,2494.7,2166,1950.3
"dinD",261.1,154.4,239,188.6
"yicG",113.3,86.3,95.3,100.5
"ligB",119,94.4,76,71.3
"gmk",5543.9,4354.8,4091.4,3521.8
"rpoZ",4671.9,4100.3,4092.6,4071.4
"spoT",2403.7,1770.9,2510.1,2333.7
"recG",529.1,428.9,594.8,607.9
"gltS",1081.1,822.3,606.1,488.4
"xanP",1508.5,1311.5,2410.3,1749.4
"yicH",1167.8,1024.5,701.3,528.3
"yicI",189.6,155.5,110.3,128.5
"yicJ",196.4,134.2,92.7,79.4
"setC",110.7,86.1,43,98.3
"yicL",993.5,719.5,760.6,669
"nlpA",2227.7,2400.1,3684.1,3790.6
"nepI",562.1,382.8,396.4,513.4
"yicN",353.5,253.6,269.3,187.3
"adeQ",32.8,18.9,15.1,14.5
"adeD",264.2,186.3,170.4,197.5
"uhpT",102.8,78.5,56.6,41.5
"uhpC",458.9,394.2,457.5,424.5
"uhpB",399.9,278.8,384.9,276.1
"uhpA",3208.4,2379.6,2430,1677.1
"ilvN",6924.1,5561.8,4883.5,589.1
"ivbL",4949.9,5129.2,3238.2,2370
"emrD",375.2,275.8,118.5,121.2
"yidF",238.9,113.3,170.8,152.1
"yidG",549.6,390.1,302,311.4
"yidH",926.1,642.6,547.3,512.7
"yidI",231.6,187,209.1,209.8
"yidJ",83.4,61.3,23.2,59
"yidK",71.7,55.6,23,30.5
"yidL",149.7,121.4,64.3,159.9
"glvB",107.8,70.1,33.2,34.3
"glvC",31.7,16.1,13.1,14.1
"yidP",114.4,86.6,85.2,57.5
"yidE",237.9,272.7,222.6,267.8
"ibpB",406.2,383.6,151.3,209.1
"ibpA",1350.2,1016.5,671.3,653.7
"yidR",706.2,581.6,527.8,454.7
"cbrA",66.3,64.4,81,57.4
"dgoT",94.8,47.9,35,26
"dgoK",132.1,103.2,116.7,125.6
"yidX",99.5,94,70.8,88.2
"yidA",1634,1396.1,1345.4,1561.4
"yidB",605,734.4,334.7,429
"gyrB",2962.1,2525.1,2675.2,2434.9
"recF",1008.2,644.6,1162.7,989.2
"dnaN",3420.9,2626.5,2077.7,2068.1
"dnaA",4438.5,3619,3514.9,2991
"rpmH",9485.2,8919.8,9414.1,9340.4
"rnpA",6325.7,5481,6651.1,6074.2
"yidC",3255,2991,4050.3,3207.7
"mnmE",2026.7,1730,1362,1460
"tnaC",5,4.8,6.9,3.1
"tnaA",96.8,72.2,77,74
"tnaB",66.1,48.4,27.5,46.2
"mdtL",166.3,100.1,158.8,159.9
"yidZ",856.1,644,614.2,662.6
"yieE",1284.9,821.9,906.1,1046.9
"yieF",1289.3,1038.7,654.6,735.1
"adeP",1701.2,1568.9,2293.8,1640.2
"yieH",527.2,348.3,486,524.1
"cbrB",498.2,398.3,656.2,528.5
"cbrC",373.4,346.6,471.1,432.9
"yieK",113.5,103.4,75.7,104
"yieL",57.8,32.4,37.9,52.7
"bglH",35.7,25.9,16.5,52.4
"bglB",51,33.7,34.8,23
"bglF",63.2,23.7,68.1,88.8
"bglG",39.5,22.9,19,13.3
"phoU",1163.9,945.8,1034.5,2137
"pstB",2405.4,2082.3,3290,3958.5
"pstA",987.9,788.7,1109.9,1653.1
"pstS",1848.6,1593.1,2076,4282.9
"glmS",3085.2,2371.7,2274.1,1286.4
"glmU",3216.8,2461.9,2791.9,1837.1
"atpC",2996.5,2421.6,4286.7,3110.8
"atpD",5590.5,5303.6,6065.4,4705.9
"atpG",5891.5,4725.5,5913.7,4388
"atpA",7579.3,7648.2,8815,6682.6
"atpH",5646.6,5575.5,6252,5390
"atpF",6811.8,6843.1,7489.5,6044.5
"atpE",6165.4,6153.6,6443.6,5234.2
"atpB",5032,4852.6,6011.8,4320.5
"atpI",1671.4,1485,2905.3,1901.4
"rsmG",1730.8,1451.4,1702.2,1553.4
"mnmG",2005.6,1718.1,1834.9,1614.5
"mioC",5295.1,4895.9,4841.3,3483.2
"asnC",246.6,204.9,99.7,108.5
"asnA",512.2,527.9,739.8,512.1
"viaA",596,462.2,471.2,506.9
"ravA",1097.5,809.3,533.5,648.2
"kup",823.1,658.5,565.4,652.2
"rbsD",442.4,320.7,1506.2,322.9
"rbsA",300.4,230.1,811.6,161.9
"rbsC",212.9,134.9,368.7,90
"rbsB",860,723.9,1346.3,726.5
"rbsK",1025.4,703.3,917.9,623
"rbsR",215.2,207.3,279.5,153
"hsrA",338,216,239.9,140.8
"yieP",1195.3,901.3,869.7,725.2
"maoP",2389.4,2694,3508.5,3645.2
"ilvL",2927.8,3536.2,3105.7,3766.4
"ilvM",6423.2,5546.8,3749.6,500.9
"ilvE",7188.9,6636.2,4606.4,1572.7
"ilvD",8201.9,7520.7,4887.4,1877.1
"ilvA",4504.5,4256.9,2032.7,527.1
"ilvY",879.6,592.5,719.8,547.6
"ilvC",13308.8,13491.4,9839.8,6193.8
"ppiC",933,958.1,1625.1,1661.9
"yifN",282.1,221.5,200.7,332.1
"rep",1073.4,773.9,882.1,747.1
"gpp",2179.3,1679.1,1943,1454.8
"rhlB",4124.6,3324.9,3149.6,2724.8
"trxA",6529.3,5772.5,4502.2,4532.7
"rhoL",8122.3,7521.6,6509.1,7099.5
"rho",6276.5,5601.2,4831.8,5072.9
"rfe",2626.2,1859.4,2298.7,1979.7
"wzzE",1558.6,1251.8,1634.6,1405.2
"wecB",1419.6,1149.5,1635.7,1519
"wecC",1933.6,1493.2,2197.4,2064.2
"rffG",1264.8,1095.4,1505.6,1339.1
"rffH",892.7,728.5,865.5,916.8
"rffC",1000.2,767,1161.6,908.3
"wecE",1306.1,1162.8,1151.7,1401.2
"wzxE",564.8,405.6,493.8,458.4
"wzyE",778.6,636.1,946.4,748.9
"rffM",585.8,442.7,631.7,494
"yifK",1150.9,926.1,1249.5,847.1
"aslB",131.2,109.2,159.2,154.8
"aslA",53.3,21.9,26.6,31.3
"glmZ",3112.5,3234.2,4321.4,3861.7
"hemY",1947.8,1390.9,1461.1,1141.4
"hemX",2183.6,1779.4,1520.6,1086.6
"hemD",2639.7,2034.5,2018.9,1370.7
"hemC",3948.6,2974.4,2584.4,1624.3
"cyaA",6064,5239,4291.9,4641.3
"cyaY",344.5,361.6,511.5,403.5
"yzcX",271.6,152,173.2,219.9
"yigA",2917.3,2260.3,2610.7,2227.4
"xerC",2024,1804.8,2265.4,1856.8
"yigB",1051.8,838,1227.2,1062
"uvrD",1610.7,1157,1228.8,1136
"corA",1875.3,1729.7,1383.4,1071.9
"yigF",47.7,43.5,40,62
"yigG",45.1,10.8,32.4,40.4
"rarD",246.4,176.7,229.8,250.4
"yigI",2282.4,1894.6,1255.1,1374.4
"pldA",1063.6,775.6,1234.2,979.5
"recQ",1242,1158.6,1557.3,1062.9
"rhtB",1407.6,1111.6,815.4,987.2
"pldB",2192.6,1843.9,1581.1,1305.6
"yigL",701.4,529.1,524.7,362.7
"bioP",987.6,620.3,742,581.9
"metE",10018.9,10642.7,8187.3,7969.3
"udp",2765.7,2239.4,1373.2,1119.2
"rmuC",306,265.2,250.1,239.7
"ubiE",3698.3,3058.5,3099,2681.1
"ubiJ",1413.7,1062.8,1327,844.3
"ubiB",956,758,1048.8,779.1
"tatA",4264.9,3676.8,4449.9,3752.8
"tatB",3248.8,2789,3229.2,2374.2
"tatC",1487.6,1219.3,1953.5,1221.9
"rfaH",611,563.6,472.9,458.5
"ubiD",2123.6,1714.7,1736.9,1271.5
"fre",4490.3,3897.1,3517.8,2912.6
"fadA",315.6,285.7,109,133.8
"fadB",1247.6,876.2,365.7,353.5
"pepQ",2516.1,2107,1631.6,1264.8
"yigZ",2140.3,1738.6,1404.6,946.2
"trkH",1232.5,895.3,838.4,607.6
"hemG",2559.5,2032.6,1941.8,1909.8
"mobB",727,512.6,579.1,482.2
"mobA",764.7,498.7,494.3,599.1
"yihD",953.9,927.3,1016.9,1403.9
"srkA",1040.3,822.3,1045.8,1067.8
"dsbA",1753.5,1606.8,2165.5,2168.5
"yihF",52.3,41.5,69.6,80.1
"yihG",242.7,217.1,346.9,398.9
"polA",2462,2352.2,1901.1,1996.2
"spf",6265,5670.6,9589.4,9722
"yihA",1464.4,1130.6,1417.4,1171.6
"csrC",8423,8611.2,7482.8,9774.7
"yihI",1794.8,1647.9,1682.3,1645.6
"hemN",1857,1158.6,1364.7,1098.3
"glnG",789.3,777.4,3523.5,3354.2
"glnL",863.5,993.4,3166.6,2982.7
"bipA",5635.9,5098.6,5484.2,5281.7
"yihL",147.3,102,224.1,149.3
"yihM",183.1,130,186.2,152.6
"yihN",53.3,36.8,41.9,58
"ompL",30.6,22.1,19.1,22.1
"yihO",65.6,54.9,42.1,55.2
"yihP",46.9,39.7,19.5,22.7
"yihQ",74.2,69.8,61.3,72
"yihR",53.2,53.9,31.7,47.4
"yihS",93.6,41.9,44.4,33
"yihT",115.6,81.2,84.5,90.5
"yihU",47.6,35,32.6,23.6
"yihV",179.1,124.9,108.6,124.3
"csqR",784.2,697.3,877.5,567.9
"yihX",936.6,795.6,644.9,617
"dtd",1937.3,1703.2,1386.7,1414.3
"fabY",2452.4,2036.2,1789.5,1613.2
"yiiE",59,57.1,39.4,68.1
"yiiF",151.7,123.8,107,115.2
"fdhE",1334.2,1220.8,923.5,872.7
"fdoI",442,397.9,329.7,183.7
"fdoH",261.3,158.3,171.7,141
"fdoG",283.9,162.2,283.9,135.5
"fdhD",667.1,508.1,487.4,532.4
"frvR",76.5,63.9,39.7,43.3
"frvX",157.5,108.3,111.2,106.1
"frvB",117.9,88.8,73.6,114.1
"frvA",45.4,27.7,23.5,35.1
"rhaD",82.7,41.4,49.7,33.9
"rhaA",77.9,53.8,46.7,28.2
"rhaB",78.9,52.4,27.1,28.6
"rhaS",13.9,16.8,10.4,9.2
"rhaR",58.2,45.3,35.9,47.1
"sodA",8043.2,8018.5,5171.3,6143.7
"kdgT",204.1,147.7,182.4,125.3
"yiiM",762.8,615.9,420.8,559.6
"cpxA",2811.9,1893.3,2040.4,1569.5
"cpxR",4620.6,3974.6,2863.7,2199.3
"fieF",2502.1,2107,1591.9,1665
"pfkA",4971.4,4090.6,2996.8,2738.9
"sbp",913.7,1043.4,3808.8,3944.8
"cdh",470.9,465.2,1439.6,1715.3
"tpiA",5765.8,5206.6,4609.5,4516.6
"yiiQ",701.9,607.3,596.9,686.2
"yiiR",568.8,482.3,374.5,348.9
"yiiS",2194,2151.2,1050.4,2123.1
"uspD",2197.1,2058,1019.9,1887.2
"fpr",2059.5,1737.1,1133.5,1338.1
"glpX",818.1,609.9,769.5,728.6
"glpK",213.5,197,109.2,106.5
"glpF",194.9,170,101.4,92.2
"zapB",2655.7,2453.7,2525.4,2829.5
"rraA",3043.7,2920.1,2432.5,3009.6
"menA",852.3,635.4,814.6,682.5
"hslU",3190.7,2703.6,2064.3,1816.6
"hslV",2301.4,1849,1637,1535.3
"ftsN",2803,2465,2602.6,2030.8
"cytR",930.5,870.7,990.1,780.3
"priA",944.8,745.3,818.9,895.5
"rpmE",4227.1,2689.3,5898.2,6019.1
"yiiX",256,189.8,244.4,178.1
"metJ",1731.7,1962,1906.8,1545.9
"metB",2105.4,2761.2,2023.2,1198.8
"metL",2151.6,2589.9,1845.3,1235.1
"metF",5143.1,7420,4431.7,2758.9
"katG",4423.5,3560.5,2730.7,3754.1
"yijE",390.7,234.4,316.5,357.1
"yijF",92.3,57.7,48.7,89.1
"gldA",197,134.1,93,84.7
"fsaB",113.3,92.3,74.4,79.7
"ptsA",94.7,55.8,23.3,48.6
"frwC",54.2,36.8,23.6,26.1
"frwB",3.1,7.5,0.4,1.1
"pflD",182.9,122.8,79.5,55.6
"pflC",115.9,100.7,59.4,51.5
"frwD",78.6,63.4,46,49.5
"yijO",505.2,439.7,349.7,416.3
"eptC",1292.4,1224.3,1913,1530.4
"ppc",5969.1,5502.4,4816.2,4369.3
"argE",2298.2,2252.4,4872.4,2907.6
"argC",1539.3,1817.2,7587.7,4285.1
"argB",1666.5,1739.2,6509.6,4642.5
"argH",1111,988.8,4508.8,3055.7
"oxyS",75.4,72.8,38.2,329.7
"oxyR",2269.1,1842.6,2201.6,1832.7
"sthA",3007.6,2471.7,2201.3,1789.8
"fabR",3114.9,2364.1,3342.2,1939.7
"yijD",1759.4,1428.7,1561.2,1381.9
"trmA",1918,1561.8,2484.4,2393.9
"btuB",1135.6,1052.1,1386.3,976.5
"murI",2202,1708.7,1858.1,1361.2
"murB",1613.4,1280.5,1788.4,1272.7
"birA",878.9,736.9,976.6,684.2
"coaA",1042,849.8,1071.3,998.1
"secE",4273.5,3468.8,4210.3,4101.5
"nusG",4244,3986.7,4162.3,4043.8
"rplK",9991.1,10895.3,8768.8,9181.9
"rplA",9360,9675.9,8128.4,7794.2
"rplJ",12238.5,12617.2,10430.4,11084.9
"rplL",8582.3,8806.4,7508.2,7987.1
"rpoB",10160.2,10520.2,8304.2,9855.6
"rpoC",6405.9,6801.7,4970.4,6263.3
"yjaZ",107.8,86.1,162.5,221.2
"thiH",116.5,91.4,51.7,75
"thiG",245.9,200.5,113.9,114.4
"thiS",94.3,73.1,55.4,43.6
"thiF",166.9,131.7,81,98.2
"thiE",141,99.3,82,77.6
"thiC",190.9,223.3,146.5,124.7
"rsd",1894.6,1758.5,1014.4,1225
"nudC",2618,2172.1,1739.3,1791.3
"hemE",2682.1,2164.7,1924,1570.1
"nfi",2217.4,1550.8,1493.8,1436.6
"yjaG",1318.4,1099.8,1337.3,1134.5
"hupA",7859.1,8080.2,8022.7,6915.7
"yjaH",500.3,373.3,899.8,524.4
"zraP",131.3,85.8,58.3,52.4
"zraS",113.4,102.9,84.2,77.1
"zraR",361.8,254.7,216.9,146.2
"purD",2830.6,2692.8,3858.4,2807.7
"purH",3701.3,4009.9,5159.9,3895.8
"yjaA",171.4,106.6,380.3,404.6
"yjaB",413.7,328.6,298.6,328.4
"metA",2077.7,2914.2,1742.6,941.4
"aceB",12742.8,12549.2,9190.6,9366.5
"aceA",9765.5,9478.9,6851,7051.1
"aceK",1952.6,1737.8,1696.6,1674.3
"arpA",38.8,21.3,15.1,11.4
"iclR",2560.4,1854.9,2710.4,1882.6
"metH",1457.9,1319,1328.5,1268.4
"yjbB",273.9,251.8,203.4,166.4
"pepE",236.6,158.5,197.8,171.8
"rluF",1109.4,892.6,1103.7,1235.2
"yjbD",1219.4,1053.9,1469.1,1216.7
"lysC",2133.7,1834.3,2941,586.9
"pgi",4213,3673.5,2673.9,2779.7
"yjbE",406.7,437.7,241.2,2729
"yjbG",38.8,28.9,3.7,90.4
"yjbH",117.8,70.5,34.6,59.4
"psiE",2245.7,2039.4,738.9,986.8
"xylE",267.3,206.3,117.9,203.3
"malG",160.5,123.6,110.1,98.9
"malF",154,153.9,129.9,87.2
"malE",163.1,131.4,240.4,78.7
"malK",55.7,54.4,84,47.7
"lamB",109.7,79,98.5,59.7
"malM",121.2,95.9,96.1,102
"yjbI",36.6,16.2,6.6,12.8
"ubiA",1377.8,1151.1,868.8,569.2
"plsB",1740.5,1507.4,1567.6,1833.9
"dgkA",2202,2056.6,2036,1998.6
"lexA",1654.8,1374.6,1584.8,1256.7
"dinF",178.2,145,200.8,118.1
"yjbJ",1599.6,1467,629.4,1010.2
"yjbL",8.2,7.3,3.9,0.3
"yjbM",42.8,19.6,8,18.3
"pspG",168.3,97.2,154.3,170.8
"qorA",1406.9,1217.2,498.8,531.3
"dnaB",2942.8,2801.3,2744.3,1778.5
"alr",1615.9,1294.5,1532.3,1127.9
"tyrB",2550.9,1965.1,2375.2,1511.1
"aphA",338.4,347.7,272.1,215.2
"yjbQ",3743,3147.2,2126.8,2305.9
"yjbR",2325.9,1902.9,1358.5,1649.6
"uvrA",1381.1,815.7,534.6,543.5
"ssb",1793.5,1652.1,1940.2,2018.4
"yjcB",1888.5,1532.9,742.2,1168.9
"soxS",2186.1,2372.7,568.3,838.5
"soxR",2070.9,1629.6,544.6,539.7
"ryjA",292.9,164.9,253,519.4
"yjcE",612.8,525.5,441.4,470.5
"yjcF",34.2,29.1,16.9,20.2
"actP",144.7,128.7,100.7,56.8
"yjcH",149.4,118.3,76.2,55.1
"acs",781.6,613.6,300.4,269.1
"nrfA",236.7,129.9,145.2,134.7
"nrfB",181.4,116.5,128.1,115.6
"nrfC",49.4,33.2,41.5,53.9
"nrfD",137.3,88.6,94.1,131.3
"nrfE",113.3,81.6,54,73.8
"nrfF",128.5,102.8,74,96.6
"nrfG",92.3,58.4,53.4,35
"gltP",2051.1,1551.1,566.9,196.2
"yjcO",1346.6,1235.6,1008.3,969.3
"fdhF",261.6,161.5,220.6,105.7
"mdtP",56.1,36.4,22.4,14.3
"mdtO",56.3,55.5,17.3,10.4
"mdtN",55.3,35.9,22.1,17.6
"yjcS",111.2,66.4,31.9,56.8
"alsK",195.4,191.7,123.9,195
"alsE",102.5,104,34,48.7
"alsC",54.1,57.9,25.7,35.6
"alsA",67.3,39.9,23.8,23.7
"alsB",150.8,108.5,107.4,134.5
"alsR",452.8,414.3,457.8,466.3
"rpiB",438.9,392.1,277,319
"phnN",209.8,167.4,69,103.6
"phnM",72.2,55.4,49.1,30.6
"phnL",55.4,61.5,25,38.1
"phnK",124.2,85.2,45.3,51.4
"phnJ",30.1,33.6,3.7,1.9
"phnI",71.2,43.1,24.6,42.7
"phnH",62.5,32.9,25.1,26.9
"phnG",93.1,48.6,39.8,13.1
"phnF",62.3,36.6,13.3,10.4
"phnD",92.4,56.8,42.9,74.6
"phnC",91.8,44.9,16.3,45.9
"yjdN",2140.6,1611.7,286.5,1198.3
"yjdM",1129.7,1049.5,1136.7,1660.7
"rdcA",232.2,173.5,134.7,154.6
"rdcB",178.9,109.3,99.1,79.7
"proP",5138.1,4410.3,3553.1,3454.9
"basS",624.8,528.7,412.3,523.2
"basR",495.4,394.3,292.9,262.5
"eptA",122.8,91.9,68.4,119.1
"adiY",276.2,214,30.3,65.3
"adiA",154.4,105.5,73.7,49.2
"melR",291.4,260.1,215,194.3
"melA",180,150.1,85,122.4
"melB",221.4,185,116,107.5
"yjdF",490.8,435.1,292.1,282.9
"dcuB",148.2,106.6,124.8,101.4
"dcuR",412.3,358.8,444.6,337.6
"dcuS",533.2,460.5,565.2,308
"yjdI",861.2,670,249.3,595.6
"yjdJ",1693.1,1466,461.7,1132.8
"ghoS",106,78.5,24.2,45.1
"lysU",1385.1,1237.3,850.6,891.7
"dtpC",143.8,129.5,88.7,84.3
"cadA",80.6,42.8,35.9,45.4
"cadB",66.5,55.6,15.4,23.2
"cadC",143.1,95.2,118.3,180.2
"yjdC",4574.1,4090.1,2204.2,4004.8
"dsbD",1299.2,1244,1174,1081.9
"cutA",1918.8,1615.4,1531.5,1740.3
"dcuA",1978.5,1855.9,1781,1184.5
"aspA",398,304.9,360,338.6
"fxsA",600.4,283.8,281.3,468.4
"yjeH",1860.2,1070.4,1179,951.9
"groS",5424.5,4835.1,3432.1,2977.6
"groL",6559,5994.7,3738.4,3499
"yjeI",3397.9,3182.5,3298.2,3205.1
"yjeJ",105.7,86.1,107.1,116.1
"epmB",1583.8,1226.6,1267.4,1385.1
"efp",4371.9,4147.2,4647.8,3876.8
"ecnA",615.2,458.2,587.3,463.6
"ecnB",2058.4,1672.2,1279.9,2076.5
"gdx",846.5,519.5,638.4,865
"blc",1345.7,1070.1,378.8,794.1
"ampC",658.6,615,681.9,769.2
"frdD",736.3,454.8,242.5,218.1
"frdC",355.6,232.5,120,182.2
"frdB",758.1,443.7,240.4,344.2
"frdA",847.1,587.1,290.5,424.8
"epmA",492.3,420.4,603.1,1118.4
"yjeM",147.5,117.5,73.9,186.6
"yjeN",174.7,116.1,80.4,129
"yjeO",239,174.6,161.3,167.1
"mscM",442.7,382.2,668.2,500.6
"psd",3241.3,2390.4,2126.1,2229.5
"rsgA",3303.6,2350.1,2763,2195.2
"queG",938.3,638.8,616.5,564.2
"nnr",2889.5,2327.1,1025,1267.8
"tsaE",2605.6,1781.2,1369.4,1451.4
"amiB",1039.9,815,645.1,656.1
"mutL",265.5,228.4,305.9,231
"miaA",4467.9,4037.3,3165.4,2809.8
"hfq",5316.3,4683.1,4028,4133.7
"hflX",4783.5,4374.6,3720.1,3648.9
"hflK",5666.8,4959.5,4611.2,3864.8
"hflC",3933.8,3357.6,3070.8,2608.5
"yjeT",497.8,301.8,596.6,590.7
"purA",5180.7,4858,4847.3,4061.3
"nsrR",2391.4,1502.5,2426.3,1926.8
"rnr",2452.6,2156.4,1867.1,1754.2
"rlmB",737.4,646.5,657.9,703.2
"yjfI",77.1,38.9,39.1,60.7
"yjfJ",56.7,23.5,26.8,19.8
"yjfK",53.6,49.4,35.2,43.7
"aidB",1265.6,925.2,345,810.8
"yjfN",420.6,319.4,131,216.7
"yjfP",479.6,416.5,292.9,274.2
"ulaR",473,456.9,410.9,365.9
"ulaG",155.6,110.4,106.1,138.2
"ulaB",150.5,106.1,98,115.4
"ulaC",102.5,78.9,67.5,59.3
"ulaD",338.1,253,174,153.4
"ulaE",146.4,121.3,108.3,89.1
"ulaF",162.9,106.8,99,75.5
"yjfY",279.2,230,92.4,142.2
"rpsF",9688.8,9089.7,8929.8,8855.4
"priB",8285.2,8073.4,7794.9,7924.5
"rpsR",7397.9,7664.6,7447.9,7594.2
"rplI",5518.5,5424.2,6465.2,5934
"yjfZ",58.6,29.8,26.1,24.5
"ytfA",28.3,28.1,10.3,15.6
"ytfB",1603.1,1436.5,1066.2,1114.8
"cycA",2764.3,2499.4,2592.4,1985.9
"ytfE",1265.9,1186.1,118.5,148.3
"ytfF",342,267.8,220.9,288.2
"qorB",413.7,291.6,242,204.6
"ytfH",361,272.5,215.8,282.4
"cpdB",804.1,660.5,653.7,611.1
"cysQ",999.3,907.9,297,421
"ytfI",79.1,40.2,27.2,43.1
"ytfJ",196.9,187.5,166.5,184.4
"ytfK",773.6,678.5,383.1,660
"paeA",906.4,755.8,578.4,562.8
"msrA",2570.6,2460,1007.4,1415.2
"tamA",1432,1138.2,1116.4,954.8
"tamB",603.4,462.6,433.5,239.6
"ytfP",3427.4,2829.6,2959.9,2476.6
"chpS",723.9,542.5,467.6,616.1
"chpB",1081.1,823.4,613.5,639.2
"ppa",5377.4,5182.8,6067.2,6064.2
"ytfQ",408.9,299.2,257.2,332.1
"ytfT",65.1,57.3,29.1,48.3
"yjfF",175.5,137.9,108.7,97.4
"fbp",2811.5,2445.9,1740.5,1649.4
"mpl",1433.3,1197,1380.1,1104.6
"yjgA",1629.2,1386.3,1363,1155.5
"tldE",2241.8,1817.6,1442.3,1422.9
"cybC",1472,865.1,1000.4,1054.9
"nrdG",1209.5,738.2,291.6,447.2
"nrdD",3186,2302.2,529.5,771.4
"treC",130.4,76,95.9,66.5
"treB",173,98.4,117.1,63
"treR",379.1,331.2,222.1,256.3
"mgtA",789.7,687.7,1918.9,619.3
"ridA",9049.2,9689.5,8486,7846.5
