"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"mngA",39.0544044318423,57.6872459841229,56.1759398708812,57.9984806001097,60.1528831143786,41.8274796591621,48.7067331801821,51.8496167433194,49.1809888350253,48.165806643168,56.2013374405248,54.3800981064374,56.0981856400909,50.5770761357631,65.874333322648,54.0596007137751,53.954171134675,65.86179752798
"fumE",455.125771812114,460.350890486086,440.425433127484,479.804595034517,394.61393701894,442.002478122478,473.030683860401,461.445928551402,399.860425963395,431.287655798137,515.870736978507,493.749039345754,480.025923980315,498.94906155767,372.603902931879,403.448922067031,462.902129408519,293.225989031023
"tsaD",1300.85620333586,1223.88757978468,1259.38016052169,1096.42080964887,637.994594775242,909.820173041566,1161.21461535836,868.562479011876,1383.54369265623,1434.0099311155,1365.62394998355,1063.21113956973,1133.09957252455,1138.41570937291,679.249039422916,858.609127913533,884.803212853829,731.893100386967
"rzpR",37.3682756414562,30.7609767999887,31.6417052015657,37.7936932905133,31.9523457503671,37.4793797817551,25.1496720779554,36.4585732316768,29.0223085185109,31.7830392556929,31.3051954626485,25.5769498604225,29.1255639415626,34.2369624871958,36.1805121767957,30.1866411116837,27.9599283778896,24.0322088078024
"lolD",767.789129946028,1020.97703325053,830.766918294362,571.145531087476,725.537310471103,729.971261546701,755.68712872021,678.71391389358,821.663862536157,833.34633755271,788.960889353267,769.978542175503,742.471261488141,614.526817116287,703.394485361315,675.439680234992,720.360150507026,654.398480885715
"fxsA",558.663572650261,381.05299223544,579.788528588569,765.441446090324,587.195382846341,382.551319232315,366.201983967394,231.146470303114,401.003147970482,407.293422838171,565.711342480276,560.138371009913,842.049093423636,793.314332717279,368.201513065419,354.001280834764,451.887272328719,383.186476807604
"nuoM",289.135266061663,546.360150738778,627.552788675113,171.444492795537,1956.02681111214,1109.05052000504,664.302538880346,708.582372717716,229.268704462726,387.979885021072,409.868211002525,514.876668126258,507.000166223172,288.687790179598,1672.24903801916,972.906205311825,681.082613180274,409.782927108104
"hemN",826.724739816641,628.336377923914,694.052894946267,679.304595106676,827.971083537557,856.896018821887,907.737646411502,542.540275938541,685.830100454106,650.804595019619,768.520947167725,640.617272609123,687.915706298866,711.237663156053,764.893816086049,949.821474361049,938.423942602434,523.134451163921
"rrsH",16427.1911772118,17787.7399764801,17973.2236351862,17588.2490993583,17461.7593041426,18289.155501661,18075.5152258469,18735.8053222867,17563.3080292615,17369.6359923092,17632.0918017006,17253.8647302393,17691.7793025303,17918.9157002132,17586.1565965911,18531.9931015922,18247.9157442565,18824.1448934781
"ortT",351.32453220135,202.2566384192,228.882539715334,198.636069715068,157.185275642856,214.816902119978,160.751841245842,97.3025268676821,276.786122359509,266.328791233753,310.511400266516,239.618323777701,277.179049178298,259.007127481121,101.029320416035,139.204147037543,166.781344102995,134.860150634618
"dsdA",123.59591115131,73.3323802721413,106.800971490214,83.4346287083286,377.189310875972,155.490472138059,205.246831737487,2463.69438644045,103.654946035252,104.624817136008,134.621447309731,96.7148097110824,111.28382011604,120.740414014881,656.268169236438,397.173685244419,300.62853104668,739.387980488532
"yihP",22.1659997879264,24.2114066115527,23.1742008817372,32.3780589229658,25.7113046403817,26.0362523091605,23.0971717939699,16.4490791800921,25.5190725766721,21.6185680908702,29.6978444088463,19.7336084700412,26.1638209953653,23.5078707307331,32.9114090641084,27.6049754312045,26.1276897156154,16.7465122892587
"napB",223.758212076633,169.841344163908,231.621207027833,278.504164835643,281.971261799234,287.034245281929,464.304595189502,238.24669471435,259.776196622461,299.735279086159,245.842599887912,164.794048884975,229.853793448874,262.360150585769,226.596020435037,316.062728908531,358.969032017769,160.26818368547
"pcm",1635.94392187969,1586.313762958,1790.85165319988,1433.67087494815,1782.02681425935,1748.54095202745,1791.49921990493,2004.51643384104,1859.92167175407,1682.35415941736,1789.76159386785,1464.23399537548,1598.02550612133,1633.91127642976,1645.69348560647,1610.72057032222,1588.03147297637,1936.54478429354
"hemW",596.739647998304,449.477985801501,596.337812652373,510.698014888381,286.031624258996,550.148642429638,736.417775827997,584.854853626411,637.484797366338,679.373097108202,594.168760238816,507.432260206606,640.267771451219,652.903642524373,438.971261652176,572.703816740575,688.959839833097,581.089991035458
"etp",278.720879647564,189.840463395029,271.848873760724,267.705535037993,221.185196381534,269.925138871748,312.280373698218,133.246337924745,232.587372219208,286.376431525272,290.035524932933,195.697959343884,248.479417230223,335.2488736899,231.137928410331,311.239413726766,220.42590320428,203.664322098822
