"","0","0 | 1","900","900 | 1","900 | 2","2100","2100 | 1","2100 | 2","2100 | 3","0 | 2","0 | 3","900 | 3","900 | 4","2100 | 4","2100 | 5","2100 | 6","0 | 4","0 | 5","900 | 5","900 | 6","2100 | 7","2100 | 8","2100 | 9","0 | 6","0 | 7","0 | 8","900 | 7","900 | 8","900 | 9","2100 | 10","2100 | 11","2100 | 12","2100 | 13"
"yjtD",591.817766918308,509.904662990607,546.020624508216,512.919502124465,603.996302262178,457.881041995767,416.673116500692,385.786171044153,429.896247475618,493.917670305402,555.568175557302,469.176909246417,580.885076952177,411.607792453831,297.155943960747,514.851607535866,578.68479362556,498.870031828424,417.37415579847,507.561002697847,425.385596665957,354.63779295941,538.083578365531,414.915808087386,558.961363734969,613.865278890061,383.628160744354,526.762970581507,501.146295593821,341.04468643735,442.818312818447,425.666625660206,442.8776421274
"ldcC",170.6376419465,169.57437167875,151.492973773875,235.213647822357,139.492850062887,170.677644604471,199.71994316463,170.677644604471,194.083441831834,163.082652953128,172.823819751512,170.677644604471,253.578876570168,211.418830186384,182.07764464996,168.188978732542,188.072930730814,151.689335139541,179.330922486261,222.023735461583,182.01608289507,160.282982592938,201.304749251845,149.503821529631,181.004523869782,154.252949985463,134.919582413684,210.447513108606,149.820236265836,216.457905116214,223.389423811051,204.031171492245,217.8935530563
"ldhA",1040.4102050082,1031.76483026257,498.759837847645,1402.2389024496,1236.3017189206,289.946133802459,448.489717591509,350.934863338597,409.396421297373,1008.93576620918,918.710922068885,577.656985506867,1235.25820213639,351.217414274372,476.828405171023,313.129522512868,1025.11725341621,919.303929441824,586.458637748976,1306.232904036,282.565843634845,401.179614881327,326.001769492183,991.956714757072,1105.9998234973,1022.42157292075,523.973038395652,1162.68710117943,600.760458128109,546.085992162347,587.586888695753,395.813710443186,553.253710293331
"lepA",1894.34618903368,2166.86462733083,1094.43686762342,935.537095191466,1363.04443578695,1268.7577504798,1635.40830895967,1587.39655027507,996.102953242361,1961.94462856486,2031.20768055884,1338.61231807869,935.096265000816,1716.24866164394,1635.59487264006,1561.20140402324,1828.93315222883,1879.29999628881,1285.66179213369,1251.39163494319,1475.79025576817,1488.77104853593,1558.80342373364,1700.77333734083,1884.98919700352,1605.10942711486,679.093532344022,1239.05088366084,1480.97954581657,1470.33039370815,1698.12620634855,1347.06545604162,844.686092814961
"lepB",1019.09623234522,1223.20253808697,709.462970289422,707.54000283912,921.736897299439,889.166363441395,1047.3268472452,941.632187396293,1140.66801569939,1206.18753840233,1158.55276796666,877.860242966464,604.787088163156,985.461730229362,1106.18709411233,934.848507809479,1178.17999775279,1200.21637250806,865.885365453104,714.3351594272,1043.16394777336,1000.76171444873,882.874742263563,1206.14897967819,1157.19952431504,1138.63587088657,624.479109327194,855.02331435022,1018.69626882109,1071.85041108075,1100.78463309799,834.689023629539,990.668419882019
"leuA",313.393154305338,291.579910512939,264.945085193157,209.424587551976,295.030683122321,206.625354145297,224.277932296657,263.183734688904,242.934697925428,329.128285563902,319.883246324686,281.958850173513,300.238943401442,286.763559125203,254.744204352694,235.393922415115,346.026587583854,327.077640760897,282.384618915961,274.303292322973,229.578814302732,272.985659658391,279.213075294205,275.768192557119,334.513199772382,296.502797619411,335.016490546681,274.478650946139,249.649185751785,297.8434385845,278.273993194288,242.596545693899,223.356961429434
"leuB",266.575196347107,281.144748340476,269.52779218605,191.916682221231,242.281044347692,226.582953996697,237.687938632209,266.740102124442,218.097504296881,295.907005902741,296.448956247991,242.772566693418,312.13573541588,288.915357862484,223.823559022204,246.631600244644,318.661505501246,299.874093265916,256.021963216248,249.09256673667,249.777892430022,253.508598827331,271.819853877691,265.189160894774,289.396697263972,272.085086183909,299.968219395825,248.974973613708,276.807024822356,268.748105602926,226.492856860822,245.466359940276,208.026982566829
"leuC",331.178181982908,292.633567734567,327.487486453336,243.546664564314,316.739938391249,285.531457627723,263.687849972824,303.284447314551,300.97764184688,344.755194243964,340.214831326642,283.240727924069,330.414061978261,332.2022224934,278.558790554091,279.365568519989,357.456712023357,351.084738248349,290.939705097907,272.235782875779,268.415585582135,313.164883719259,316.898048232943,314.463688114922,363.750622062408,306.86615136769,338.709997875608,288.240917319459,278.531693165893,323.872155420713,303.763730376891,274.060402914135,309.777000395091
"leuD",172.988663821646,160.591181446182,141.419505446102,142.905293348513,137.591731647952,139.074899516509,150.915159988956,177.22930424925,167.303640580952,171.249664568073,162.237914937311,158.334224766751,178.517955014944,177.477623514559,147.944018282345,156.432930032246,176.784591493735,157.987562486047,157.077009336535,148.84177085349,141.656162230587,177.895905215787,168.983523477109,165.127821448939,170.403292725965,172.163689221092,199.262940598219,156.324156013004,164.06858507726,167.184432865054,136.906845064599,154.008938022803,149.919361445704
"leuL",40.6500111244048,31.5887044320191,43.5695897551486,32.1998644945046,37.1805414018366,25.7730439316872,28.5451410495698,37.9507855648326,48.1352246036623,33.376162315201,35.5223533734404,40.3731974543188,37.7973339276451,33.3198376242319,27.9142171227454,25.7358277311056,43.6607012488311,32.0910284590934,54.120038293344,19.1343908111992,33.4407074418147,31.6568982565187,38.8380133096159,37.2848330633902,36.9690351962482,29.6916280053462,85.337285301049,30.7746596220642,37.8007604818697,34.4819142693791,38.2191685230864,38.0462497501938,62.7011585363808
"leuO",96.7334744438825,81.3292094881736,83.8200906728421,64.3220210605621,88.015203971687,81.9788947845983,63.5956580172289,115.30065911988,47.2703461450702,97.0227802927582,80.5229051814315,86.3510984554503,116.084474392055,104.127826849095,83.5243044250312,81.329307577448,92.314574597288,88.8335727332607,84.5625171753547,72.4372171681484,72.5825665042981,88.8303760765508,96.4683579181975,85.7584777826598,84.5294751484134,86.8830401090984,119.405994637248,87.1149637539614,93.933870052967,81.7661187245868,88.5311358989901,84.5294751484134,51.3770445896145
"leuP",1921.1976850852,2174.04724938358,936.359819820953,2467.88921983566,2279.59712034497,1440.67393031985,2746.96088090697,1196.40300180964,4374.87120594406,2009.28182836955,1472.24995082551,1313.83561142139,1223.72842566642,1286.92641597697,2185.26229481121,991.486759955275,2392.96494934837,2306.72372778523,1298.15078312809,701.313658304587,2666.95572666409,2817.42490049295,1153.69577833001,3682.44489182046,2826.55397269498,1788.27132460434,2209.98308182809,1867.262033104,1822.86009113656,2045.28361916369,2494.74219364963,1874.27549327263,5308.56903971614
"leuQ",1461.92822807465,1303.29376360286,581.682357306555,1354.61950606043,1606.36883527423,1031.32479020216,1632.66675964216,754.015534239497,3529.68496736666,1503.79564173787,1012.15147396514,810.569887309452,730.760664897859,850.462193834547,1514.44861162707,767.429279245571,1638.20913622304,1573.1454059592,740.275987452192,480.356133903713,1639.13777780782,1810.97100185096,753.842907528255,2698.92565251931,1801.48947791245,1442.03149592234,1403.04637507935,1259.45014572989,1263.68590133678,1352.00128735964,1579.65343445107,1270.64759556851,4318.90129513731
"leuS",2016.52135687989,2282.38964289689,1421.05484449634,1492.03770625463,1316.76732852513,1745.91586209923,1751.07255843313,1650.87838495703,1973.75105241391,2238.71730901752,2152.78149558591,1584.49805121191,1367.84422029577,1915.52688602523,2070.22457159943,1834.95538429726,2161.89038473916,2070.91513707144,1846.02124365952,2009.35810953193,1656.87125631219,1826.07171523957,1552.74940541041,2104.16481919969,2193.06048954621,1896.86043714095,1294.4530732472,1860.35727879578,1581.02434773871,1931.34769956116,1941.65516805944,1595.91012284921,1751.37922733814
"leuT",4333.47239774038,4292.09156884752,1942.80599778844,4633.70832710706,5068.23530050704,3286.78927740979,5005.17761335825,2249.74506019235,7677.01711988584,5295.1929507941,3065.52713582991,2401.35780929054,2591.00158010806,2854.53688707564,4961.77462184837,2183.695512238,5007.22875138523,4704.12541981274,2624.20092413945,1556.48463518849,5462.32644075399,6016.78762744201,2218.43578796568,7723.98688865059,5605.18000807144,4259.03550064436,4511.65864096078,4547.02234985005,4014.05202542099,4103.97551990891,4777.76238526485,3876.56833175031,8755.07522961441
"leuU",161.446938463806,132.501436099778,110.559395079695,117.115718854706,162.963149879356,120.318432275097,106.804622060407,120.037424752354,205.453513885036,115.795120215943,118.679970409652,83.8315463263624,90.866537915127,115.116466171242,104.719406232777,106.40931052313,100.768198682007,126.754458790691,98.6425914964483,88.6649754047185,120.037424752354,120.840435388691,102.338215444746,157.448483971724,116.024299741516,122.03513228533,113.012328467736,101.579765194406,131.403498827476,106.678933513992,110.600555084873,85.4116315736827,193.066072427203
"leuV",1243.59857214132,1218.49155764292,542.729070724183,1321.60381400572,1345.83620305109,854.010110751084,1325.02649269823,637.034867957552,2505.64860791752,1254.07114413981,884.696247120882,674.613333133982,652.841414195612,787.259289093559,1352.70186542355,632.369666958652,1366.05849858799,1309.75936298601,722.069241447687,380.64430914404,1461.57009982005,1541.03361844907,586.412811706472,2234.93780721703,1578.94993289221,1209.92357751922,1209.70323256729,1072.24449222924,1138.76736623663,1194.53774876733,1388.92562329242,1105.37764824644,3099.71091946505
"leuW",7156.34497735043,8013.07969546629,3287.41591838321,6895.55510161563,7524.9401394088,6002.59539070984,7353.13399585871,5162.85823900872,4472.78649897614,7957.37393084601,6919.06937035174,4361.72367632502,3670.17675673808,6731.42970682063,7608.27216379397,4555.80597253509,8332.05957799688,7784.69715250453,4181.85942328551,3624.36922736365,8292.01298315643,8217.82395728808,3951.59188579523,10055.6869384248,7953.30983844801,8308.41215314007,4257.77763263085,6851.22737503968,7056.63478433912,7037.93756324238,7373.40925779747,5826.59423774291,3806.58038731236
"leuX",551.929361983246,533.402808190924,247.513963688355,451.34973433646,639.236186576276,412.012110288586,756.619576283822,474.11483095413,360.211798170964,453.447846224462,401.394536316618,234.231132154001,182.697232253968,406.335539804488,426.004130930321,300.266904668153,686.636035757373,534.03018667459,263.772999344199,193.714853140176,820.069349636081,507.994681001966,351.931130044568,701.01522960404,435.256676305599,422.717426094471,426.004130930321,259.986945311366,285.077773374626,271.456756225933,343.004730730749,268.43348898539,327.167634146589
"leuZ",1659.82365751057,1500.20097549324,967.004218389886,1408.19744034629,2240.4131252838,1481.87507973888,1703.38936238563,1083.06300055879,4224.55056208521,1851.3171887544,1133.61835685444,827.518591236031,792.268992227094,1237.73757364955,1759.26501394589,1279.3545667079,1885.05904779438,1987.50639902036,1149.18466412404,806.215543057662,1764.04860888875,2380.43046259415,993.72213502754,3672.00525995426,2300.07068032459,2003.72184032065,2048.82472058868,1490.6092374677,1597.89625770089,1980.20456465257,1790.50510913596,1400.31848289217,3232.41020994929
"lexA",1358.83346617676,1132.380401491,1451.01061673795,1118.24157998828,1496.19969855547,1061.8303735708,892.973790202183,833.916202475581,1097.07534097432,1230.60727402642,1149.39720441267,1258.4221288789,1116.68952392263,927.303225550067,1016.17278755876,1135.20528049803,1172.3510734061,1255.08098258757,1480.67334101894,990.361458064369,989.466549323376,1030.62794442513,946.867971292637,1312.13822417023,1371.63719835556,1534.27332385905,1537.54397718702,1164.74974559936,1255.92588958141,995.272670201358,1053.8791609686,1109.76006657882,1205.07541545863
"lgt",1457.99728719866,1346.50590374399,788.174125691395,1109.9499588311,862.509251284457,1093.62740849398,1255.54805307243,1136.62593162681,879.118568825819,1409.07080233394,1513.04717036169,959.481593438668,904.645610813461,1407.16402530808,1320.07780612012,1326.11646583964,1395.6283851248,1310.08328066503,985.847223085455,1304.62071875595,1099.22101823073,1123.47748717692,1003.86162453292,1255.74368105545,1352.9952977599,1423.76555648919,627.103677620028,1249.14304449823,967.440670714326,1122.48293761314,1373.84158114297,1066.47851021527,635.15425834767
"lhr",165.242567326995,161.555393912484,191.682295875044,147.858880496671,173.358573380593,197.354325702095,189.612300324206,208.346799043707,148.193924035314,179.641651724458,175.655439526367,174.478038012422,177.997004604899,188.247665811889,180.286009711495,212.368562702541,165.811413750529,160.9515157347,172.91718008553,172.983673021038,162.034180379579,180.568342449193,195.369350884975,163.047062826505,148.460029458593,180.345538743107,171.517520277097,171.492324528038,167.527179937336,167.984622510778,144.812024230328,180.428344347071,154.234456393777
"ligA",1108.53091524214,1136.53337888764,872.156767446888,796.641811572548,891.829697946672,818.248684713818,861.01258815173,683.368909835852,1176.89616108926,1120.6768204715,1069.48370799211,857.381833537617,783.092197364499,836.142941602113,976.108137201678,870.702826837687,1025.22868193599,1037.77473273546,850.928960008312,759.47853423259,843.738309172774,780.247107700441,717.444610886459,1002.49449910678,1206.50566146249,1024.40949162146,615.569529818717,872.889042041357,959.188858541856,892.180031321057,956.621163201104,853.501058358648,1161.02441066081
"lipA",1103.38611079372,1262.94067793172,735.585275082363,1058.36815271142,866.794109457013,744.185462612415,975.337789580011,729.499483266514,804.462237311559,1307.32474330748,1429.20944713027,1049.27664958662,828.109350715519,870.881468706823,907.210203935688,705.224391699107,1240.09972755241,1524.9460625347,1125.47604890985,1118.60461329225,956.819203699134,961.40654115622,712.385565335801,1577.78658390713,1358.50645945979,983.685796353813,1128.34742082813,1045.5210258057,1118.60461329225,1142.54833990254,964.407893529941,921.273588149005,833.658870613154
"lipB",477.507633426973,397.468448242488,378.175027778082,424.191436479237,428.346266894206,413.686631885451,421.770249558254,373.67679598864,463.063147600858,436.382277674714,385.059879718676,360.577641380511,349.199517179007,356.040109962215,483.941914806855,335.433727871363,464.568582271791,403.17540045976,361.667607097038,393.796110315961,411.120231954262,418.282988563513,353.343310030928,482.331086049151,476.131802661849,444.775247612792,362.931128640001,409.521826850304,408.612773745741,414.745085523457,442.711775087145,409.69801195964,392.383074277733
"lit",35.436422986245,23.8890406457333,44.5413327972523,24.2591242961467,38.2654159522531,38.8840778758243,34.1381590519607,38.5320745221072,46.2415271739849,20.8672699214959,25.9389377407216,27.887244488457,28.2918913127617,31.7994194522368,28.9011228606175,41.30556524394,24.1716093654455,24.0654228200594,34.4547649187291,20.3669487534964,34.9623027202382,29.7583813738966,32.6033900649387,20.5148446321283,29.4855930178921,31.3289251354459,25.6946158672598,25.0776818284552,32.1170672064201,29.7880368237457,31.9867023228953,49.9559261686872,35.8277199923219
"livF",331.299043278084,343.746825004329,329.556634203347,356.381796103349,312.059005320677,294.911920935394,317.787816324924,322.014851605221,301.111848959096,342.598571798326,345.380809509382,335.799516315953,387.249708014279,314.223627187709,291.520437266206,282.293739519067,344.53578138661,342.661501517452,289.694193712265,336.512539523377,320.809079249398,318.003539474281,317.970658873673,332.872813317415,322.014851605221,332.46996092886,284.856442048068,315.790335681836,316.83345677132,256.518935110175,265.406247493119,291.186943719191,317.144345333415
"livG",309.582312608884,333.899283184703,318.998468178219,322.556803308215,297.482506333402,306.79013229192,269.35857374581,287.098603538819,277.963626835581,359.152828436927,351.82457705531,316.205440040034,414.787653630703,286.055743453314,305.620784173384,287.330652720379,331.713956963248,350.957253710841,267.14268646913,355.679202386365,261.917848524908,275.585553857805,298.249588254846,320.970278208638,331.53028889379,353.626373035128,271.048831272988,340.799775979235,287.277578245634,223.5344070518,258.167639772748,265.972844014684,252.946407495494
"livH",403.128291304686,444.571656318879,488.061336886544,444.337482767101,395.043028643385,485.378711273946,439.869788178807,503.805472863914,459.821194058343,443.621749130468,443.558794577874,449.33618144692,498.454266060855,458.310623784611,426.769475945026,497.706642694311,394.527416427884,455.960505860259,442.458611934544,511.736104454692,405.431748671208,441.110522659245,448.557747189,383.162757986196,410.376649936373,452.703807716987,436.580306891906,450.767366334736,384.070092899906,416.819905252505,445.105829345698,438.790390843138,441.457093276167
"livJ",614.720080577814,625.412112363705,639.907588577023,536.640773033517,515.402740109791,494.91012729437,492.223898795592,502.93329984387,496.425433456618,706.770462250561,629.281720237338,537.929810177172,548.766464164241,514.767190565544,438.113463185607,511.101975005284,617.957208719965,630.98409415981,571.35809474594,553.035907293299,441.010612788516,497.714713659404,523.221697490767,633.116352679979,657.426116073919,625.350683721246,615.12922999725,462.910504553884,513.828212678474,461.466701353737,479.932340204234,487.503317051158,496.474851871016
"livK",365.066956238905,396.054419799337,366.502846477799,412.403227737416,335.993574938033,364.370822063196,323.630156726049,383.55255141423,292.873664660778,410.419095980775,428.097874094511,413.237487985842,457.224743071353,378.507673213532,348.579025301928,377.350479965773,358.398237890966,446.119384088965,386.779218709881,436.338013599488,330.725630892045,354.870970928345,371.949218959478,374.093603054052,393.329733295129,392.633711886161,383.98358394948,408.007268136875,332.171203557359,301.89123865093,322.270798931977,339.405464843809,337.570414494261
"livM",244.119171662584,235.514591379477,240.277386895399,232.081132589347,227.356064997128,248.252343737205,213.868418313175,238.154231770369,233.385032410622,244.367011428177,273.506016671206,238.08288574558,265.601261739045,218.221874646051,213.516336069626,239.515972112162,253.245821351026,255.989947012493,231.716208865953,230.769587275018,222.88186007783,226.809578899066,235.843563987423,224.651373004552,263.179371847244,258.111173663696,189.345449969546,232.370341107722,225.230765461618,194.931492589983,193.062987024072,215.511298574289,244.80885744643
"lldD",404.864680289121,415.645122580738,1345.87288370719,3987.63362819973,631.055815573605,1878.36758260297,1499.6183926492,746.424478512678,2380.16443328842,453.582683467743,479.064203625751,1318.82139358077,4305.16098291892,2368.79336614757,964.617366710398,2342.6373322058,407.51625487111,434.951995171168,1729.08352972036,5060.87143625506,2169.60398784506,1252.72182057001,1317.93015500315,387.832094671929,479.888321161883,414.736901353547,2907.50299001778,3767.8370295526,746.424478512678,2025.87016276937,1787.7123568041,1242.84855083017,1635.42735319202
"lldP",155.172017339817,208.124018454691,3115.55150112029,2233.02416771813,493.770541089322,3594.33761060169,3014.19308168276,1144.05439299975,2455.50318755854,162.764387351524,226.850327301965,3504.36419232457,5165.6653203603,3896.02356982528,1425.02514405697,5400.56588834426,156.324156013004,200.29989518817,4244.10189959653,3377.44218875895,3433.65206061081,2191.21534652887,2327.29890688839,210.920780321122,273.926338090433,142.863630802219,4681.22443681532,1743.64513653723,1310.89904534328,3476.07204887203,3133.68154387441,2837.10559041733,683.571380092615
"lldR",207.809384585952,291.251830939994,3230.6464484462,3503.72094437203,727.817622974883,4050.18350636811,2635.31322337758,1243.26966902698,1772.82973605571,278.191374562938,291.116024164832,3040.49727248177,6816.46277855405,4098.41786418364,1484.85185099507,5027.28711407477,234.722937827628,290.859969999511,3520.14760711861,4956.04609374714,3686.68283115449,2222.08330738168,2748.22003086356,253.446599648814,402.421469812492,191.453226573542,4593.82686749705,2789.09436235595,1301.47640370945,3206.18638349256,2875.60555411931,2982.12085316634,730.876136324149
"lnt",397.602741445679,395.210199789903,363.157747452062,381.63944869097,398.972966278177,367.80626658831,357.518694364622,379.56701894616,416.104769270944,419.759036976912,381.63944869097,376.633455300542,290.536409967153,351.960737320501,394.226288028376,373.684590030634,399.390704950883,365.80423490586,378.219827038669,416.536660100547,341.71986705542,358.600227688114,359.702016983399,364.360311569296,348.811997572672,411.942940546503,323.99701582478,456.769600616776,397.627171133669,381.63944869097,357.812215060724,351.404256659166,397.797925673699
"lolA",1177.66496618428,1273.25357265642,1220.80749565486,1330.5193900554,1186.42431091017,1242.66667189238,1380.9130911791,1266.15576187635,1127.60277646862,1171.45391146548,1294.87409386784,1383.97147251229,1771.06419445426,1413.88709110937,1277.13454113892,1443.15905788736,1402.49352994807,1281.30406899306,1352.75013503876,1185.90510822404,1385.32719915869,1217.73881781445,1692.26037909006,981.177646425774,1380.09684222904,1136.27767691982,1395.20323982503,1469.39355854879,1178.80501670017,2447.13325834143,2304.07510635297,2127.17330211553,1408.82078122693
"lon",1972.13036920087,1342.18392667462,2273.44648605916,3075.12131235071,2199.57082398761,856.726060589874,1062.70688252794,721.580277684809,1018.80820272753,1441.38734630377,1783.87356482931,1887.72418123393,3536.67020878706,869.912607450696,1398.0078923244,960.522504771761,1824.09737375478,1361.16106080234,2047.99639430699,4586.98250635019,798.101182330366,957.373304413824,819.577040919211,1916.79940490728,1446.61888967757,1941.97570936067,2240.71968029995,3439.1575432769,2358.37017604817,1600.37201399437,1425.64973781393,1150.36814002326,1474.01720643521
"lpd",6245.04373523571,7466.82291086377,5882.07172101808,4469.41854830806,5039.44412171642,3742.66721718234,4184.23321666054,5172.69782382526,5848.97780830497,6809.18455053169,7908.46601162615,7723.98688865059,4675.31482268115,4800.21955912722,3955.67669126962,4958.23020384942,7112.63793273741,6750.94415773552,8797.20837809684,4590.46644368262,4489.03683790869,3296.87334694277,4515.56644709603,7006.63408770234,7372.39671306361,5781.8216427393,7310.09859839838,4046.49447415103,7110.14989753918,5829.66622671187,4061.22386742032,5246.33802846415,6421.26663188478
"lplA",331.642757718853,385.032823894195,397.702741516878,487.795230572997,357.997508054031,363.800678389193,372.4646432716,351.701296731368,479.539096908994,381.770465722055,376.680742938191,380.621820926501,550.336742015028,412.222740233438,414.080460028218,413.136066852012,383.985770968916,359.472422242269,387.753431095461,499.956548955039,375.946213359093,369.256725577611,391.802335449263,401.850042707004,354.947409139517,377.363020902174,440.884618459671,410.011495516925,348.905469642449,398.035008792163,367.347915777586,353.55763472919,364.676095510208
"lpp",7403.33558244612,9901.07007498142,9687.80989632598,15472.9191116906,10417.0502252546,7763.8039901911,10762.9459143301,7170.18232883734,10979.3157086228,10363.558205814,7395.86020426934,10286.9735486785,8612.25212557458,6194.07256808505,12170.4907290508,4875.94849024255,10372.4102247227,12207.5823525333,12784.6595297031,6778.43040435991,12016.8565075441,12383.3044963997,5333.33124856539,14813.5189196449,13149.9314647441,8722.50092454025,16863.6260464111,12724.3238905279,12504.4713004528,14725.4220118394,10846.3943571523,12398.1267684596,9245.13685150377
"lpxA",977.060338122983,1248.81302124339,522.3457737427,693.42658390674,668.818526087906,680.750001394915,834.875318348131,613.303269612789,674.800005893375,1029.19895357124,1114.06204731664,724.032683935771,459.117126865633,1019.64123224049,853.128807243676,697.691599564317,1125.39303934345,1046.72807932108,768.787070088646,741.649384376507,765.34091619967,755.324837566889,442.865227747928,1247.13347227342,875.97294457197,768.007659451888,442.386520145679,400.584428045145,788.039246288864,751.753208477703,792.120837486627,584.172398578381,522.38394774902
"lpxB",1061.20431386277,993.43653801105,682.164281314927,643.616364024657,862.309347625552,803.909126587019,567.864385694187,766.940000750346,1088.93923826271,942.551382652913,905.383482765977,626.75577323894,587.128670315224,791.366615497889,753.640560589147,829.718557133406,1087.52468291122,900.810982913513,669.710413111645,700.771165192912,684.982203156914,728.568677959482,710.100100129812,915.775237539338,940.532448134313,888.518794419488,522.752686201965,778.643224274728,826.273665180649,603.072166909861,717.158963004608,716.021767131126,882.293658888899
"lpxC",1735.97578676088,1514.110791848,1647.25901851128,1081.31248667503,1488.38128519171,1280.68743617884,1215.42262705019,1272.22146699114,1039.10411521468,1504.29016256451,1545.0234394604,1118.63993139002,874.078730757957,1248.05672344972,1293.68582298291,1120.75020660133,1538.70556544629,1564.53579388841,1506.51052834909,1440.91971650148,1131.42613014285,1427.70428995511,864.018986975741,1733.65403473791,1681.01394815738,1548.40458565101,1565.14404112335,1284.22488099935,1474.18696325364,1882.91671125384,1502.69442531301,1408.9597273656,1152.68826063063
"lpxD",4744.35204246439,4048.9167369517,2128.7700901724,2675.99916412248,3619.36986613545,2623.03046783484,2797.23585972682,2333.47379413531,2936.15429804303,3993.11083103409,4281.48747590106,2379.55073573823,1830.90091258882,3034.68792949447,2818.10470543077,2609.63403923186,4569.22205186806,3813.09883323237,2343.30053419218,2513.59247258911,2643.91019738585,2454.7320019651,2275.98901627087,3801.28937525513,3538.00141576807,3944.11627895961,1505.29700191838,2745.63636360416,2895.55207932722,2344.82673976989,2563.26732349807,2246.26418664486,2540.34981594871
"lrhA",634.713539139808,892.810113824869,848.793072269475,1089.73688076877,733.774754330985,1149.21287841696,1280.41719406574,961.247121741811,679.375668257353,942.224522433183,693.004255856983,912.633436439174,1118.68490445667,1091.41609581979,1331.83347330309,1283.42266416053,691.210619274626,902.071678391686,1113.72078323258,1351.26126507113,1204.31922670544,1369.92903940381,883.043614677089,781.046813848573,1076.57290791728,670.076976737741,539.366251949519,1181.54456502975,867.929736270072,880.831969036953,1137.59045516549,892.810113824869,604.332621626701
"lrp",1106.30061734354,901.924158991944,1068.75947884287,1516.58002398855,970.484674204595,652.550181121647,547.037424370954,475.377159701356,826.873001346888,911.045074015055,558.528871008722,822.482243079909,1332.49253012002,524.731552611438,563.491861690844,701.048337154954,933.259037402688,894.297142459244,1039.79201069379,1366.80981736139,547.093241759668,500.052963178916,610.889423658766,891.179095888694,960.767164744745,1325.85999877994,1218.13682069344,1227.1788087593,764.401372773355,805.981899344232,756.756410510322,811.110336253744,800.065978257676
"lspA",1538.30810315331,1781.55287901154,1349.68987990742,2198.03825491341,1359.30653757945,1750.49444718034,1413.14443187992,1575.0040903309,1552.00196629731,1681.84971365664,1976.61253569447,1433.9818514571,1775.04334616176,1952.9904375237,1663.77765361055,2167.21333449629,1908.8459606145,1641.89953675519,1621.05541028426,2610.54372897379,1433.61579272514,1428.65184829356,1206.18192841593,1471.46292782082,2137.20816703726,1552.3703737367,1179.82538487627,3010.64742600023,1269.14135681998,1494.25384524884,1774.39555350605,1285.69939042204,1426.29506987663
"lysA",215.369721108569,232.799649996932,243.657135288459,223.021943953102,215.002600740872,259.677247729533,290.769000610518,283.975148392738,225.007304383059,257.256141339668,239.336229497878,243.917987499072,243.105807707159,180.85560125771,272.196170946987,247.833876632903,237.376711976699,243.542664388112,216.134546979089,280.069393999759,248.076410301381,335.658547338923,253.961242819746,227.857706446561,196.038090608869,244.177947241185,241.739129839296,237.864995596694,234.927648814691,305.643105105844,414.701699966413,258.55347288918,259.166665715145
"lysC",110.659399744188,136.862047253424,97.3335600097334,93.764783825572,104.81099610467,97.6087088066615,112.656941768055,101.281251873163,119.394335473556,116.797416365753,121.119678187082,106.992250122386,109.129270350059,99.5607977414755,116.943496413498,110.64290302511,108.751483654369,113.665198994443,114.502804798205,111.34804847947,103.334860426076,106.928809641579,89.7990564479119,102.018436462087,116.665756016017,123.545961666911,130.595282495082,108.751483654369,95.1045888169558,121.080037174909,96.808825397006,101.832971294122,104.743643602424
"lysP",541.829925806762,671.534771087987,324.771887290765,139.435195165972,374.190421027885,263.101461442589,361.95339547597,254.921838073712,371.195816067723,677.339462081637,483.949161771122,390.862057180126,117.236933040696,282.110687130783,389.067775780561,351.589885851594,444.748425548723,628.725148201075,424.964931675233,162.109446126463,240.467270181486,305.980484662854,190.107561778933,569.879540679841,750.088126511816,489.799265085288,162.189701616899,182.051501314096,365.482886431377,304.029958139037,470.329297384467,258.944485170564,370.064744597971
"lysQ",17832.474375235,16398.6458958185,9107.91580689785,15595.6054346978,16535.0526633462,14272.8683004009,16441.8847995659,18346.3198933744,8820.68786052696,16207.8010511722,15400.2691006406,9541.36718595969,8021.09508707111,18395.920785272,12301.4118097903,10538.1918559945,13782.9757532539,14341.652837969,6905.79398148629,10457.9413211605,16627.4949233827,17220.0083279339,15110.9205393561,16357.0428491521,10952.1613077821,14465.1367321432,5883.20951659277,15948.2311473525,16760.2539691704,12796.052267111,12099.5868841956,14625.7777095706,11203.3970773053
"lysR",194.593458536534,202.980903581917,225.004665033666,204.637311743941,201.588324404515,198.65246126227,226.10787615109,210.060267999776,211.726913966452,214.155185873651,202.407950586942,237.357785711217,213.757395874736,197.753791049581,206.797843500316,196.089750442332,207.092871343079,200.537068403718,225.599255268248,204.052519233299,203.672258229656,191.60732048175,197.709969994788,192.630384632802,207.328255398655,207.311817896822,206.279969484056,206.279969484056,183.642740699652,193.047412352372,204.898938199847,189.088361098183,211.666066020629
"lysS",1836.52442742554,1962.17512073247,1239.30726671502,1163.56814492114,1391.5197405344,1326.33097708142,1775.02081829793,1461.2921868713,1959.29501754763,2006.04243623066,2045.17154025039,1608.01592612258,992.849743096698,1744.32924315009,1806.85424939735,1694.97128838862,1850.91587475597,1817.44629723552,1733.10465480916,1408.21956843704,1428.4182537406,1669.5218504944,1596.07388212558,2020.74177478889,1915.02324674101,1779.6661202647,1476.85942065963,1435.6701918924,1644.405241229,1691.16319584277,1704.50789915716,1488.8331002282,1900.69255033518
