"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"smrB",9.613051509,9.699715937,9.897477902,10.51655355,10.29175719,9.71815241,9.878960993,10.418682,10.57050074,10.33786974,9.959273187,10.15103068,9.929896421,10.12156681,9.488442623,10.33826828,9.739457137,9.985577693
"yfcO",9.189641914,9.351801772,9.740915214,10.04564092,9.755046462,9.158128706,10.06185269,10.29995085,10.25727308,9.496441946,9.933381315,9.522861318,9.698108235,9.935797277,9.08937164,10.10330211,9.671443837,9.699797369
"yfcP",8.793539679,8.188375411,8.614733726,9.204852886,9.832852384,8.376894956,8.816456711,9.542430102,8.630733399,8.65034836,8.714065948,8.650918766,8.173010763,8.327334297,7.989256566,8.800681204,8.22943119,8.436088956
"yfcQ",10.03666122,10.00650501,9.773703501,9.091145593,8.060467551,10.49581785,9.339474128,8.724345057,9.631276316,9.097677555,10.09076832,9.598373486,10.2217873,9.597238052,10.02809557,9.676785383,9.564765993,9.858930544
"yfcR",9.310342341,8.881568442,8.770673103,8.855784587,8.543473487,10.56300844,9.030710009,9.149635537,9.547611238,8.732898772,9.49841115,9.029950551,9.411177725,8.847742903,9.169955082,9.060091068,8.972677295,9.098724367
"yfcS",9.424337742,9.188933332,9.26332617,9.410290002,8.872950353,10.66901511,9.480670893,9.132119841,9.574398232,8.999581009,9.61052121,9.386311603,9.450455734,9.260772182,9.536811268,9.272848735,9.123734321,9.179635465
"yfcV",9.459780197,8.651902663,9.548771905,9.624812229,10.1456301,9.983087182,9.056736112,8.126795376,9.715221039,9.141055332,10.08298453,9.192511164,8.756422968,9.048531843,8.835498424,8.564540128,8.909913341,8.908920659
"sixA",11.5531333,11.58976109,11.65663123,10.60973725,10.13311342,12.07145487,10.72366713,11.49295662,11.42500586,10.74848841,11.10173407,11.32867206,10.72668549,11.28110416,11.41415092,11.05207288,11.17274798,11.19764126
"fadJ",9.144187278,9.621374154,9.741751631,9.445707908,9.053167437,10.50864297,9.265335233,9.733144247,9.736635991,9.249348241,9.249800236,9.393976573,9.341025791,8.964597111,9.187718825,9.342824886,9.385500733,9.35127112
"fadI",9.945281136,10.37405824,10.41642299,10.34487976,9.577641361,9.968676281,9.688274315,9.869702532,9.567165367,10.02592066,10.23782503,10.13633939,10.2443074,9.725688415,10.32253986,10.1760377,10.05101133,10.16650869
"yfcZ",11.27832083,12.68782941,12.57449989,12.93560254,12.53884987,12.01324372,11.87815712,12.19555222,13.49346934,13.15614956,12.16710462,13.17943123,11.8037799,12.62037042,13.05678549,11.62268912,11.94507669,12.13009203
"fadL",11.4840585,11.76481119,11.0417901,11.0037808,11.36165252,10.69285202,8.131732645,9.573605679,9.09590725,8.878109542,8.736773701,9.555818699,10.09760185,10.53690057,10.12044372,10.32341772,10.13847027,10.2952106
"yfdF",7.438257883,9.20132142,8.013185009,6.841712283,8.291244765,8.642103455,7.115342754,7.363593306,7.857170322,7.424649303,7.858015736,7.987020683,7.92233812,7.181971834,7.556397062,8.141211037,6.95128852,7.300612408
"mlaA",11.8821163,11.69301266,11.42986772,10.03063874,9.599536087,12.6709064,11.05787572,10.94833366,12.67527404,11.34527447,12.25975888,11.32481207,12.06993674,11.51134006,11.88313623,11.22080705,11.87054705,12.37069229
"yfdC",8.882535903,9.234338059,9.239617196,9.200040194,9.067089834,9.170256841,9.333484304,9.153339711,9.392118074,9.352199575,10.0108775,9.459497808,9.814191969,9.264437457,9.634172248,9.423642563,9.183216013,9.6327145
"intS",9.62204985,9.690416343,10.05942634,10.32314332,10.07864308,10.60432217,9.68335495,9.627093928,10.30143507,10.00505895,10.31474179,10.16732875,10.52291056,9.83032402,10.06790853,10.42811219,10.33826371,10.29176233
"yfdG",10.26713328,10.61798785,10.73922908,10.47241362,10.87917256,10.64924877,10.26328125,10.13351247,11.15954888,10.49875542,11.31685277,10.55484575,10.51818523,11.11580341,11.33112901,11.07282132,11.06664089,11.08399959
"yfdH",11.96982042,12.91361904,12.32805284,13.10969274,12.93519701,13.40930557,12.39703967,12.62119943,12.66613816,12.01714906,13.19075945,11.90696562,12.84543369,12.92061324,12.43380682,13.99254155,13.87342362,12.89014661
"yfdI",8.823314647,10.6821351,10.46703843,9.770230303,10.56033076,10.10030482,9.355417258,10.24957788,10.15668129,9.355894888,10.87852966,9.475097663,9.307176132,10.31285328,9.334323173,10.53277664,10.71421517,9.868266433
"tfaS",10.79015814,9.931714108,9.317035572,9.105904041,8.459455971,9.607661797,9.822337593,9.164389422,10.18507185,9.215331435,10.15929079,9.543306686,10.54153469,10.04367526,9.831464747,10.02815495,9.784501662,10.20321039
"yfdK",9.760022687,9.368872447,9.233420964,9.17603469,9.241047621,9.098403984,9.434513599,9.094589965,9.590387862,9.198359135,10.01975373,9.206181615,10.14544717,9.541463752,9.615678509,9.936813146,9.677314524,9.758483604
"yfdL",9.40739174,9.257108856,9.180189276,9.395796721,9.29102547,8.72235883,9.468871662,8.593648428,8.741335979,9.385813202,9.806469365,9.001418274,10.16053813,9.278256739,9.74321804,9.444545385,9.282047889,9.40960401
"yfdM",9.015650449,9.566755315,9.579786092,10.93584119,10.79979229,9.093907721,9.816658298,9.372865188,9.595070582,9.988533009,9.682474325,9.902188731,9.660749739,9.583944421,9.268610947,9.423829094,9.394976606,9.422854104
"yfdN",8.777880572,8.684722087,8.591669367,9.401047556,9.490593629,8.380303327,9.092963956,8.665836258,8.427213538,8.87722829,9.107373227,8.789227399,8.934106544,8.542021765,8.245139147,8.673913054,8.421875585,8.319685718
"yfdO",8.766880941,8.560030043,8.6437849,8.943764037,9.817900321,7.682546535,8.782518359,8.85193259,7.389693135,8.23955994,9.39034806,8.380095882,8.394461715,8.450687155,8.116278584,8.48202628,8.491505448,8.321640774
"yfdP",9.692476708,9.872378505,9.210111329,8.850984266,8.230706554,10.11484813,9.129497804,8.735907748,9.087039487,8.695458251,10.15714432,9.393665656,9.730142313,9.267517204,9.660602421,9.227159158,9.046372469,9.365370071
"yfdQ",9.037524107,9.514982999,9.799743578,9.551169734,8.546918701,10.03958755,9.504406536,9.594808634,9.55500911,9.673598013,9.988136522,9.909086073,10.11618028,9.613021881,9.923159988,9.954034982,9.806017388,9.9839612
"yfdR",8.328589569,9.199705604,9.306614706,10.2011035,7.812429347,9.005337458,9.81094373,8.644613783,9.235053507,9.417955085,10.08991397,9.996367073,9.746224249,9.217745269,10.10239314,9.771985108,9.141739128,9.676151776
"yfdS",7.67222451,7.628899931,7.712117331,7.812168842,8.304371975,9.527634619,7.585766933,8.765428699,9.102136561,7.930036061,8.694572817,8.300661157,8.048502039,7.224170986,7.889372387,8.111875309,7.923165311,7.682830283
"yfdT",7.346431193,7.189316511,8.872159372,7.874040651,8.5084524,10.77643026,7.88292972,8.854084157,8.760577929,7.325601378,8.236493493,8.116382261,7.936381518,7.413209571,8.161897665,8.03939261,7.883554462,7.801335013
"dsdC",8.334381788,8.460162006,8.611361252,7.213359522,8.884931427,9.13531561,7.509845409,7.76256139,8.667719655,7.50602337,8.680787372,8.292958186,8.430870064,7.893312909,7.899427272,7.91416754,8.020211756,8.240299179
"dsdX",9.663883978,10.22922706,9.766945366,9.073233374,8.290506124,8.923822478,9.472856766,8.585233998,9.011020079,8.353328712,8.901077494,9.103493857,9.541290302,8.976319477,9.216737008,9.058005304,8.923638776,9.153621017
"dsdA",9.481722118,10.05769346,9.925531916,9.374855048,8.278176466,10.58990448,9.464094569,9.814043605,10.0251295,9.214619715,9.726539899,9.663012327,10.28284738,9.602790315,9.709315955,9.55113068,8.963184268,9.891879624
"emrY",9.273580978,9.016823321,8.556220878,8.603410854,8.861923287,10.35907724,8.68942835,8.502367462,8.171478018,8.517507557,8.93664888,8.15271847,9.197426923,8.734136114,9.403667126,8.81467176,8.903297148,8.75273844
"emrK",7.93367968,7.708825863,7.820041618,7.950688504,8.406310475,9.596934862,8.029548184,7.909374265,8.569753778,7.757586757,8.167925612,8.392255897,8.326928861,7.701327723,8.280495437,8.182999319,7.873720107,7.840428448
"evgA",9.402173294,10.34505631,10.58832127,10.18359969,9.954602974,9.503967692,9.368762351,11.05861134,9.779181012,9.316487453,8.531914689,10.51445718,9.481464979,10.58228139,9.747044914,10.78923059,10.12831105,10.31610201
"evgS",9.223186815,9.285341134,10.57740181,8.104232862,10.00683899,9.405958857,8.462153023,8.736309829,9.402681479,8.385924118,9.081458018,8.70555249,8.9063765,9.291306017,8.776464903,9.409770162,9.106176808,8.961654581
"yfdE",10.57104094,9.821316924,9.421756472,9.63572328,9.730874921,9.488916157,10.14854075,9.208088081,9.753586432,9.676878489,10.12714423,9.825228141,10.37700345,9.804436186,10.06790273,9.665234584,9.775846086,10.0350264
"yfdV",8.983854363,9.082979054,8.429413094,8.649753451,9.092577893,9.030872858,8.825467441,8.634116606,9.094125269,8.575343931,9.30698711,8.658278613,9.235552347,8.608562102,9.109237046,8.682311174,9.301296128,9.012522894
"oxc",8.943095619,8.609021001,8.780462101,8.966608313,8.547308274,8.900452745,8.897200227,8.037822634,8.506420436,8.963051549,9.557603388,8.753203742,9.402608099,8.821785037,9.09479335,9.057533503,9.003838332,9.021633807
"frc",8.045539128,8.480354386,7.9571529,8.204562171,8.611624991,8.177432638,7.903460738,7.961114842,7.907170498,7.922660881,8.567623274,8.182443532,8.3556629,8.247181684,8.370897424,8.331370221,8.199935653,8.149759842
"yfdX",8.744694652,8.027783378,8.241687098,9.202695639,9.570974849,8.125879483,8.743039543,8.873049054,9.127480639,8.223718532,8.930620067,8.417943565,8.391453193,8.163195014,7.545893503,8.602091073,8.246817242,8.0601667
"ypdI",9.01505925,9.369132189,9.669245977,11.82818884,11.62294866,8.864144735,10.17685166,10.39945025,9.326460391,9.74004412,9.805964483,9.93944636,8.398016662,9.589410214,9.071103167,8.683972259,9.089428181,9.239318977
"yfdY",10.63322773,10.63457278,10.2239316,10.68122437,9.486591404,10.89090903,11.31908295,10.12561268,11.21950226,10.33283253,11.14960461,10.05816231,11.14179451,10.39864401,10.92060361,10.61887237,10.85527906,10.90930856
"lpxP",9.38756839,9.590856091,9.198263132,8.831935156,8.601496628,9.850291147,9.90663834,9.670978329,10.28073138,9.652542633,9.910729989,9.715826417,10.44200075,10.42310643,9.988410995,10.48033213,9.754204787,10.03316542
"alaC",9.026393543,9.452958356,9.607250208,9.361844111,9.352526421,9.688094891,9.09594491,9.31494063,10.13719588,9.261214179,9.457413204,9.275311143,9.211825709,8.880526447,9.170733178,9.675124988,9.307052255,9.534136103
"pyrS",8.655008466,9.276289674,8.961781578,8.948862673,9.419978326,9.185692846,9.045644303,8.748787425,9.460913925,9.013971664,9.371920966,8.845404106,9.661780074,9.479941007,9.415296147,9.232468313,8.756901402,9.188041828
"pyrR",9.293209685,9.854267472,9.665385118,9.538141222,10.13054378,9.637360758,10.11766794,10.21755804,10.09386027,9.405939491,9.853699828,9.272149157,10.1966687,10.11722856,9.662048812,10.13719487,9.696884404,9.661092092
"ypdC",10.20462785,11.55814122,11.45518421,12.91295321,12.36324309,9.593712531,11.3338376,11.80244035,10.50965768,11.04918125,10.27481526,11.83213318,9.646468288,10.91698869,9.665687048,9.658945274,10.61604553,10.33521295
"fryA",10.43930542,10.64074698,10.23356013,11.291536,9.743136831,11.004524,10.60494481,10.12588395,10.4650854,10.38932487,10.17326504,11.32602211,10.02311461,10.07731118,10.38578503,9.874900494,10.19144043,10.10609864
"ypdE",8.033435312,8.608309939,8.5082707,8.627575412,8.371324031,10.14235921,8.258282458,8.988862695,9.333501435,8.148281486,8.725350382,8.662082024,8.398704814,8.193859248,8.415499085,8.189647274,8.16457001,8.266581633
"ypdF",8.481570263,8.367178905,8.363351455,8.950301361,8.686117597,9.181190588,8.603680184,8.602290366,8.809298263,8.646371689,8.919815513,8.48231013,8.820293018,8.480094987,8.856465415,8.8759416,8.860613592,8.464906241
"fryC",8.591322897,8.913060653,9.145739328,9.172180356,9.087531116,10.05976443,9.505293507,9.124434174,8.928697396,9.299137929,9.441351125,9.440711782,9.495405272,9.219203414,9.854261085,9.296657019,9.031524025,9.115261231
"fryB",8.033684027,8.179477688,8.016667753,7.959760056,9.021941581,8.722037212,7.220403259,8.70856159,7.793804729,7.310609672,8.171673451,8.325261379,8.115159247,7.504727663,7.882788593,8.147568655,8.110318456,7.599309712
"glk",10.75816902,11.2661596,11.28600774,9.038607615,11.30480968,11.22557829,10.01735985,10.23978352,11.16696671,10.63888873,11.52888022,10.62638517,10.8880266,10.68623198,10.59105502,10.57703813,11.1678699,11.08145365
"yfeO",10.78807316,10.92502604,10.59297142,10.34855668,9.263298715,8.995447988,10.42315544,9.364202088,9.404000415,9.85941892,10.20399155,10.24749078,10.78413963,10.5273169,10.70570111,10.4658919,10.15313955,10.43236054
"ypeC",9.351748305,9.119365415,9.132004368,8.771726363,8.469581441,9.768832049,9.974916448,10.83016594,10.70332106,10.70036094,10.85551581,11.02513608,10.30735586,10.48422133,10.36350703,9.414850615,9.894165207,9.962386027
"mntH",8.914594946,8.848344374,8.925713997,8.945037425,8.915205715,9.252785058,10.02235066,9.979335987,10.93370753,9.745559136,9.675444283,10.23466854,9.347074586,9.472596922,9.68399653,9.59980593,9.697266329,9.498213885
"nupC",12.17147886,12.58737686,12.70301134,11.6972748,12.2017131,10.33772925,9.926162017,11.43799611,10.44747288,11.52628247,11.36999474,12.33783005,12.23965866,13.32083221,13.39522778,12.47978727,13.46350456,13.66618476
"insL3",13.48431081,13.27303471,13.43970912,12.24539608,13.88585054,12.28263306,13.02697269,11.12773906,12.57768515,12.69603387,13.08631039,11.90574767,12.82177013,13.45150652,13.256283,12.89225208,13.68530218,13.41789747
"pdeA",11.55875639,11.15938462,10.71754803,10.55945278,10.76344556,11.47844007,11.08740643,10.21217467,10.84852007,10.70268619,11.01630425,10.49607648,11.45796151,11.05319229,11.14227751,11.07863531,11.2691594,11.00589387
"yfeC",10.90537814,10.6593302,10.85965443,10.97425405,10.92332989,11.90448447,9.254794272,9.58063296,10.11239574,9.551407872,9.630191922,9.834337917,10.54845325,10.27037548,10.33985599,10.9483951,10.70079755,11.11740512
"yfeD",11.38409233,11.13712086,11.06453247,10.98001841,11.65333821,12.05543225,9.58939939,9.711787596,10.33764174,9.944921142,10.26235915,9.919192134,10.729044,10.55300233,11.012707,11.03960784,11.25943991,11.32243998
"gltX",12.70028979,13.06141446,12.78380119,13.05193015,13.44533211,12.93328202,13.21429044,13.20141432,13.4395706,14.1027604,14.05516584,13.54023603,13.94987076,13.85754582,14.10626392,13.77532087,13.81328378,13.56517852
"xapR",10.30264676,10.2457791,10.01151776,10.65886831,11.22976448,9.115314119,10.29098992,10.24205754,9.925685045,10.0853758,10.28066171,9.884266163,9.982191176,10.22911975,9.493809598,10.41077209,10.0720965,9.839167555
"xapB",8.342056165,8.221153445,8.565299929,9.592645294,10.49473087,8.37784228,9.759395152,9.033350844,8.122772009,9.275690513,10.45775418,8.481725036,8.554514638,8.692914243,8.292676731,9.059131787,9.182527378,8.480440843
"xapA",9.237242316,8.521005261,8.167203212,8.566503616,8.852019498,9.121212762,8.501040427,8.493638727,8.815706225,8.402222727,8.737680045,8.319316886,8.906847459,8.325925486,8.769601958,8.545884611,8.954649138,8.699732684
"yfeN",8.945383179,8.692084757,8.324782055,8.365799246,8.672745571,8.599233742,8.803665459,8.324956099,8.624425974,8.477334092,8.893627467,8.40204848,8.957942341,8.444102977,8.727125871,8.699828197,8.594059083,8.583109133
"yfeR",9.748244771,9.454298423,9.497372834,9.878452899,9.767615319,9.060332991,9.583683572,8.924689801,9.573303713,10.02266432,9.937802521,9.415335662,10.05351795,9.474212726,9.919625571,9.463206922,9.472517823,9.659757526
"yfeH",9.32571241,9.850221684,9.987454979,10.685579,10.23403228,9.91319469,9.827849486,9.787954262,10.49265289,10.73945051,10.52259844,9.991536941,10.24573173,10.20264688,10.28289702,10.08803109,10.3406297,10.27312515
"ligA",9.317945424,9.956181154,9.637071162,9.772550027,9.658958319,9.372414696,9.096085113,9.890712586,10.21432871,9.791397269,10.23490153,9.511628529,9.752096274,10.23747936,9.649326534,9.85688199,10.05107997,10.1186633
"zipA",12.41296958,12.09069386,12.24198948,12.76243416,13.19799906,11.86967435,12.4287101,12.73583824,12.02401658,11.7392368,11.6629759,11.26221412,11.08381507,11.78562326,10.81429865,12.59407616,12.465504,11.59993442
"cysZ",11.5465771,11.68971166,11.42599647,11.34669232,9.483821017,11.978055,11.1999049,11.08854759,11.06177779,11.4229531,11.54221433,12.22764825,11.6889791,11.87408536,11.85998956,11.26812083,11.20505187,11.60951144
"cysK",13.11504376,12.57388492,12.74351031,12.22379359,11.70524181,13.68213885,13.38311057,14.09163668,13.70890599,12.71812824,13.00813747,13.07758964,12.1122213,11.67847702,12.00886876,12.6239833,12.63423991,12.74380866
"ptsH",14.4542291,14.93875623,14.84973695,15.02701983,14.43828538,14.40899425,14.4525032,14.29212635,14.7100829,14.99218253,14.71550673,15.83954249,14.78536596,14.62741873,14.96142143,15.18330713,14.76883711,14.52642438
"ptsI",14.26358603,14.26557993,14.03345667,14.73145082,14.63379491,13.82377346,14.83444397,14.03535042,15.44026796,14.61674072,14.2688091,15.65291575,14.03620163,14.46348085,14.64671328,14.63214256,14.55030218,14.25796392
"crr",13.84466775,14.0250528,13.8777705,14.25270983,14.47817467,13.04337097,13.49729516,14.92282551,13.84267151,13.72617673,13.76247834,14.26420862,13.3449603,14.03751747,13.85251659,13.70329403,14.07892306,13.77257093
"pdxK",11.16348304,10.89236289,11.30047748,9.368517782,11.56404005,10.43954547,10.20015742,10.67475414,11.02418467,10.4103537,10.9619023,10.90470572,10.3383599,10.71387849,10.3365262,11.04726322,11.09472567,10.9665478
"yfeK",9.670642506,9.570630889,9.621355205,9.043849117,8.986773382,9.91463959,10.31077322,10.60416754,10.63581758,9.182112398,9.392412711,9.971314565,9.200809608,9.518601041,9.489775767,9.591830104,9.346258376,9.368869522
"yfeS",8.948829215,8.737430321,8.709004729,8.325757378,7.849319916,9.741598409,8.979572028,9.275830771,9.435124722,8.37007596,8.746257846,9.001256428,8.930640237,8.573018691,8.787100032,8.779984904,8.774844776,8.778788822
"cysM",10.61097234,9.687012306,9.681212442,9.899411005,9.68228006,9.68479747,9.802095274,9.659698574,10.0875171,9.720614452,8.942083184,9.702146075,9.143452898,9.417012673,9.33936915,10.40652939,9.534760155,9.735341696
"cysA",8.410587459,8.052766879,8.203211306,8.566503616,8.610433164,9.267263756,8.105079082,8.240704995,9.239325043,8.150484748,8.158350516,8.253450187,8.178196042,7.780284522,8.019497479,8.486681399,8.459520892,7.858532469
"cysW",9.807555252,9.388866917,9.836208115,10.25847669,10.71705982,9.344287777,9.011439003,10.05634963,9.125937683,9.401441882,8.262333017,9.553256925,9.049728235,9.913516713,9.025163621,9.412572656,9.289729227,9.386240386
"cysU",11.11938065,10.97226326,11.02310991,12.20506514,12.51848837,11.54102084,11.81748644,11.45971679,10.2315226,11.30463949,9.605492027,10.56288478,10.04951782,9.550194488,9.318100681,9.173305715,10.59885012,10.15049303
"cysP",9.020044401,8.793542436,9.024119548,9.409432652,9.789828655,10.63159141,8.908524252,8.513084458,8.903019848,8.832002737,8.78869781,8.923761349,9.017152318,8.573018691,8.681545003,8.766352999,8.660803233,8.628522816
"ucpA",11.78467355,11.64243065,11.98701811,13.39741806,12.72915377,10.28076717,10.21774191,9.662506714,9.590742941,10.70550258,8.551833206,10.43126638,10.85897823,10.509175,10.72600483,11.28824435,11.35395618,11.38926424
"murR",8.719455031,9.725970328,9.742041423,10.51211564,10.568647,8.970251431,9.710299385,9.465445612,9.743246102,9.920898027,9.864171029,9.58948685,9.829328006,9.638351461,9.564990765,9.569763151,9.341458797,9.594898217
"murQ",9.453798529,9.291882782,9.531380346,9.847335389,10.81862176,9.169296329,8.885005946,9.552630916,8.477062634,8.484688957,8.938380286,8.71587757,8.787201198,8.926131433,8.398170507,8.965685434,9.292023687,9.111816187
"murP",10.02203598,10.57583939,10.85287119,10.06628836,11.18390447,9.469274036,9.98449976,9.372398578,9.443893195,9.732937126,10.48638551,9.494888828,9.570598103,10.14654093,9.743677583,10.24138909,10.14222683,9.989284362
"yfeW",10.33190929,9.959801446,10.08936375,12.24292658,11.0041129,9.75111119,11.08918373,9.907970814,10.16357736,10.94908909,9.640780969,10.5942937,10.11705681,9.920320649,10.01017209,9.596609441,10.26219775,10.27267432
"yfeX",11.45368208,11.67613958,11.75495687,11.56983305,11.45201217,11.77355285,10.77064438,11.26984572,11.20142398,11.62416269,10.82672155,11.5514185,11.53845825,11.28068986,11.58232644,11.35869639,11.53370063,11.58267021
"yfeY",9.567661795,9.856944978,10.07503258,9.73980608,10.01750425,9.764622042,9.852642669,10.58439485,12.14939345,9.713592695,10.68858448,10.29661908,9.649214969,9.957422152,9.804446212,10.25136472,9.792381289,9.940170754
"yfeZ",9.294523705,10.32599384,10.57675638,10.94893894,10.70445728,10.16685398,10.69189574,10.63536908,10.78388181,10.17563779,10.71410898,10.29310549,10.20729797,10.53560009,10.20219635,10.77007413,10.69721648,10.37954101
"ypeA",8.045615693,8.48458201,8.825908101,9.274924016,9.279049251,8.237660373,9.295082653,9.097591788,8.705433484,8.766125837,9.458845209,8.572334838,8.530956232,8.651441922,8.364471981,8.707699972,9.10998845,8.67612141
"amiA",10.5745591,10.26247559,10.48880117,10.43112633,10.7317503,9.565630065,9.952756188,10.54374961,10.48265618,10.54914426,10.61507072,10.36121487,9.614567012,10.7378005,9.875240423,10.3981128,10.52554317,10.14226691
"hemF",10.51922095,10.15670227,10.1260497,9.510014676,9.028626413,10.2343263,9.980576077,10.38337788,10.2274807,10.02958597,10.05883389,10.51062132,10.6478579,10.47393525,10.28981018,10.26302989,10.41348917,10.58573754
"eutR",9.049277284,8.981707535,8.694798676,9.166633389,7.846473352,9.172710936,9.070384543,8.820176281,8.578273835,8.692668411,8.213512855,9.061870222,9.048655909,8.625962874,9.056550687,8.818535385,9.128494861,8.911575064
"eutK",8.991554763,9.048850431,8.991637894,9.057719543,9.533957616,9.627331816,8.921971816,9.15806794,9.491448909,8.895772626,8.314644468,9.145281558,8.913306382,8.590187245,8.878997119,8.785840549,8.699833856,8.720834247
"eutL",9.319075453,9.754992647,10.08932077,9.890161862,9.692312049,9.6253391,9.46981356,10.18314195,10.2053662,9.456513473,9.714334437,10.2942876,9.319598727,9.809323884,10.17643027,9.701313908,9.66009987,9.827575009
"eutC",9.417610491,9.192767006,9.414855129,9.633809017,9.523457971,9.334481912,8.806577124,8.616429472,8.638914225,8.722632303,8.497766576,8.997332955,8.925816082,9.055820154,8.352878643,8.678513959,8.038733891,8.215817266
"eutB",9.445587592,9.428393574,9.257630451,7.331424917,9.701599351,9.129139572,8.054432012,7.550911533,9.081880832,8.609408544,9.0076484,7.959193925,8.301662087,8.65242194,8.607862756,7.915116734,8.822071837,8.820262202
"intZ",9.50011121,9.504796561,9.511167553,8.973471272,8.959452521,10.23385399,9.438721281,10.30765954,10.26789757,9.758717474,9.548212948,9.857898156,9.69582353,9.620749908,9.349727687,10.03655767,9.716822125,9.75911065
"yffL",8.471008643,7.95004562,8.241651288,8.860247382,8.348800088,10.03824977,8.582736069,9.448896505,9.528029927,8.997374865,8.685416166,9.336216908,8.91938851,8.694987844,8.798587828,9.119636611,8.385469392,8.994365583
"yffM",8.583596808,8.153501389,8.392994154,8.716451467,9.170127323,9.650515771,8.673951115,8.983924324,9.242621559,8.849098895,8.817471538,8.906154205,8.765967891,8.202134198,8.879214327,8.898687734,8.71267624,8.576167337
"yffN",8.364964272,7.878378162,7.982398175,8.040500312,9.070443322,9.360434467,8.139749723,8.741848485,8.791849773,8.129464347,8.405352903,8.259839022,8.281320996,7.634514764,8.204333136,8.39710382,8.004264034,8.072403222
"yffO",8.183250132,7.408272608,8.485055614,8.55932585,9.084265253,8.306919584,7.587895156,9.46293227,7.730885047,8.160790394,8.070656262,8.45768913,8.330987968,8.118969817,7.718704984,8.039056357,7.984821123,8.458127767
"yffQ",8.977986234,8.913692075,8.837968286,8.637424177,8.377767417,9.604375768,9.02809927,8.680172173,9.316457013,8.883315091,9.182658372,9.10849152,9.263010734,9.233528603,9.281021958,9.212789681,8.939079554,9.271713123
"yffR",8.261658206,8.803155675,9.011163907,8.543905595,8.573290033,9.594283553,8.551342148,9.23355598,9.604797302,8.615956282,8.834283479,9.02611199,9.1734006,8.658620529,8.749257468,9.288044721,8.652153048,9.072891572
"yffS",9.058679734,8.615293675,9.529868484,9.428992396,9.332908965,11.37700542,8.264284552,9.348449004,8.858070132,8.884162299,8.380071967,9.333840319,8.924419697,9.087715546,8.926824104,10.07917833,9.231335292,9.469122957
"eutA",7.572012778,8.299091666,8.500374857,9.069317199,8.313251347,8.116766088,8.680804933,8.494757579,8.453556912,8.400815254,9.004403231,8.407434274,8.653867449,8.494123342,8.491458187,8.617419377,8.424589535,8.351270575
"eutH",8.372090889,9.152440001,9.457363846,10.62438763,10.06617724,8.34263232,9.927408248,9.753851655,9.191902774,9.568984425,10.28793146,9.409718522,9.085189567,9.486239862,8.788824424,9.215356871,9.197997174,9.048383786
"eutG",9.405871495,7.871815068,8.073886189,8.764502544,10.15118189,9.484029162,8.268725238,8.158695164,8.314457611,8.277335808,8.879374136,8.053865898,8.115996563,8.07305461,8.134084428,8.108292401,8.448516703,7.976401566
"eutJ",10.05088736,9.422945857,9.397582414,9.480464752,8.554789216,9.589625061,9.900356378,8.542882053,9.540751067,9.519933206,9.722721236,9.023206345,9.022038173,9.561482743,9.78065784,9.527886106,9.395271787,9.731275701
"eutE",9.624556295,8.632527439,8.956635935,9.281439525,9.862878012,8.933726765,9.132866328,8.77390702,8.483967924,9.131174336,8.899155024,8.340997444,9.453706307,8.982358919,9.071590871,9.194116819,9.3271734,8.973323085
"eutN",8.90530586,7.293270707,8.297671258,8.762216627,9.401991441,8.322504509,8.172288738,8.300558968,7.4833522,8.311378214,8.252375418,8.287061336,8.499485912,7.895245207,8.372064207,8.517159274,8.775185352,8.235044709
"eutM",8.802046746,9.024306773,8.984629035,9.752649495,10.21673376,8.599291157,9.094219074,9.59562827,9.720726494,9.441712969,9.372058102,8.981154844,8.910713353,8.747144438,8.727937537,8.950098265,9.179663123,8.678510339
"eutD",9.380323561,8.723449921,8.610251209,9.63502446,10.32731593,7.602981633,9.204271343,9.188302507,8.331506385,8.916030378,8.948847927,8.414346694,8.912992138,8.669554277,8.390372229,8.839889892,9.041464365,8.588979597
"eutT",8.803149513,8.288686433,7.900046964,9.206350135,9.276741971,8.038588959,8.526505865,8.218673629,8.244630651,8.08113396,8.898306436,8.10860615,8.086820656,8.137421587,7.676538243,8.011476455,7.639967093,8.002800157
"eutQ",8.570118755,8.754143007,8.87729846,9.119526967,8.719030959,9.978893001,8.977946894,9.006312766,9.057775213,8.74299493,8.714264528,8.974729435,8.762938848,8.713693343,8.649426935,8.780131336,8.692559028,8.601989085
"eutP",7.464538015,8.12268939,7.957865798,8.181688474,8.103309182,10.02454393,8.202405326,8.556967456,8.701391865,7.853065559,7.83372064,8.752210226,8.570618424,7.802584475,8.255859667,8.41783909,8.18139428,8.085712361
"eutS",8.226736636,8.232528103,8.278327366,8.565717761,8.69503451,9.066130599,8.705192055,8.61727644,8.673450795,8.409627647,8.297618213,8.786285688,8.461244143,8.057463837,8.708213706,8.458185362,8.646791328,8.331496153
"maeB",11.77187109,12.32113302,12.33534887,11.50971695,11.38709088,10.68636942,10.98066528,12.502815,12.24929976,10.69642144,10.8207562,12.01123348,10.11058888,11.52026429,11.77963942,10.91898007,11.84062371,12.03811867
