"iscR",12707.58,10153.43,11760.51,12160.43,11871.59,12360.3,12731.88,12945.58,13546.63,15678.83
"trmJ",5340.27,5183.43,3963.32,3683.34,3904.63,4024.79,3859.19,3425.66,3267.13,2985.74
"suhB",2742.13,2418.7,1598.32,1975.15,2038.54,2094.05,2094.1,2019.24,2046.29,1452.33
"yfhR",1189.28,934.25,739.65,948.85,839.04,1025.08,1193.29,1328.32,1635.41,3071.28
"csiE",758.88,673.18,936.53,905.82,970.32,996.08,896.33,804.81,835.96,882.12
"hcaT",946.14,858.56,704.39,761.29,729.68,738.51,733.52,757.87,841.14,963.76
"hcaR",2902.68,2757.64,2208.37,2030.89,2026.42,1959.25,1947.26,1849.73,1939.21,2069.73
"hcaE",1024.19,846.97,4218.95,5018.99,5684.84,6004.82,5848.6,5283.11,4057.64,1288.04
"hcaF",1153.48,1100.65,5365.43,6506.97,7326.92,7735.44,7432.7,6992.72,5897.03,2606.34
"hcaC",810.7,625.77,3665.23,4370.86,4859.49,4719.4,4582.64,3920.93,2735.31,1377.14
"hcaB",845.68,623.42,4245.97,4840.36,5232.86,5299.09,4948.21,4256.24,2905.23,753.24
"hcaD",900.86,883.7,4331.58,4873.99,5000.33,4684.77,4488.18,3681.8,2185.35,1364.12
"yphA",684.49,607.56,1469.33,1566.62,1871.9,1768.76,1532.75,1374.1,1171.82,1199.36
"yphB",777.75,672.29,831.43,896.25,904.38,1015.07,1061.88,1104.28,1196.28,1844.22
"yphD",711.92,757.39,503.66,717.16,581.05,882.82,1007.81,1106.41,1339.07,1960.93
"yphE",685.85,797.6,656.13,946.39,702.84,888.3,951.81,1099.49,1273.42,1967.14
"yphF",489.13,342.18,514.91,680.69,575.1,617.44,599.95,713,960.98,1364.16
"yphG",218.87,363.56,275.85,508.93,300.33,712.22,817.56,1350.79,1525.43,3417.03
"yphH",1420.81,1228.42,1595.09,1616.63,1601.49,1743.28,1936.52,2032.62,2238.2,1712.92
"glyA",12999.33,11875.52,10473.86,10577.25,11215.94,9367.54,7854.92,6457.39,5384.92,3226.48
"hmp",1011.32,1067.77,1001.06,989.99,1024.65,991.23,1019.3,956.24,1098.69,1517.69
"glnB",4521.11,5316.63,4405.2,4663.21,5047.98,4739.39,4898.78,4731.31,4324.06,3437.02
"glrR",2056.07,1774.39,1727.92,1600.09,1576.36,1345.44,1104.05,1043.67,1004.73,1203.42
"qseG",2829.92,2711.85,2722.38,2624.45,2731.75,2650.78,2402.39,2216.48,2044.34,1313.1
"glrK",743.5,705.66,684.72,703.94,735.55,764.63,694.94,721.59,781.43,832.99
"glmY",1583.39,3537.36,4622.16,6178.22,7225.32,7905.25,5391.84,3820.78,3320.42,2383.66
"purL",5791.26,5088.43,3815.91,4094.41,4204.71,3435.26,2507.98,2337.73,2248.63,1955.85
"mltF",998.99,1117.13,656.38,749.1,828.16,854.74,818.41,767.22,763.38,842.34
"tadA",1657.39,1957.76,1217.82,1183.11,1295.79,1263.85,1206.65,1137.08,1265.27,1017.66
"pgpC",1341.17,1211.03,1258.45,1298.41,1323.11,1367.93,1444.53,1345.33,1305.31,1293.35
"yfhH",2422.35,2256.73,2726.96,2633.97,2192.44,2012.74,1842.1,1727.84,1690.83,1614.33
"yfhL",4953.02,5854.84,4043.02,3985.82,4129.33,3452.83,3458.07,3458.5,3082.53,2285.82
"acpS",3465.92,2462.67,2860.39,2630.29,2830.2,2689.08,2045.96,1653.47,1383.6,762.33
"pdxJ",4355.43,4230.92,4133.45,3816.26,3665.08,3303.54,2977.11,2524.53,1999.63,952.04
"recO",2852.37,2458.03,1733.39,1717.24,1870.15,1698.09,1372.22,1181.7,871.7,550.31
"rnc",14828.94,13218.44,12324.67,12098.98,12335.57,12119.21,12368.47,11954.52,11272.08,9004.47
"lepB",4054.18,4361.5,3678.87,3598.06,3662.93,3548.93,3528.32,3210.09,2732.33,1519.43
"lepA",6566.28,5575.08,5569.23,5497.87,5515.25,5191.95,4652.43,4373.43,3816.11,2684.18
"rseC",5209.69,5131.42,6335.51,5904.68,6206.11,5688.6,5073.16,4671.87,4018.51,1674.43
"rseA",10455.82,10207.6,13758.28,13409.57,13578.32,13033.01,12825.31,12624.46,12267.79,11594.49
"rpoE",9258.24,10158.72,12358.76,12078.43,12577.95,12112.92,11689.09,11245.18,11095.18,11310.3
"nadB",1653.33,1607.03,731.25,679.43,767.89,874.76,923.97,859.71,842.21,1054.38
"yfiC",3968.04,4170.79,3140.28,3680.57,3705.71,3627.61,3699.71,3615.78,3724.23,3659.26
"srmB",8470.88,9084.14,7892.87,8535.72,8789.66,8454.03,8594.84,8540.99,8189.72,5594.79
"yfiE",1596.73,1554.49,1428.53,1473.24,1505.99,1668.68,1793.92,2143.83,2288.97,3267.56
"eamB",930.29,1433,1607.81,2045.64,1810.37,2378.36,2626.67,3277.21,3587.29,6157.41
"grcA",5281.52,10448.2,10973.72,11389.24,12489.23,12207.93,12636.48,12886.37,12982.12,11364.02
"ung",2698.33,2850.38,2679.01,2832.17,3007.32,3205.36,3346.29,3145.3,3117.82,1347.57
"yfiF",3620.23,3543.61,3831.73,4088.26,4258.97,4119.65,3848.46,3411.12,2689.79,1480.47
"trxC",2801.23,3404.39,2131.41,2101.43,2117,2156.96,2073.89,2140.69,2389.49,2293.47
"tapT",2698.5,1922.23,1920.1,1853.44,1893.55,1845.94,1693.06,1437.21,1068.53,778.59
"patZ",1435.34,1020.85,1215,1131.94,1135.02,1055.03,970.02,1069.52,1071.13,1085.08
"pssA",6662.52,6294.52,5505.63,5132.7,5026.52,4767.13,4801.84,4479.09,4247.05,2478.15
"yfiM",5691.01,5946.82,2612.53,2439.31,2335.76,2102.29,2022.43,1813.88,1685.13,2202.23
"kgtP",9216.59,9493.01,6473.93,6055.42,5752.28,5329.96,4675.68,4517.01,4658.1,6843.26
"rrsG",18430.33,21948.01,18432.4,18106.34,18893.38,19111.89,18261.06,18680.55,19603.33,19774.28
"clpB",7785.28,6695.37,8889.61,8834.43,9061.02,8553.32,8663.83,9352.12,10119.65,15850.62
"yfiH",1754.37,1603.32,1304.14,1241.43,1246.48,1339.51,1377.11,1319.74,1340.81,1931.72
"rluD",2410.49,2123.92,1855.37,1726.03,1920.93,1731.95,1627.65,1436.73,1426.73,808.3
"bamD",13711.61,13141.78,14583.61,14361.5,14486.22,14252.41,14073.12,14006.58,12851.22,9623.65
"raiA",7522.25,8025.1,10643.26,11144,12864.53,14582.53,14801.43,14620.96,15680.04,15667.07
"pheL",2339.69,2451.64,1578.64,1671.19,2649.12,3584.7,5022.65,6095.85,5940.68,7554
"pheA",6587.95,5155.99,4138.31,3745.83,3938.33,4050.33,3890.9,4158.55,4116.9,3920.4
"tyrA",7837.84,8170.83,4136.26,2309.11,1739.11,1809.51,1768.99,1756.46,1824.6,1731.19
"aroF",14672.39,13455.06,7980.61,4644.79,3291.61,3134.43,3108.82,2739.25,2368.08,3313.29
"yfiL",4552.63,4391.38,5541.73,5560.04,5786.33,6102.01,5589.27,5516.18,5331.88,4909.57
"yfiR",3497.16,3546.65,4378.9,4598.47,4739.6,4676.42,4308.6,3848.28,2868.12,3489.53
"dgcN",2975.38,3141.78,3311.09,3676.49,3787.62,3553.23,3240.2,2885.3,2553.03,2537.75
"yfiB",7820.06,7057.36,10018.96,10126.81,10176.47,9237.61,7452.5,6742.52,5252.82,3101.16
"rplS",9151.61,9329.12,5425.09,5777.52,6341.21,6451.77,6402.75,6194.1,5933.39,2092.93
"trmD",16768.21,17165.62,13595.84,13683.81,14220.4,14604.48,14628.91,14845.51,14874.56,11497
"rimM",12390.52,13032.59,9658.93,9654.66,10339.18,10593.68,10786.34,10476.84,10509.64,7891.97
"rpsP",12188.37,12462.61,8613.22,9002.87,9843.08,9932.96,10086.61,9440.51,9294.87,6185.32
"ffh",6594.92,5626.75,5652.58,5074,5082.93,4619.53,4674.97,4353.43,4253.22,3664.67
"ypjD",4383.65,4142.83,3531.02,3721.93,3901.89,4122.31,4098.46,3863.03,3502.85,1740.11
"grpE",5882.28,6307.66,4795.83,4574.3,4793.01,4892.81,5032.83,4788.43,5214.92,9207.56
"nadK",6764.52,5681.11,7409.46,7004.72,7039.23,6691.03,6409.99,5877.07,5154.86,4073.92
"recN",2265.81,1826.5,2737.13,2774.33,2734.86,2836.36,2592.67,2608.41,2716.28,2193.07
"bamE",11310.52,12311.13,12227.54,12012.51,11743.81,10991.92,11319.23,11075.06,11266.85,9608.42
"yfjF",4455.87,4374.88,4248.73,4339.59,4293.66,4129.7,3831.97,3707.68,3266.5,2157.14
"ratA",3083.16,3118.18,2617.61,2514.43,2632.59,2584.77,2384.82,2287.55,2266.27,2350.85
"smpB",15642.36,14488.89,15049.78,14440.16,13728.99,13097.66,12471.17,11666.28,9986.24,7504.23
"ssrA",15660.74,19293.44,16015.87,15918.03,16181.06,16181.06,15545.52,16089.5,16964.28,16991.46
"intA",3274.83,2577.53,2648.35,2395.66,2321.33,2161.97,2158.46,2165.85,2383.7,3232.68
"yfjH",3331.18,3340.64,3625.84,3854.68,3974.79,3816.09,3835.43,3721.54,3844.68,4274.42
"alpA",918.54,670.06,915.83,1199.67,991.96,1095.86,1037.21,1395.36,2064.42,2750.25
"yfjI",677.58,319.9,996.92,1126.81,1056.92,1056.08,1294.67,1413.66,1700.77,3701.36
"yfjJ",296.76,466.36,668.58,732.86,569.93,645.12,769.23,743.7,738.42,1706.03
"abpB",1890.15,1534.59,2396.87,2366.48,2220.66,1884.46,1924.52,1761.87,1760.95,2805.15
"abpA",3989,3906.53,4323.73,4124.91,4008.44,3670.98,3697.62,3314.3,3554.81,4645.91
"yfjM",1531.99,1642.87,2015.34,2160.46,2302.34,2261.98,2718.15,2770.1,2693.95,3468.82
"rnlA",4695.41,5132.22,5919.91,6231.27,6173.04,5908.94,6096.82,5992.64,5865.38,5601.13
"rnlB",7893.8,7751.22,8590.37,9003.53,9357.3,9112.07,9209.83,9507.61,9048.4,12007.95
"yfjP",534.83,456.03,551.03,454.21,397.64,623.36,632.11,693.37,878.81,1109.97
"yfjQ",1260.33,1084.2,1283.97,1625.14,1573.28,1942.29,2205.74,3225.74,3542.04,5370.58
"yfjR",505.9,551.43,369.13,414.48,418.18,436.87,401.6,420.67,583.57,756.97
"ypjK",380.61,388.45,302.59,387.52,255.4,329.16,329.64,398.87,450,777.77
"yfjS",692.29,650.11,588.23,639.53,524.34,651.08,691.09,842.48,1020.33,1439.6
"yfjT",718.61,792.43,767.84,874.67,771.03,879.67,998.34,1069.06,1161.35,1664.33
"yfjU",2892.26,2599.5,2651.95,2883.29,3068.23,2989.83,2962.48,2761.16,2163.53,1452.33
"yfjV",753.5,623.48,395.7,455.36,340.52,423.53,452.91,505.8,547.86,839.99
"yfjW",4817.96,3761.19,6839.51,6674.57,6795.07,6320.43,6117.01,6079.57,5849.88,7282.24
"yfjX",502.88,561.05,673.38,681.23,588.1,633.23,719.91,805.79,956.19,1445.93
"yfjY",626.33,518.85,496.19,625.81,479.23,573.15,766.44,724.29,887.63,1296.03
"yfjZ",1641.33,1177.13,1733.89,2073.24,1712.28,2339.04,2847.93,3996.11,4218.29,9128.08
"ypjF",2176.61,1624.1,3853.06,3482.86,3531.39,3435.27,3810.2,3898.54,4155.72,6774.82
"ypjA",670.24,687.31,833.83,1275.08,877.82,1320.23,1575.11,2157.03,3012.9,4264.76
"pinH",585.45,544.32,776.54,794.38,920.63,670.34,753.74,941.23,1117.9,2084.05
"ypjB",710.49,672.62,833.53,1069.71,910.6,1413.96,2396.41,3267.73,3210.29,7416.79
"ypjC",61.6,57.99,332.42,611.61,432.6,547.29,683.29,963.36,1113.6,1960.63
"glaH",481.63,383.93,977.74,637.88,536.8,479.16,453.72,449.72,567.63,803.88
"lhgD",701.33,422.55,1236.8,765.09,617.75,562.6,469.25,539.34,436.42,842.47
"gabD",630.82,594.03,1030.12,672.23,662.18,544.25,426.2,314.97,303.29,251.36
"gabT",505.08,222.67,981.99,706.58,661.29,555.53,455.72,463.62,403.9,476.66
"gabP",812.68,687.25,1349.63,1119.93,1029.88,1048.53,858.23,930.86,1180,1262.04
"glaR",1881.04,1379.63,1986.11,1968.79,1794.74,2069.41,2255.94,2236.43,2583.87,3003.32
"kbp",3017,2841.72,5640.08,5932.1,6331.57,7180.74,7254.11,7282.92,7399.61,6825.68
"yqaE",1756.4,2069.56,2085.64,2370.46,2594.75,3327.29,3658.15,4127.98,4796.78,4279.57
"ygaV",1737.3,1581.26,1346.15,1222.59,1179.73,928.1,1082.95,1129.43,1389.14,2989.23
"ygaP",1310.24,1373.32,959.93,924.1,942.15,688.61,713.28,649.96,947.56,1553.46
"stpA",9534.41,10419.75,9703.53,7809.48,5851.87,4042.99,3090.9,2578.3,1968.49,1786.71
"alaE",639.84,1300.33,1140.47,1554.86,2139.53,2454.76,3408.82,4598.87,6563.73,7359.9
"ygaC",1376.13,1140.34,1492.47,1538.22,1808.34,1809.22,1792.39,2138.13,2157.65,2688.23
"ygaM",1188.26,1345.1,2405.19,2195.68,2427.17,2085.35,1983.2,1552.01,1430.7,463.39
"nrdH",2189.76,844.88,329.08,461.64,272.39,497.95,517.29,647.27,979.36,1004.15
"nrdI",1953.48,564.29,191.93,173.17,200.15,323.74,365.66,405.14,521.04,869.97
"nrdE",2808.48,1199.66,802.17,818.49,807.69,820.68,851.78,859.96,947.53,1086.12
"nrdF",1354.54,211,273.33,264.66,153.94,286.63,275.33,371.13,487.79,874.33
"proV",13868.23,11806.53,8591.92,9328.25,7734.63,6987.77,6525.79,6538.52,6869.72,8923.33
"proW",9028.69,7145.8,4528.63,4599.73,3664.95,2844.38,2353.99,2325.23,2010.53,1978.85
"proX",12304.66,11884.16,9696,10319.7,8893.68,7732.72,6649.94,6647.99,6859.85,5611.88
"ygaY",2294.59,2159.4,3414.82,4126.45,4356.24,4186.52,4045.58,3711.7,2643.87,2215.23
"ygaZ",4042.83,3545.9,2569.12,2327.78,2637.77,2532.7,2400.33,2297.47,1984.35,1328.46
"ygaH",7600.22,6577.72,6078.59,5775.28,5861.25,5714.05,5455.51,5269.75,4426.79,1948.57
"mprA",12874.66,13430.22,13741.88,13196.95,12867.09,12489.93,13219.82,13730.9,13763.83,14259.38
"emrA",2055.13,1589.72,1275.23,1159.48,1078.14,870.09,724.98,702.7,724.8,900.29
"emrB",1730.91,1568.65,1191.63,1289.27,1354.06,1419.03,1466.67,1367.73,1240.28,914.46
"luxS",7795.81,8382.97,9128.88,8728.89,8608.27,8832.1,8799.29,8309.38,7438.73,2078.23
"micA",3623.53,3894.45,3262.08,3440.08,3873.57,4044.04,3793.78,3712.18,3210.23,1205.87
"gshA",4232.97,3738.21,3647.93,3319.99,3452.27,3381.72,3510.54,3443.69,2813.61,2177.93
"yqaA",4681.06,4562.62,3967.32,3355.39,3376.36,3839.21,4338.3,4083.33,4179.6,1747.96
"yqaB",4445.36,4400.29,3244.95,3077.87,2847.44,2625.53,2756.65,2574.23,2372.53,1677.71
"csrA",13795.24,15837.84,14367.48,13776.34,14086.97,13555.08,13113.46,12831.46,13387.29,12176.38
"alaS",8049.53,6910.48,7257.65,6964.28,7178.07,6886.57,6326.9,6291.52,5353.42,1969.51
"recX",3257.07,3074.89,2321.2,2417.33,2750.32,2624.12,2624.03,2706.41,2510.39,1750.23
"recA",6371.95,5737.29,5971.04,6257.13,6003.02,5668.29,5161.26,4744.22,4237.99,2319.23
"pncC",7081.86,6223.37,6728.22,6575.69,6499.33,6250.92,6081.62,5914.62,5248.53,2874.43
"mltB",3010.12,2429.35,2918.12,2922.62,2671.41,2470.8,2380.27,2016.6,1640.32,852.21
"srlA",211.23,83.77,91.44,130.9,67.22,276.49,270.12,372.58,497.97,866.66
"srlB",463.27,334.19,368.13,418.93,445.51,391.19,474.7,421.66,491.04,902.57
"srlD",1264.59,1137.14,1312.33,1159.58,1178.59,1218.59,1212.05,1252.37,1342.12,1734.64
"gutM",975.66,948.77,1114.03,968.89,1061.73,869.81,790.08,724.47,720.51,728.53
"srlR",1925.01,1772.36,1723.66,1340.63,1501.66,1164.26,1091.32,904.63,754.09,896.4
"gutQ",1085.07,787.53,734.46,688.81,644.88,485.51,454,422.3,428.28,477.76
"norR",817.48,837.43,699.36,677.96,601.49,939.2,839.41,953.64,1023.1,1754.63
"norV",764.86,613.43,797.57,710.13,738.37,686.86,712.04,731.43,705.7,685.32
"norW",480.13,529.33,572.83,574.57,580.28,569.45,654.85,530.63,715.64,636.14
"hypF",414.05,391.77,421.57,453.56,399.24,488.4,486.13,476.35,639.59,762.41
"hydN",888.8,912.63,772.07,830.61,720.93,804.94,844.98,853.03,1026.03,1441
"ascG",2916.19,2989.06,2201.34,2012.07,1839.1,1931.97,2131.77,2107.05,2216.67,2452.34
"ascF",1035.5,1074.35,915.28,1002.85,1063.66,1098.25,1090.46,1068.94,1214.64,1547.54
"ascB",973.79,802.02,918.68,941.52,801.23,946.57,1012.44,1108.74,1316.34,2365.76
"hycH",572.74,513.25,485.13,547.58,580.98,606.68,610.32,847.03,854.84,1341.82
"hycG",473.89,421.21,543.57,533.76,489.66,543.69,503.83,716.52,643.95,936.83
"hycF",556.53,567.42,428.02,536.73,453.91,494.02,570.47,571.45,756.76,1301.23
"hycE",859.25,695,801.29,902.06,642.12,834.76,971.82,1209.02,1623.54,2439.02
"hycD",626.67,518.13,627.23,602.35,452.45,700.69,789.88,903.57,1108.95,1438.57
"hycC",346.55,400.8,393.27,371.86,398.77,560.34,507.83,638.03,783.31,988.46
"hycB",188.95,165.13,141.93,143.23,153.83,131.42,120.83,105.11,140.23,192.53
"hycA",196.71,76.29,151.73,275.43,291.23,321.42,344.79,380.97,491.93,676.48
"hypA",624.61,348.99,225.21,492.2,314.47,502.21,520.06,516.98,967.53,1398.74
"hypB",1812.18,1370.67,1577.98,1447.08,1492.13,1411.93,1359.14,1387.88,1243.91,1957.92
"hypC",1154.22,948.83,935.61,866.58,849.3,819.8,763.7,754.23,761.18,941.79
"hypD",1147.87,854.38,1143.07,905.31,981.8,1009.34,1058.07,948.24,982.68,1087.67
"hypE",1452.13,1686.13,1588.87,1438.74,1723.97,1618.75,1517.23,1311.93,1165.74,716.65
"fhlA",1248.52,1169.36,1354.19,1404.95,1455.07,1494.65,1489.23,1389.45,1663.24,1535.91
"ygbA",881.54,759.37,830.03,916.74,885.68,972.17,965.47,978.23,1407.69,1604.73
"mutS",3873.6,2974.56,2751.78,2865.3,2882.83,2708.83,2504.26,2255.02,1594.22,1016.82
"pphB",936.11,836.5,735.03,746.23,806.43,658.74,532.11,464.31,536.77,554.83
"ygbI",2799.23,3382.17,2265.83,2268.98,2244.61,1914.16,1960.73,1854.75,1888.97,1777.97
"ygbJ",772.93,715.77,711.25,770.98,780.96,853.69,851.43,928.99,1048.94,1465.52
"ygbK",595,724.95,566.71,689.77,511.68,776.59,750.49,821.93,1160.57,1748.93
"ygbL",806.63,512.63,761.58,780.08,797.41,780.45,783.13,868.88,1041.15,1340.25
"ygbM",1303.44,839.65,1196.02,1242.8,1288.97,1132.37,1230.12,1346.11,1404.78,1776.98
"ygbN",802.89,764.91,727.06,864.83,758.76,953.2,1017.12,1057.26,1305.41,1533.36
"rpoS",6024.35,6500.85,6730.52,6360.59,6885.46,7173.53,7712.91,7568.41,7752.76,4300.93
"nlpD",14108.13,13396.37,14370.68,15172.04,14542.02,14187.92,13977.26,13720.35,14521.65,14104.15
"pcm",4023.87,3483.99,3854.43,3367.75,3237.75,3021.12,2684.59,2323.01,1922.44,1271.78
"umpG",3768.9,3226.83,3407.96,2846.95,2802.73,2338.35,1989.53,1606.5,1094.53,607.01
"truD",5667.99,4613.9,5577.83,4927.33,4429.76,3523.72,3008.93,2620.23,2084.81,1309.4
"ispF",3725.96,3231.83,3480.42,3038.25,3073.03,2396.14,1889.26,1346.17,1010.52,657.4
"ispD",3078.24,2879.53,2477.23,2015.72,2128.6,1706.62,1426.45,1061.03,872.73,492.35
"ftsB",8895,8886.59,8630.33,8362.93,8063.13,7908.98,8405.83,7979.69,7425,4686.82
"ygbE",4521.11,5358.81,3286.12,3698.27,4250.91,5421.44,7691.82,8467.16,9693.92,7665.73
"cysC",7007.68,6834.13,3207.49,3701.52,3739.24,3992.96,6656.94,7706.84,8837.09,5945.03
"cysN",6294.33,5390.47,2648.74,3241.49,3108.5,3339.22,5558.38,6419.12,7515.07,5365.92
"cysD",6122.19,6564.34,3147,3640.05,3711.21,3435.1,5851.29,6958.28,8191.75,6722.53
"iap",1341.56,1266.97,1295.73,1216.12,1218.27,1022.65,1112.89,1145.47,978,800.77
"cas2",3467.98,3406,4174.36,4274.56,3592.9,3965.33,4291.81,5031.83,6429.23,7512.76
"cas1",1239.09,944.92,1292.26,1202.33,1038.63,910.78,971.96,968.17,1017.93,1302.59
"casE",2947.13,1639.93,2330.75,2441.34,2253.17,1789.35,2017.36,1949.2,2340.52,4566.04
"casD",2067.73,1840.96,2392.19,2447.64,2120.78,2076.78,2016.59,1829.33,1933.96,2183.53
"casC",1676.74,1521.98,2059.58,1906.85,1681.83,1380.84,1157.28,1162.22,1188.8,2563.29
"casB",1538.47,1334.81,1882.33,1790.04,1773.46,1322.94,1213.62,1081.8,1084.83,2097.88
"casA",962.75,708.73,1262.96,1096.6,1040.31,947.73,1233.86,1422.87,1422.27,2730.96
"cas3",1045.68,873.3,718.03,989.57,674.8,1040.55,1369.36,2076.62,1961.77,4113.59
"cysH",4381.24,4237.83,1985.6,2408.31,2932.69,3668.6,5234.37,5887.52,5785.93,2608.87
"cysI",8503.63,7345.52,4005.51,5089.09,5825.45,6763.72,9252.07,9723.53,10041.15,7389.41
"cysJ",10010.12,8453.87,4980.68,6160.02,6914.02,8052.14,10352.66,11123.35,11840.94,9154.96
"queD",2539.53,2373.52,1542.86,1755.84,1766.99,1871.49,2152.36,2163.56,1885.52,2798.52
"ygcN",970.52,770.86,628.26,702.02,763.45,717.5,763.45,793.67,894.8,1081.72
"ygcO",1559.97,1205.62,1475.33,1553.17,1324.7,1635.7,1764.42,1931.86,2224.82,3836.54
"ygcP",528.13,506.33,576.7,470.56,494.68,505.92,544.89,558.95,700.08,1068.71
"ygcR",552.28,372.32,495.33,613.05,447.13,698.74,637.33,828.52,918.73,1519.42
"ygcS",402.92,368.25,366.22,382.87,321.23,559.82,572.06,612.53,667.97,1089.21
"ygcW",60.06,156.55,95.07,177.12,163.07,261.83,453.02,796.95,625.41,1413.61
"yqcE",621.79,331.81,429.4,573.5,491.8,695.1,727.82,827.97,1011.09,1361.17
"ygcE",1065.28,979.42,1449.93,1301.43,1150.99,1503.01,1658.29,1687.63,2128.21,4069.88
"queE",9353.22,8719.7,8588.09,8496.22,8412.63,8491.15,9102.02,9209,8614.35,7446.71
"ygcG",1188.55,738.63,1032.89,1163.57,1094.03,1040.18,1621.02,1573.06,1573.72,4417.08
"eno",14575.8,13932.21,15930.61,15661.78,15485.21,14990.54,14724.82,14189.93,13753.4,10307.05
"pyrG",6457.72,5846.24,5008.22,5001.51,4870.91,4389.35,4318.5,4225.59,3697.8,3197.32
"mazG",2893.44,2404.55,2697.09,2346.86,2355.59,2064.76,1821.94,1536.93,1282.53,922.53
"mazF",5178.76,4828.55,5255.78,4883.01,5119.07,4813.23,4943.03,4656.63,4598.71,4116
"mazE",4032.88,4497.95,4501.81,4542.96,4468.83,4573.25,4806.09,4856.97,4759.55,5412.19
"relA",4229.93,3807.91,3880.24,3666.59,3791.57,3727.6,3909.25,4014.38,4063.46,4251.21
"rlmD",4016.68,3133.8,3171.59,2990.67,3032.38,2751.87,2647.31,2443.79,2154.16,1756.28
"barA",2532.66,2252.1,2204.37,2098.51,1954.27,1795.02,1717.97,1573.94,1565.36,1742.64
"gudX",559.02,453.01,778.17,761.88,789.78,899.11,837.61,897.08,917.18,931.25
"gudP",363.49,261.33,266.72,518.66,328.88,682.5,828.99,1090.13,1322.71,1892.15
"yqcA",1761.47,1787.31,1805.88,1877.17,1901.04,1771.36,1642.22,1591.32,1843.53,1763.63
"truC",2561.32,2151.91,1833.94,1854.73,1832.23,1699.41,1546.82,1456.53,1332.69,1295.88
"yqcC",2860.68,2645.85,2291.68,2319.53,2443.13,2288.53,2278.82,2113.41,1655.31,1906.28
"csrB",10279.82,13118.96,10284.27,10583.07,10879.2,10819.89,10337.04,10458.78,11404.07,11725.43
"syd",2206.54,2681.27,2015.53,2098.03,2245.14,2065.3,1986.57,1686,1553.21,1204.16
"queF",2433.48,2062.13,2064.75,1928.8,1827.72,1768.23,1825.15,1483.74,1252.78,1173.34
"ppnN",4610.82,3947.86,4652.03,4307.26,4231.95,3914.4,3575.34,3167.77,2986.83,1549.29
"sdaC",1787.78,1572.71,1326.83,1428.48,1652,1384,1326.21,1230.87,1419.29,1369.31
"sdaB",1150.3,978.91,760.64,871.86,838.46,850.98,907.72,904.71,1072.99,1423.8
"ygdG",2300.77,2254.09,1989.74,1994.12,2103.25,1985.63,1961.9,1764.3,1485.43,1388.87
"fucO",765.96,753.93,1041.43,1037.38,994.28,1050.82,1076.37,1283.07,1458.41,2168.72
"fucA",657.05,637.65,2031.37,2210.66,2090.85,2108.79,2119.66,2013.13,1563.7,2485.15
"fucP",452.26,258.03,298.45,513.22,461.34,514.84,700.05,784.25,1045.08,1838.16
"fucI",607.09,459.25,745.81,692.45,718.29,755.39,667.91,643.03,629.26,606.42
"fucK",803.14,498.09,1031.51,978.55,962.48,796.12,747.93,748.63,835.24,808.14
"fucU",3683.82,3788.91,5749.88,5606.64,5225.14,4862.73,4568.5,4111.59,3609.27,1523.73
"fucR",3757.53,3866.16,4553.03,4192.61,4170.22,3919.73,3898.81,3635.65,3188.26,2079.82
"rlmM",3274.8,2970.09,2800.53,2655.33,2583.05,2338.32,2378.61,2130.03,2132.43,2040.7
"ygdD",2862.1,2698.61,2127.55,1952.33,1881.8,1618.23,1436.83,1400.66,1582.77,1497.16
"gcvA",1563.74,1725.56,1282.28,1170.3,1227.02,989.6,883.83,786.03,789.64,909.04
"gcvB",3747.23,5750.4,2895.53,3314.1,4174.69,6305.28,6853.32,7323.43,8457.46,9832.35
"ygdI",2943.87,3256.51,4678.9,4963.92,5339.24,5497.04,5871.98,6065.92,5883.19,5621.06
"csdA",1516.1,1434.15,1265.38,1184.43,1126.78,1064.33,1117.47,1115.54,1180.09,1592.63
"csdE",5453.39,5421.95,4502.66,4253.08,4422.6,4070.5,4233.79,4044.66,3961.73,3163.64
"tcdA",6522.52,6668.81,4848.45,4984.49,4645.52,4559.9,4905.43,5115.64,5502.03,4993.87
"mltA",1585.51,1614.4,1114,1021.77,1129.3,1019.8,913.1,765.13,619.41,514.5
"argA",6622.04,5436.88,1598.65,2155.13,2416.39,2416.34,2278.57,2321.37,2163.69,2703.97
"recD",2694.23,2175.39,2698.53,2651.59,2800.18,2629.2,2530.07,2519.95,2302.33,2988.42
"recB",1701.8,1539.25,1450.45,1526.19,1612.1,1383.74,1315.18,1109.48,1007.34,1022.37
"ptrA",2820.13,2505.09,2489.77,2719.34,2691.22,2719.49,2739.17,2328.85,2291.43,1878.05
"recC",1194.27,833.18,823.29,622.23,715.83,642.36,573.18,515,511.99,548.66
"ppdC",1070.63,647.32,913.5,1048.43,893.23,1208.21,1436.15,1839.64,2457.11,3514.12
"ygdB",1115.19,1056.17,922.13,1054.1,962.77,1226.73,1270.03,1747.85,2018.83,3430.17
"ppdA",320.41,250.97,254.74,380.32,347.45,497.49,540.23,639.13,619.93,983.47
"thyA",6103.57,5884.24,5055.22,4668.73,4547.93,4313.59,4062.89,3738.63,3142.43,947.98
"lgt",4618.69,4343.8,3515.55,3344.73,3579.64,3514.89,3363.69,3185.09,3094.95,1611.32
"ptsP",4562.13,4076.22,4465.38,4283.42,4123.92,3887.21,3899.85,3592.02,3012.84,1603.66
