"","0","0 | 1","108000","108000 | 1","0 | 2","0 | 3","108000 | 2","108000 | 3"
"kdsC",5271.22,5156.07,5001.57,5147.47,5116.74,4950.89,4648.1,4733.26
"lptC",6759.61,6482.7,6215.36,6036.47,6444.78,6295.46,6214.61,5995.9
"lptA",6887.8,6616.49,6838.55,6511.92,6876.11,6625.35,6872.94,6814.72
"lptB",6186.24,6151.32,6355.46,6052.71,6285.85,5986.85,6442.47,6139.97
"rpoN",7804.13,7202.28,6628.5,6283.71,7589.28,7240.27,6643.63,6438.27
"hpf",12627.4,11676.8,14191.8,11621.9,11693.2,12237,14171.4,11230
"ptsN",8750.89,9716.07,10146.8,8392.56,9178.68,8826.1,9906.73,8093.75
"rapZ",6911.53,6468.37,6640.16,5864.33,6504.15,5925.43,6259.48,5716.94
"npr",1783.08,1877.05,1689.25,1533.09,1737.28,1613.53,1569.82,1561.57
"yrbL",10320.6,12067.8,11295,9818.05,11258.6,12168.7,11561.2,9457.85
"mtgA",1562.05,1579.26,1650.04,1476.52,1601.63,1475.24,1534.47,1485.83
"elbB",6566.06,7373.16,6966.34,5955.08,7199.17,6951.93,6723.42,5965.01
"arcZ",2515.04,1377.34,1437.48,1508.47,1859.06,1390.06,1454.93,1401.4
"arcB",2676.47,2626.82,2057.97,2467.19,2733.23,2719.42,2025.6,2500.33
"gltB",3323.25,2838.72,3031.65,2650.15,2766.23,2702.53,3041.98,2896.98
"gltD",1132.53,1194.9,1369.85,1171.03,1124.47,1090.54,1205.6,1302.72
"gltF",708.096,672.663,848.017,810.596,792.24,792.772,788.733,819.62
"yhcA",137.655,116.476,80.1039,74.3778,121.059,99.2537,76.0087,88.2375
"yhcD",240.658,249.85,415.119,234.208,233.046,233.266,381.82,240.781
"yhcF",1071.48,998.4,1146.79,708.24,985.995,867.457,862.061,709.291
"yhcG",325.346,254.136,303.425,223.043,231.846,237.485,242.435,224.001
"nanK",4967.82,4757.34,887.389,1020.28,6492.42,5140.2,932.743,1240.22
"nanE",4129.84,3999.32,765.609,934.096,5782.62,4576.97,671.794,1135.1
"nanT",6022.07,4579.25,418.294,955.796,7526.78,6395.52,487.044,1235.11
"nanR",3509.97,3343.33,3338.76,2669.64,3444.49,3132.26,3008.85,2594.82
"dcuD",149.92,114.645,156.884,154.925,107.044,124.351,145.934,147.273
"sspB",6768.17,5947.63,8325.93,7974.81,6253.25,5994.23,8713.09,7827.62
"sspA",10816.4,9750.08,12693.4,12046.8,10119.9,10160,12525.5,12077.9
"rpsI",17227.6,16018.3,19430.6,17126.3,16616.9,15905.4,18963.8,17126.3
"rplM",22709.7,23205.6,25821,24329.9,23033.7,22804.4,26138,23705
"zapE",581.185,645.147,492.679,469.899,751.111,568.687,416.979,519.711
"zapG",10217.7,11137.5,10252.5,8921.94,11071.3,10776.2,9740.83,8191.45
"degQ",2921.37,3424.13,2714.69,4292.22,3079.48,3445.78,2707.28,4633.35
"degS",764.175,924.47,879.459,1044.78,908.971,821.373,733.213,1064.41
"mdh",24158.3,24842.6,23626.7,21965.1,25377.1,25523.1,22825.5,21339.3
"argR",2864.64,2973.69,3582.6,3614.24,2874.66,2661.45,3038.6,3015.77
"yhcN",2142.54,3513.97,5987.34,6227.85,1710.7,3338.1,4856.93,6016.24
"yhcO",1835.02,1948.39,2420.03,1726.16,1589.45,1781.26,2508.57,2001.04
"aaeB",189.83,192.596,215.512,154.217,171.616,154.632,164.955,163.346
"aaeA",246.811,215.474,214.671,186.551,218.35,207.978,214.88,203.276
"aaeX",466.768,377.245,488.578,318.573,398.124,337.251,375.448,340.908
"aaeR",1340.75,1307.49,1538.87,1192.13,1399.1,1271.92,1526.99,1177.47
"tldD",3698.34,3909.14,3666.7,3612.66,3899.44,3853.91,3482.29,3785.87
"rng",3937.72,4617.63,4782.75,4391.22,4620.97,4511.44,4401.01,4068.86
"yhdE",3242.15,3539.9,3536.07,3386.17,3438,3079.59,3142.72,3093.84
"mreD",2501.12,2461.21,2712.34,2744.61,2421.01,2102.72,2438.03,2705.97
"mreC",3472.81,3344.36,3998.96,4238.43,3390.47,3142.16,3907.37,4005.86
"mreB",9567.93,8913.79,11904.6,10123.5,8931.27,8679.35,11632.7,9696.93
"csrD",1233.71,1512.8,859.456,1107.35,1387.27,1492.39,682.288,1407.18
"yhdH",3991.88,4687.06,4031.84,4028.34,4656.5,4601.71,4117.9,4199.19
"accB",12883.9,12903.5,14369.9,15325.1,13792.1,13364.2,13095,14568.7
"accC",10933.2,9221.68,10729.8,12048.1,10609.2,9828.85,10026.3,11668.3
"yhdT",853.562,929.538,682.76,713.235,954.341,682.592,384.837,744.007
"panF",1198.85,1265.47,833.809,1019.91,1233.55,1075.64,650.743,1109.06
"prmA",2395.69,2717.63,2350.1,2434.98,2661.21,2453.35,2393.22,2437.34
"dusB",7842.03,8018.91,14651.5,12197.2,7409.8,7074.12,13363.3,11334.5
"fis",5544.1,4394.42,10799,10122.1,4525.89,4353.85,9753.73,8966.34
"yhdJ",249.935,216.381,368.971,316.971,190.032,237.162,363.379,265.391
"yhdU",1009.14,983.017,1052.5,1166.74,1109.61,1003.1,670.589,961.792
"envR",71.9148,74.6055,66.4182,81.0287,77.1579,76.6071,66.4526,60.7998
"acrE",177.736,196.166,141.346,169.533,170.458,204.346,208.997,145.642
"yhdV",152.483,195.327,144.196,225.28,157.596,167.714,160.596,202.471
"yhdW",225.015,227.274,209.596,198.776,253.694,227.315,184.841,212.667
"yhdX",90.8575,62.156,78.4465,57.4309,66.04,71.8074,85.4783,57.8404
"yhdY",118.805,112.308,131.825,112.345,119.799,121.652,131.342,121.015
"yhdZ",416.441,317.487,390.49,304.302,350.338,336.537,313.894,322.258
"yrdA",6301.83,5829.52,3025.95,4223.11,6294.39,6188.18,3360.38,4553.28
"yrdB",1754.41,1536.28,1123.02,1058.85,1531.7,1317.6,921.659,1136.79
"aroE",2732.39,2669.8,1955.84,1956.23,2716.83,2593.42,1883.97,2057.48
"tsaC",3719.48,3739.78,2517.68,2440.88,3841.09,3229.61,2351.9,2641.41
"smg",6992.49,7358.24,5548.77,5041.72,7582.1,7431.03,5540.29,5128.97
"def",6982.4,7210.54,9103.19,7184.6,7258.86,7120.47,8558.38,6706.97
"rsmB",2929.14,2615.67,3200.07,2579.5,2699.16,2644.76,3157.37,2478.12
"trkA",2526.81,2729.91,3038.94,2688.85,2686.28,2467.17,2921.9,2620.47
"mscL",6831.57,8142.81,9991.85,7315.34,7170.15,7270.48,9604.72,7175.91
"zntR",2079.85,2072.1,1641.92,1901.79,1920.59,2132.36,1557.84,2041.75
"yhdN",3798.85,4417.24,3575.22,3994.1,4013.18,4320.76,3482.89,4006.66
"rplQ",15194.8,15212.7,15520.1,15900.7,15770.5,14807.3,15604.8,15577.4
"rpoA",26066.9,25063.3,25634.2,26211.9,25936.1,25805.4,26393,26395.5
"rpsD",27126.7,27591.8,28123.1,27783.8,27541.3,26928.3,27181.8,28094.1
"rpsK",25776.8,24860.3,24992.8,26039.5,25887.3,25641.4,25262.3,25627.8
"rpsM",26811.4,26344.8,26133.6,26503.6,26959.6,26845.3,26978,26978
"rpmJ",25501.8,24731.3,23907.7,24492.9,25423.3,24853,24402.3,24950
"secY",23079.3,21969,20084.8,22157.1,22553.1,22776.8,21543.2,22323.2
"rplO",24028.6,24179.4,22266.5,24645.8,24369.1,24291.1,23219,24173.8
"rpmD",23123,21595.2,20173.2,22008.3,21992.2,22090.1,21525.6,22344.2
"rpsE",26375.6,25299.6,24296,25581.9,26034.3,25910.7,25758.2,25970.4
"rplR",23578.3,23334.4,23187.4,23605.2,23378.5,22034,23333.8,23463.8
"rplF",25463.8,24127.7,23856.1,24620.7,24667.9,24729.9,24546.6,25066.9
"rpsH",24887.1,24865.7,25000.3,24749.9,24818.4,23871.8,25155.1,25036.8
"rpsN",24120.3,23520.8,23880.2,23381.1,23660.5,22125,23166.3,23225.5
"rplE",27233.8,27226,27374.2,27393.1,27290.2,26306,26937.1,26916.7
"rplX",23417,22642.6,23369.8,22962.6,22793.8,20857.5,22267.6,22750.8
"rplN",24994.8,24050.4,25205.8,25031.6,24589.2,24348.9,25336.3,24438.8
"rpsQ",16408.1,14583.7,12997.9,13589.1,14971.9,14635.6,13911.3,15061.5
"rpmC",19571.1,17811.6,17051.5,18117.7,18321,17657.3,18219.1,19462.3
"rplP",21879.4,19561.3,19404.4,20415.4,20425,20058.2,20451.8,21665.6
"rpsC",20605.5,20729.7,20826.4,22044.5,21856.9,20452.7,21389.6,22304.6
"rplV",26572.6,25024,23949.9,26086,25209.1,25404.9,26119.5,26498
"rpsS",25060.7,23362.1,22540.6,24062.1,23523.2,23196.7,23396.2,24298.5
"rplB",23665.9,22752.2,21810.5,22977.5,22510.1,22790.1,22741.5,23137.9
"rplW",24829.2,24368.5,23499.1,24547.1,24120.3,23766.5,24003,24378.3
"rplD",22766.7,22199.7,21491.2,22238.8,21787.7,20947.8,21690.3,22313.2
"rplC",26009,26032.2,25665.6,25755.2,25724.6,24643,25145,25911.9
"rpsJ",30505.4,29235,27073.8,28396.9,28585.9,28813.9,27369.6,28778.3
"gspB",1059.58,854.132,533.604,517.733,753.15,764.934,503.779,526.034
"gspA",204.29,239.155,212.769,178.677,221.024,203.106,191.102,176.259
"gspC",226.345,174.882,137.013,107.753,202.174,149.846,101.846,130.971
"gspD",208.771,173.783,197.366,169.766,178.346,176.542,209.721,200.191
"gspE",162.348,161.286,161.026,158.489,166.445,154.013,143.138,165.803
"gspF",138.468,121.221,117.4,102.918,112.307,128.433,115.653,91.4562
"gspG",115.459,118.783,106.221,113.347,108.971,114.845,106.883,116.377
"gspH",168.764,175.721,158.1,171.455,164.942,166.202,215.629,151.596
"gspI",95.2205,66.4515,77.8745,60.5322,56.9655,63.5483,60.0857,63.484
"gspJ",86.3703,49.1683,67.8736,56.1184,51.4831,50.7558,71.9639,49.2452
"gspK",110.079,94.0955,108.987,76.9714,91.5095,83.0452,104.244,76.9714
"gspL",188.603,180.042,257.568,202.346,161.333,161.471,199.471,174.523
"gspM",376.346,415.478,515.792,353.26,398.089,370.935,455.471,376.624
"gspO",174.994,143.245,143.763,125.296,150.613,127.369,119.438,130.647
"bfr",8452.85,8803.63,10091.8,8318.36,7188.69,7619.49,10689.4,8581.92
"bfd",1112.87,1385.99,1540.85,1452.91,1121.72,1163.17,1155.52,1485.35
"chiA",380.141,371.559,625.435,420.97,406.13,322.653,563.733,483.324
"tufA",28303.6,28464.5,27493.6,28131,28108.2,27206,26365.5,27607.8
"fusA",25340.7,25278.9,26830,26482.7,25958.3,26044.9,25977.3,26330.3
"rpsG",25489.2,24792.9,26640.8,25553.1,24918.6,24481.6,25027.8,25652.4
"rpsL",26250.3,25101.2,26180,25476.7,24580,24222.3,25455,25431
"tusB",4042.34,4132.72,3806.74,3636.3,3927.21,3506.97,3444.81,3716.96
"tusC",2440.88,2686.71,2825.23,2683.32,2652.71,2443.16,2746.86,2715.38
"tusD",3169.85,3123.7,3470.74,3394.81,3242.46,2911.23,3237.34,3486.1
"yheO",6517.02,6039.77,6572.25,6519.93,6388.72,6119.37,6390.55,6530.86
"fkpA",6068.9,7080.01,5995.8,9003.1,7062.66,7223.24,6001.97,9268.91
"slyX",1882.22,1898.73,4806.44,2966.89,1769.99,1547.35,5176.82,2930.68
"slyD",12271.1,12215.1,14445.3,12743.1,12977.1,12346.6,13855.8,12196.7
"kefB",1350.11,1299.05,805.393,846.414,1499.97,1334.1,701.096,975.306
"kefG",1196.25,1432.33,1090.35,1016.63,1341.09,1383.03,1106.85,1156.47
"yheS",3847.11,3377.98,3890.63,3094.52,3599.81,3327.54,4040.56,3052.26
"yheT",2003.09,1893.72,2383.07,1936.26,2026.16,1801.26,2352.52,1928.32
"yheU",3257.47,3274.22,4211.22,2860.72,3316.1,3067.11,3991.11,2989.76
"prkB",1386.58,1287.73,1445.68,992.89,1400.14,1302.92,1410.39,967.376
"yhfA",4367.52,4592.17,4236.39,3888.87,4745.54,4612.11,4294.76,3624.01
"crp",14349.1,15367.4,14257.6,13667.1,15035.7,15430.8,14422.3,12965.3
"yhfK",1857.47,2027.14,1648.57,1579.91,2013.39,1711.29,1286.82,1541.07
"argD",1500.47,1445.26,1237.31,2161.17,1436.12,1381.15,1035.45,2122.71
"pabA",891.018,827.254,1215.45,955.588,803.987,713.607,1183.06,892.327
"fic",2009.32,2228.71,2616.45,1928.6,2015.71,2093.69,2902.25,2144.75
"yhfG",2931.95,2788.63,2909.59,2143.71,2242.47,2308.55,3340.09,2615.77
"ppiA",9285.27,9819.29,7203.86,10137.6,9302.5,10910.7,7549.98,10110.5
"nirD",92.0851,83.5146,96.5648,96.8797,93.0702,108.846,99.8439,83.0538
"nirC",253.081,237.229,270.88,208.565,237.075,235.847,255.208,226.665
"cysG",1402.17,1508.41,1422.39,1240.68,1627.56,1537.04,1303.49,1208.21
"yhfL",391.169,393.096,242.796,155.21,388.471,364.459,160.596,207.542
"frlA",341.365,343.211,119.821,127.33,506.893,363.199,122.317,156.987
"frlB",1046.16,999.382,370.471,364.258,1029.74,864.46,295.795,452.586
"frlR",1896.76,1812.88,1752.77,1448.85,1921.91,1775.18,1471.69,1476.12
"yhfS",231.399,238.648,285.068,198.242,246.096,232.327,243.946,226.518
"yhfT",167.335,163.752,174.88,137.896,180.457,167.143,164.996,158.455
"yhfU",314.021,316.609,349.346,282.499,326.63,309.867,312.167,304.368
"php",120.328,99.6044,119.328,86.7231,128.281,101.092,110.329,99.8127
"yhfW",264.412,202.919,270.125,232.246,245.046,241.228,259.865,216.153
"yhfX",180.596,197.011,162.596,148.308,179.221,149.744,151.282,148.079
"yhfY",469.227,419.043,528.767,426.777,514.588,433.596,528.969,493.006
"yhfZ",1637.31,1668.02,1654.88,1455.3,1944.15,1744.92,1615.9,1581.12
"trpS",8504.67,8662.33,8426.38,8262.55,8541.61,8445.28,8133,7974.18
"gph",6212.95,6030.17,6408.77,6200.56,6244.43,5866.29,6328.59,5797.34
"rpe",7427.72,8072.4,8947.69,7837.6,7866.21,7277.35,8687.65,7510.08
"dam",2408.48,2053.98,1855.79,1811,2113.85,2081.3,1751.55,1765.1
"damX",8928.59,8627.31,6981.86,7220.81,8772.53,8473.72,6967.01,7518.8
"aroB",9514.54,8500.72,8046.35,7664.79,8877.6,8524.69,7761.65,7553.98
"aroK",8500.35,9239.23,8618.99,7733.6,9293.47,8674.58,8588.03,7414.89
"hofQ",272.949,262.214,293.006,245.048,263.769,249.571,271.355,273.407
"hofP",321.373,333.346,336.462,351.115,322.056,330.501,333.825,367.984
"hofO",224.786,206.805,213.728,229.882,231.034,194.655,196.885,235.728
"hofN",384.227,341.704,354.185,349.193,364.911,313.754,328.772,373.226
"hofM",312.745,310.468,317.047,308.721,348.424,292.801,243.52,343.825
"mrcA",1114.02,1071.97,1268.81,1487.98,1153.74,1005.85,1171.44,1375.08
"nudE",3192.18,3187.69,3835.96,2648.6,3255.74,2993.73,3836.52,2455.1
"igaA",1832.26,2277.47,1374.31,2032.85,2362.5,2205.12,1288.6,2025.9
"yrfG",4162.5,4490.57,6264.23,4456.72,4524.12,4194.83,6096.55,4427.63
"hslR",8733.67,8414.38,4805,5001.95,8322.89,8123.1,4626.38,5300.45
"hslO",6046.96,5273.49,2704.91,3242.28,5261.47,5186.02,2774.23,3405.37
"yhgE",888.412,935.793,927.721,1075.99,951.701,962.865,763.846,1214.39
"pck",22056.5,22459.6,24197.2,20409.2,23699.3,22495.8,24493.3,20641.2
"envZ",4031.45,4190.08,3625.12,3800.76,4341.7,4314.71,3585.17,3701.24
"ompR",6047.37,7173.87,6055.05,6039.35,7027.86,7263.47,5971.54,5670.13
"greB",2113.59,2556.92,2426.93,1975.36,2277.61,2250,2142.53,2050.69
"yhgF",5523.56,5442.6,4446.31,7165.31,5433.6,5227.37,4136.48,7977.01
"feoA",2367.22,2347.69,2319.53,2138.35,1946.34,2209.48,1796.9,1897.37
"feoB",1442.75,1582.24,1512.11,1455.09,1389.71,1427.24,1329.12,1293.51
"feoC",680.908,670.674,632.728,587.225,617.612,607.463,497.021,589.762
"bioH",1015.39,833.72,1134.6,873.392,953.663,887.988,957.388,831.188
"yhgH",5404.72,5180.33,3484.1,2823.23,4924.04,4209.64,3754.96,3036.1
"nfuA",16478.1,15531.1,10105,9955.49,15188.5,15322.5,9591.9,9373.45
"gntT",937.939,811.515,480.721,522.485,985.118,838.463,539.837,639.027
"malQ",3237.49,3086.22,1970.73,2235.58,3344.24,3132.63,2381.69,2601.55
"malT",3685.43,3066.87,1381.26,2241.22,3520.38,3069.76,1712.72,2300.72
"rtcB",470.447,535.44,476.651,351.194,506.785,499.883,443.838,401.891
"rtcR",184.549,178.96,209.19,146.317,182.633,139.436,151.978,148.882
"glpR",2924.56,2698.89,2925.27,2369.96,3127.71,2577.89,2689.04,2401.8
"glpG",4366.38,3845.95,2739.19,2800.83,4110.66,3896.82,2682.16,2806.02
"glpE",3621.12,3565.31,3918.76,3014.6,3760.55,3505.74,3319.2,2710.43
"glpD",1085.7,1686.63,1280.58,1158.21,1149.73,1997.56,1207.22,1248.54
"yzgL",261.776,282.569,267.586,266.398,258.754,230.056,219.819,253.138
"glgP",5888.63,5625.72,3451.63,3347.98,5266.42,4865.7,3702.42,3626.84
"glgA",9675.78,8581.58,5767.38,5257.76,8753.48,8289.65,6282.54,5799.67
"glgC",10932.5,10066.9,6789.96,6128.95,10108,9895.96,7377.3,6646.58
"glgX",6313.54,6495.03,4148.04,3773.13,6725.67,6200.44,4511.93,4214.24
"glgB",10426.8,9758.34,6938.56,6280.94,9891.14,9601.68,7613.57,6903.89
"asd",11378.7,11442,7487.99,7429.25,11479.3,11059.4,7485.54,7334.95
"yhgN",652.238,680.909,1206.26,764.517,679.693,635.486,1087.82,765.117
"gntK",784.012,821.266,873.522,778.439,847.221,757.025,785.596,744.323
"gntR",2494.09,2753.07,3139.56,2532.08,2601.6,2525.74,3247.48,2484.47
"yhhX",3977.14,3697.64,2561.15,2723.86,4048.84,3964.19,2555.81,2859.05
"ryhB",343.801,328.807,429.818,364.346,235.186,228.539,303.712,298.666
"yhhY",720.339,692.487,427.847,489.235,716.196,716.716,333.68,562.041
"yhhZ",182.027,201.529,180.811,170.026,188.099,211.234,166.508,147.641
"yrhA",50.5708,46.3919,49.4034,45.9971,48.9387,34.1603,31.7888,49.9206
"yrhB",272.096,213.592,167.944,169.528,213.247,172.354,109.136,205.952
"ggt",2679.13,2900.6,5015.85,3395.42,2338.69,2263.5,5633.35,3853.56
"yhhA",1241.09,2444.24,2210.79,4972.89,1202.72,2342.93,2181.79,5767.1
"ugpQ",2585.2,2247.35,1862.88,1689.38,2449.23,2295.27,2090.13,1731.76
"ugpC",2201.83,2100.58,1573.3,1155.74,2382.12,2030.1,1899.1,1407.97
"ugpE",1116.66,865.846,626.389,519.15,1027.12,910.636,709.01,612.601
"ugpA",1514.48,1290.5,1183.53,799.405,1518.05,1255.69,1247.98,942.681
"livF",418.363,268.876,247.336,205.353,297.897,277.713,210.898,243.348
"livG",320.422,290.024,265.391,195.381,336.135,247.657,162.096,244.019
"livM",332.444,292.89,228.912,207.352,325.459,225.784,170.248,249.454
"livH",355.22,334.486,232.298,230.435,402.765,351.244,192.515,221.599
"livK",712.629,693.824,642.156,523.594,852.422,669.901,441.295,551.542
"panZ",2729.95,2899.5,3341.41,2620.6,2856.47,2605.06,2969.25,2590.25
"rpoH",6052.6,5424.97,5996.9,5669.41,5842.59,6104.15,6011.03,5934.93
"ftsX",2870.29,2727.78,2332.75,2830.3,2877.92,2740.1,2315.4,2935.23
"ftsE",4069.05,3827.36,3541.21,3893.13,4091.57,4191.3,3454.15,4110.46
"ftsY",6932.23,6703.8,6320.42,6011.68,6442.4,6365.34,6498.66,5341.91
"rsmD",2408.85,2524.72,2557.85,2392,2548.46,2505.63,2556.9,2531.8
"yhhL",1478.09,1552.41,1552.02,1484.09,1712.74,1396.7,1548.8,1463.45
"yhhM",1754.8,1808.07,1529.86,1256.49,1868.01,1772.89,1189.6,1227
"yhhN",3113.49,3904.29,2931.34,5075.22,3333.88,3807.49,2624.73,5530.9
"zntA",990.021,883.357,772.579,640.163,922.655,842.893,710.153,680.974
"tusA",1180.33,1317.51,3117.5,2014.19,1305.78,1093.67,2217.54,1590.94
"yhhQ",658.506,467.464,1064.84,887.227,503.161,451.176,928.465,729.846
"dcrB",5255.47,7263.4,8772,11156.7,6265.11,7933.21,8346.9,10664.8
"yhhS",935.271,1026.98,937.917,924.474,1014.75,927.046,792.657,859.385
"acpT",2779.49,2740.69,1285.07,2115.72,2640.75,2560.59,1266.24,2644.71
"nikA",241.227,217.305,253.174,292.987,247.92,253.971,353.196,289.923
"nikB",131.725,77.9837,84.9474,71.5493,91.822,75.1523,71.1539,88.6684
"nikC",192.897,194.186,188.903,185.492,183.471,187.365,214.157,174.156
"nikD",195.577,178.943,227.391,167.758,184.265,152.774,165.946,196.576
"nikE",399.484,308.616,368.1,287.711,318.918,297.274,317.684,326.276
"nikR",2262.31,2700.33,2340.12,2146.28,2846.94,2359.02,1910.92,2067.85
"rhsB",230.763,305.828,281.641,574.721,210.978,274.092,185.564,666.004
"yhhH",202.346,301.436,303.229,577.811,199.596,305.773,219.163,730.671
"yhhJ",2021.58,2191.33,1665.85,1538.81,2331.88,2110.22,1663.22,1549.39
"rbbA",4131,3772.44,3333.23,2659.62,4406.54,3718.36,3048.36,2696.74
"yhiI",4444.66,4556.45,4568.05,3291.97,4937.25,4593.39,4809.63,3132.64
"yhiJ",231.647,180.096,215.083,158.721,173.346,165.887,196.586,198.526
"yhiM",277.422,203.563,223.783,181.298,203.358,205.215,181.348,222.576
"yhiN",2022.84,1862.34,2027.23,1668.72,1816.05,1720.56,1869.58,1578.28
"pitA",3441.48,3908.12,3999.88,4551.5,3872.19,3462.49,3824.34,4231.38
"uspB",1513.16,1624.35,1618.72,1241.42,1502.26,1465.25,1593.4,1414.96
"uspA",14955.5,14899.1,10924.6,10415.8,16064.3,15672.1,11047.7,10489.4
"dtpB",4047.77,3178.38,2599.24,1533.99,4498.97,3452.28,2746.46,1650.35
"rsmJ",1935.85,1755.15,445.792,955.846,1643,1574.73,407.826,1102.03
"prlC",6155.59,5532.16,1929.46,3794.66,5403.97,5606.46,2062.01,4338.54
"rlmJ",2921.94,2414.24,3921.43,3008.67,2678.25,2380.13,3794.8,2994.23
"gor",6081.57,6875.04,9192.1,7183.35,6725.19,6386.12,8603.92,7005.07
"arsR",367.618,427.845,433.624,442.58,447.172,389.489,333.913,401.346
"arsB",477.084,542.221,532.81,607.139,581.454,558.071,499.949,533.721
"yhiS",47.8999,28.2335,30.6764,29.9243,30.4763,24.7558,22.1494,27.9253
"slp",554.654,484.915,3868.21,1098.54,424.346,375.666,4235.06,1058.43
"dctR",91.3309,70.0666,582.041,97.7343,60.7586,50.7306,485.742,94.6429
"yhiD",162.551,147.318,341.454,146.491,123.096,112.421,274.096,137.065
"hdeB",4785.69,4933.72,9140.6,4457.24,3233.82,3773.41,10353.9,4186.77
"hdeA",6220,6944.94,12133.5,6749.02,5275.98,5902.86,13725.4,6444.31
"hdeD",1163.72,1102.26,2146.02,1044.73,880.607,914.83,2311.53,1124.3
"gadE",242.846,249.125,1219.3,486.67,164.586,191.032,1328.1,493.174
"mdtE",286.92,267.393,909.745,415.411,237.732,229.471,939.471,439.218
"mdtF",186.243,176.591,471.822,237.612,168.048,140.382,447.419,256.218
"gadW",6917.37,7376.68,7822.62,5771.85,5340.77,6760.22,8495.3,5501.75
"gadY",1137.39,893.607,1745.58,1052.65,793.846,801.875,1492.36,1166.44
"gadX",1910.99,2085.68,3528.04,2368.74,1787.05,1830.47,3872.83,2307.18
"gadA",622.344,539.839,1735.07,525.346,463.944,390.045,1755.32,596.346
"ccp",198.162,152.485,197.94,158.746,153.616,167.874,187.577,149.882
"treF",915.496,1194.79,1360.02,2095.55,888.098,1074.89,1307.49,2473.96
"yhjB",366.221,395.808,348.244,459.412,335.925,333.858,321.16,538.319
"rcdB",1179.35,1240.35,862.69,854.346,1620.08,1349.18,689.298,943.559
"yhjD",2616.19,2626.05,2216.79,2098.28,2616.52,2697.74,2244.18,2189.57
"yhjE",410.396,373.47,266.284,296.774,421.954,397.237,269.206,307.753
"yhjG",1462.27,1482.22,1099.73,1071.92,1355.8,1379.6,1197.97,1224.56
"pdeH",172.11,119.157,168.067,118.938,129.111,116.846,153.418,130.971
"kdgK",2868.25,2276.53,1713.18,2030.58,2697.53,2507.47,1597.11,1986.42
"yhjJ",1153.14,1157.28,1026.74,1175.8,1248.92,1199.02,968.363,1293.81
"dctA",14114.2,13008.1,10495.7,10327.2,15734.6,13952.1,10862,10621.8
"pdeK",954.385,1009.54,963.92,1216.67,938.075,960.286,822.001,1285.26
"bcsC",528.829,624.591,647.343,649.702,525.346,576.258,658.129,592.631
"bcsZ",307.346,358.937,331.312,337.767,322.096,302.537,278.366,346.933
"bcsB",522.691,629.027,617.396,542.641,519.471,504.59,473.832,550.637
"bcsA",181.463,188.219,188.561,186.025,186.001,175.953,215.327,183.097
"yhjR",2628.19,2147.29,1358.46,1213.44,2241.76,2227.07,1338.83,1255.19
"bcsE",3741.47,4178.91,2940.84,2518.1,3788.29,3851.34,2760.33,2464.1
"bcsF",2283.42,2814.65,1742.77,1748.94,2635.34,2292.04,1426.3,1580.77
"bcsG",2261.29,2198.44,1022.04,1280.42,2042.13,2029.98,930.587,1431.23
"ldrD",367.307,212.429,175.596,208.194,283.081,245.622,216.096,254.605
"rdlD",428.822,260.351,155.105,183.547,318.346,244.457,145.949,216.399
"yhjV",878.607,675.87,518.472,446.069,761.691,585.032,446.106,499.942
"dppF",8464.66,8016.75,635.194,2859.27,8309.71,7646.45,609.836,3421.92
"dppD",8346.18,8000.15,711.853,2933.62,7701.62,7049.3,819.264,3629.8
"dppC",6604.28,6633.85,582.139,2680.6,6731.28,5950.47,611.978,3341.6
"dppB",6876.21,5321.6,316.699,2410.43,6159.35,5358.73,255.086,3198.5
"dppA",18391,19506.7,5738.29,13198.1,19624.2,19109,6870.56,14388
"eptB",498.642,488.221,629.422,641.892,580.156,472.731,485.084,642.379
"yhjX",234.76,231.058,267.323,212.446,214.252,189.488,278.8,247.026
"yhjY",1771.26,1833.66,2728.97,1214.53,1610.38,1633.73,3029.42,1453.83
"tag",2342,2974.17,2547.98,1886.22,2870.81,2609.55,2215.65,2020.22
"yiaC",1376.41,1229.94,980.836,798.914,1234.27,1214.34,920.064,939.639
"bisC",2147.1,2323.41,2372.98,2375.19,2248.72,2220.1,2379.97,2445.83
"yiaD",1335.46,3177.03,1588.25,8204.29,1515.66,3395.71,1344.47,9090.27
"ghrB",5286.17,4592.28,4397.91,4119.15,5113.24,4958.12,4094.92,4188.6
"yiaF",3965.49,3737.65,3852.6,3514.66,3730.47,3829.47,4073.03,3622.81
"yiaG",5369.95,5122.17,6319.75,3163.47,4586.22,4607.79,7194.22,3268.9
"cspA",4954.86,4382.6,4763.08,4086.74,4822.81,4255.56,4073.91,4292.6
"hokA",13.1097,13.2973,12.0056,11.6441,14.4999,10.5993,11.0636,11.043
"insJ",238.278,200.346,190.481,166.831,231.858,203.18,162.303,147.073
"insK",120.039,125.305,137.52,95.0033,115.764,110.183,88.2512,85.5057
"glyS",10588.7,10491.3,7127.7,7839.22,10786.2,10408.6,7232.2,8128.59
"glyQ",13765.3,13259,10075.4,10415.8,14213.7,13397.5,10018.4,10797.7
"wecH",276.471,247.722,186.621,238.366,240.917,220.195,144.034,267.393
"yiaB",118.471,115.672,63.7498,945.346,89.6743,114.087,49.0468,1219.72
"xylB",690.574,704.956,593.23,501.606,747.432,700.938,510.96,619.406
