"","0","0 | 1","0 | 2","28320","28320 | 1","28320 | 2","53520","53520 | 1","53520 | 2","53520 | 3","53520 | 4","53520 | 5","53520 | 6","53520 | 7","53520 | 8","53520 | 9","53520 | 10","53520 | 11","0 | 3","0 | 4","0 | 5","28320 | 3","28320 | 4","28320 | 5","53520 | 12","53520 | 13","53520 | 14","53520 | 15","53520 | 16","53520 | 17"
"rsxE",922.88047371349,948.82617537574,1038.29450730499,1031.12248325808,968.76303024701,1045.51641672417,1243.33556162053,855.13002949465,995.998666150181,1168.14204504927,903.887868201631,1045.51641672417,885.286124859253,855.13002949465,843.357201681995,843.357201681995,879.171006912259,837.531707963168,1074.90988403002,1152.05988832134,1067.48493910131,1002.92638472901,1060.11128201357,1067.48493910131,1038.29450730499,885.286124859253,1060.11128201357,879.171006912259,922.88047371349,982.28645818907
"zapC",2091.03283344833,2120.22256402714,2401.96597602689,2304.11977664268,2304.11977664268,2149.81976806004,2401.96597602689,2304.11977664268,2486.67112324105,2304.11977664268,2091.03283344833,2521.38375853039,2469.49443111068,2019.8045788024,2574.3633910207,2452.43638705957,2320.14619708579,2256.7016773153,2288.20405877191,2556.5809641505,2368.89740063803,2435.49617152557,2272.39827879495,2521.38375853039,2256.7016773153,2062.24496651616,2418.67297060768,2538.92136947505,1924.1425903903,2368.89740063803
"lafU",222.860944203808,233.940851258727,245.571614547268,221.321531214813,212.305803728497,215.269482304951,230.720118428372,232.324903761193,216.766799964807,233.940851258727,227.543726378642,215.269482304951,257.78062081452,270.596618383713,259.573626826247,225.971967050408,254.231678831881,270.596618383713,221.321531214813,196.720023204866,233.940851258727,232.324903761193,219.792751728065,266.871234775327,242.190757561753,240.517823798787,218.274532292597,221.321531214813,233.940851258727,238.856445833423
"yjbG",78.7932424540746,88.0346763609436,86.822676956651,77.1717009722086,77.1717009722086,85.6273635063112,87.4265764322813,85.0358921021767,118.603271921967,89.8844720472318,72.5045686589311,76.6386370956114,128,91.1392125182126,89.263594646426,75.0614367508403,94.3532299066304,93.70148454052,78.7932424540746,89.8844720472318,77.1717009722086,77.708472601283,79.8931551297032,89.8844720472318,85.0358921021767,101.125287918512,87.4265764322813,69.5510312016677,91.7731358730129,78.7932424540746
"oxyR",3061.45126120435,2916.4548005828,2936.74034793641,3104.18752821329,3125.77885995122,3326.98581547514,3019.30335701218,2817.1096435502,2778.32566261283,2977.73571547199,2817.1096435502,2916.4548005828,2936.74034793641,2998.44750529664,2896.3093757401,2916.4548005828,2936.74034793641,2977.73571547199,3104.18752821329,3147.52037127785,3326.98581547514,3169.41310677482,3281.18221860709,3213.65646498509,3125.77885995122,2896.3093757401,3040.30427264829,2876.30310551142,3236.00921339239,2916.4548005828
"clpA",7281.39924411654,6608.00929154766,5832.9096011656,6295.0407425557,6472.01842678479,8480.89025610857,6165.49067739573,6700.25366370535,6165.49067739573,6700.25366370535,6295.0407425557,5792.6187514802,6080.60854529659,7332.04538104195,6427.31292997018,6472.01842678479,6427.31292997018,6608.00929154766,6700.25366370535,6517.03487492029,7281.39924411654,6427.31292997018,6793.78571931191,7181.15406902096,6382.91623657882,6700.25366370535,6080.60854529659,6472.01842678479,6793.78571931191,6653.97163095028
"yiaY",112.985983525204,122.785807273634,117.784019279984,112.985983525204,102.536944331472,112.205532328452,119.428222916711,108.383399982403,131.598569811977,118.603271921967,126.23778617515,116.970425629363,187.40296908104,120.258911899394,107.634741152475,112.985983525204,116.970425629363,113.771863189321,119.428222916711,119.428222916711,117.784019279984,95.0095085202592,122.785807273634,119.428222916711,116.162451880597,112.205532328452,111.430472101904,113.771863189321,114.56320907878,99.733066196544
"rpmD",17805.0639876269,17682.0754268885,17682.0754268885,17079.7590256209,15935.9786584029,18690.2727207882,19215.7278082151,18690.2727207882,17079.7590256209,18432.9582131415,18951.1792051042,19215.7278082151,18951.1792051042,18820.2738482714,18690.2727207882,18951.1792051042,19215.7278082151,19082.9950806992,18690.2727207882,17438.6410693158,18432.9582131415,18305.6324701753,17198.5581444803,18690.2727207882,18951.1792051042,18951.1792051042,15500.2084839522,16158.4366304192,19082.9950806992,19215.7278082151
"yifN",739.291748107518,634.730342368761,576.02994416067,670.921422775482,639.145241037625,596.34359627185,471.136077119936,481.035647597574,584.071022524633,421.678600840998,407.314679682518,560.278375045499,385.343167337233,464.649807522386,455.087452757284,418.765853981584,430.538964609902,427.565014747325,497.99933307509,544.95753341612,734.185086984103,501.463192364507,512,608.874042881393,445.721888407616,424.611607456994,584.071022524633,613.109096764891,401.707058123136,552.564857090267
"slyA",3821.70313333476,3666.02269052097,3304.00464577383,3691.52189485396,4011.70553891605,3590.57703451048,3396.89285965595,3492.39251668155,3615.55147280652,3615.55147280652,3541.14449943701,3373.42880672798,3169.41310677482,3691.52189485396,3590.57703451048,3373.42880672798,3666.02269052097,3640.69962205827,3492.39251668155,3565.77510726093,3492.39251668155,3565.77510726093,4011.70553891605,3875.05212098804,3492.39251668155,3541.14449943701,3326.98581547514,3795.30470150296,3743.05362013962,3769.08861695949
"purL",6841.0402359572,7434.39692035818,7643.40626666953,7434.39692035818,7082.28899887403,7434.39692035818,8135.4137226202,7486.10724027925,7486.10724027925,7912.95040655233,7231.10294561305,7804.01047997593,7082.28899887403,6793.78571931191,6984.7850333631,7383.04378970792,7538.17723391898,7486.10724027925,7804.01047997593,7858.29166551256,8192,7750.10424197608,7181.15406902096,7750.10424197608,7967.98932920145,7131.55021452185,7750.10424197608,7033.36805529808,7434.39692035818,7181.15406902096
"ydaS",203.657339841259,174.853152864563,163.143760296866,200.853529061568,174.853152864563,196.720023204866,191.340703825272,176.069352721887,160.897711938794,181.019335983756,147.03338943962,166.571757496567,103.968306733598,130.689552090521,166.571757496567,172.445897838808,156.497955544585,155.416945202566,200.853529061568,179.768944094464,176.069352721887,177.294011918198,181.019335983756,170.071784204353,192.671583668617,188.706459813261,209.382926990792,218.274532292597,187.40296908104,187.40296908104
"fabG",13969.5700667262,13216.0185830953,13034.0697498406,13969.5700667262,12765.8324731576,13682.0804719144,13682.0804719144,13124.7288744284,11505.2124220457,13216.0185830953,13034.0697498406,13124.7288744284,13124.7288744284,13682.0804719144,13216.0185830953,13493.7152269119,13216.0185830953,13124.7288744284,13587.5714386238,13400.5073274107,13873.0751977476,13587.5714386238,14066.7361105962,13873.0751977476,13400.5073274107,13216.0185830953,13873.0751977476,13216.0185830953,13034.0697498406,13034.0697498406
"csgA",504.9511447006,501.463192364507,427.565014747325,477.712891666846,474.41308768787,481.035647597574,491.143229094535,512,564.175419328825,501.463192364507,451.943934100815,461.440236856745,494.559400409521,390.722357493903,537.454942015011,512,491.143229094535,515.56124162904,433.533599929614,451.943934100815,497.99933307509,445.721888407616,519.147253652495,436.549064585194,504.9511447006,501.463192364507,580.036549271449,600.491494006722,484.381515123505,552.564857090267
"ybjT",2896.3093757401,2646.73859714558,2469.49443111068,2574.3633910207,2521.38375853039,2702.35220126289,2418.67297060768,2435.49617152557,2368.89740063803,2486.67112324105,2401.96597602689,2134.96987820262,2288.20405877191,2556.5809641505,2225.63299845337,2435.49617152557,2225.63299845337,2320.14619708579,2418.67297060768,2368.89740063803,2538.92136947505,2469.49443111068,2401.96597602689,2062.24496651616,2538.92136947505,2646.73859714558,2385.3743850874,2435.49617152557,2486.67112324105,2179.83013366448
"ydjM",233.940851258727,224.411064656905,210.839300420499,219.792751728065,229.126418157561,248.999666537545,257.78062081452,238.856445833423,190.019017040518,235.568038559968,237.206543843935,227.543726378642,206.500290360864,218.274532292597,216.766799964807,243.875327499248,235.568038559968,237.206543843935,233.940851258727,205.073888662943,254.231678831881,227.543726378642,221.321531214813,227.543726378642,250.731596182253,248.999666537545,233.940851258727,224.411064656905,266.871234775327,247.279700204761
"thiQ",962.071295195148,968.76303024701,929.299615044772,1031.12248325808,1031.12248325808,942.272154239873,1045.51641672417,935.763405034906,873.098129170387,968.76303024701,891.443776815232,1002.92638472901,861.077929219804,922.88047371349,916.505672630244,935.763405034906,922.88047371349,922.88047371349,873.098129170387,897.64425862762,955.425783333691,962.071295195148,968.76303024701,910.174905514568,935.763405034906,861.077929219804,891.443776815232,897.64425862762,837.531707963168,873.098129170387
"yhhQ",948.82617537574,982.28645818907,962.071295195148,910.174905514568,849.223214913988,891.443776815232,1269.46068473752,1287.18169551035,873.098129170387,1200.98298801344,1192.6871925437,1024,1045.51641672417,968.76303024701,1136.19913939747,1200.98298801344,1152.05988832134,1089.91506683224,1074.90988403002,975.501309996992,897.64425862762,1082.38647353485,989.118800819041,982.28645818907,1200.98298801344,1160.0730985429,814.629359365037,885.286124859253,1089.91506683224,1074.90988403002
"dps",13969.5700667262,11993.7900211866,10660.5924797803,13682.0804719144,12503.1154398049,14664.0907620839,10513.8249528353,11910.942861888,13400.5073274107,12330.9813547915,12245.8050448174,10226.323856602,11425.7401147425,11585.2375029604,11910.942861888,11505.2124220457,11425.7401147425,12077.2134280487,10960.3025288078,11190.601783332,12854.6258599404,10369.0780178045,16384,10513.8249528353,11993.7900211866,11268.4385742008,13124.7288744284,12765.8324731576,11993.7900211866,12245.8050448174
"lolA",3666.02269052097,3492.39251668155,3169.41310677482,3615.55147280652,3590.57703451048,3468.26879943691,3104.18752821329,3061.45126120435,3258.51743746015,3147.52037127785,2876.30310551142,3082.74533869787,3082.74533869787,2702.35220126289,2977.73571547199,3104.18752821329,2957.16699243007,2916.4548005828,3082.74533869787,3420.5201179786,3492.39251668155,3191.45811828941,3795.30470150296,2998.44750529664,3061.45126120435,2936.74034793641,3373.42880672798,3444.31171687921,2856.43502868563,3019.30335701218
"gatY",16158.4366304192,21769.1883781572,22851.480229485,21173.9087771647,22226.6053009026,11910.942861888,21321.1849595607,23170.4750059208,22536.8771484016,23493.9227834913,21769.1883781572,22693.6335255294,23493.9227834913,19215.7278082151,22851.480229485,22536.8771484016,22536.8771484016,21769.1883781572,24491.6100896348,22693.6335255294,16612.7121168798,23170.4750059208,9877.97772444271,20594.9071281656,21920.6050576157,22693.6335255294,23493.9227834913,24491.6100896348,21173.9087771647,23170.4750059208
