"","176400","176400 | 1","176400 | 2","0","0 | 1","0 | 2","0 | 3"
"citC",0.336283929,0.300421468,-0.469091592,0.645073623,0.376411923,NA,-0.037664444
"nusB",-0.024896247,0.395831326,0.060896307,0.215567144,0.079385423,0.251037973,0.08067621
"allB",-0.178421368,NA,0.979835462,-2.20535734,0.023219524,-0.477549588,-0.134739871
"citX",0.211345192,0.300421468,0.613412505,0.301585188,NA,NA,-0.136884539
"sdhC",0.110504886,-0.784668638,NA,0.037981691,-0.082841004,-0.094708732,0.154561839
"rcdA",NA,0.373850385,0.06602161,NA,-0.045661766,0.377767618,0.10500306
"ycbV",0.09996324,NA,0.279570988,0.294165155,0.242296821,0.04380992,0.391934149
"ymdA",0.480877354,NA,0.796329935,0.420883657,0.846962788,0.196475165,0.416926
"ymfH",0.664297414,0.300421468,0.130775492,0.35471776,0.306520752,-0.025567423,0.169492182
"mdfA",0.322273215,-0.231057449,NA,0.34085418,-0.176277635,0.259668306,-0.254270138
"elfD",0.18191192,NA,-0.604495762,0.303100464,-0.058250893,0.350974441,-0.158238375
"csgE",-0.047497575,-0.154378306,-0.122623242,-0.762951145,-0.075778295,-0.66787248,-0.265892602
"ymfE",0.279668511,NA,NA,0.391107268,0.471960704,NA,0.639132582
"gstB",0.252506931,0.131279069,NA,0.346397533,-0.370172857,NA,-0.124024275
"ssuC",0.306320706,NA,NA,0.388472075,0.035193064,0.502706354,0.212908457
"ycdY",0.43229676,0.320710674,0.028802221,0.14841026,0.24281018,0.003889718,0.114468003
"nudJ",0.130837277,0.402840575,0.199462752,0.305278026,0.071703034,0.387986783,-0.063413015
"dgcI",-0.185851797,-0.411437813,-0.211246558,0.16576785,0.244927429,-0.269730413,0.146989928
"asnS",-0.179813643,-0.040437768,-0.114611758,-0.371327114,-0.058088648,0.104266137,-0.3403556
"phoP",0.073042494,0.523442403,0.140727786,0.181200905,0.200856079,0.146261834,6.09515e-05
"gsiB",0.404184165,NA,NA,0.337759563,0.088306287,0.405796341,0.09539644
"mepK",0.542045859,NA,NA,0.368177307,-0.388814967,NA,-0.168641135
"dgcT",0.258572378,1.662149304,NA,0.38155624,0.170611882,0.272424437,0.046759858
"potA",0.209041237,NA,NA,0.213847163,-0.0590893,NA,0.009760206
"moeB",0.713034639,NA,NA,0.509757715,-0.682483863,NA,NA
"mukF",0.196709504,NA,NA,0.476516782,0.223183547,0.367667291,0.231934392
"pgaD",0.241862716,0.621106151,NA,0.416835311,0.07830648,0.317069777,0.184814175
"ymfA",0.539364651,0.37618113,0.306099273,0.483253342,0.245225084,0.509532341,0.335706924
"abgA",-1.146794214,-1.198962705,-1.276404651,-1.659705235,-0.330365956,-2.018069331,0.630548438
"rlhA",0.103216617,-0.156361212,-0.212606819,0.386960536,0.399424588,0.01729,0.512428816
"marA",0.084391165,NA,0.099273125,0.601263819,0.142089106,0.141908154,0.158855867
"rssB",0.147380694,0.399257402,NA,0.515353098,-0.320521527,0.877165267,-0.203350794
"fnr",0.16019267,NA,-0.665193602,0.236756443,-0.948751753,0.620805666,0.035478847
"ydcL",0.084578544,-0.169350471,0.121277875,0.243536952,-0.476991159,0.895226081,-0.530935427
"yneK",-0.276899463,-0.17021766,-0.185724399,0.17688306,-0.142906366,0.216047708,-0.13000981
"mppA",0.27289695,NA,0.127198087,0.339552434,-0.02612807,1.186953102,0.408183032
"rimL",-0.119541438,-0.228808154,-0.19774948,0.223414978,-0.249291432,0.321873716,-0.223543269
"yneG",0.258769842,NA,1.426238855,0.469886203,0.249859135,0.312950771,-0.016909222
"narI",0.423434105,NA,0.096318383,NA,NA,0.563404195,NA
"tpx",0.16019267,NA,NA,0.493116044,0.240391074,-0.185713468,0.045767184
"ydcJ",-0.08262915,1.037954867,0.132262803,0.17535109,-0.171527492,0.323337385,-0.132065688
"tam",0.402000422,0.368143092,0.391397404,0.364137329,0.058630201,0.403321722,0.04500513
"narK",0.114165515,0.179104891,0.265737519,0.345314424,0.024531372,0.353582233,-0.034304625
"ycjW",0.314095102,0.654387539,0.170807646,0.359403383,0.00573985,0.354537777,0.016288984
"ydcA",0.195329977,0.508593994,0.415155569,0.293597223,0.067125699,-0.034486172,0.033228889
"lsrD",-0.445195265,-0.243646577,-0.183728223,0.02518281,-0.334457305,-0.307195935,0.659436162
"ychN",0.203971595,2.21949956,0.754073555,0.344374392,0.129747177,-0.116059331,0.040187543
"ycjS",0.213877529,NA,NA,0.32410968,-0.043527636,0.423525108,0.197345752
"aldA",0.045982142,-0.350368747,0.055359262,0.337260638,-0.423832466,-0.387047033,-0.433993655
"lsrK",-0.031692856,-0.012088346,NA,-1.092076022,-0.228592449,0.531351536,-0.202760319
"pdxY",0.180531245,NA,0.51680869,NA,-0.178824824,1.360038851,-0.112099255
"katE",-0.144934474,-0.388361874,-0.431963192,-0.082768435,-0.484876413,0.063201287,-0.199008291
"proQ",0.19498961,0.149395744,0.097990816,0.260832651,-0.041938252,0.115928874,0.030046323
"rsxE",0.251273139,0.552535454,0.367521837,0.384663457,-0.022431925,0.406869999,0.037384248
"ydjM",0.558132679,NA,NA,NA,0.17402362,-0.486298261,0.145867245
"yebQ",0.209485256,NA,0.900654216,-0.500635007,0.132198516,0.018745675,-0.083987159
"yedF",0.233751111,0.065891686,0.10134697,NA,-0.230707867,0.268623148,-0.34161357
"rsxB",-0.190246612,0.091747637,-0.083648234,-1.030844904,-0.204034555,-0.768661489,-0.303079235
"ydiZ",-0.182882304,-0.241533217,-0.307066745,0.015701247,0.284710328,-1.222825418,0.249939121
"yobF",-0.14050466,-0.288420324,-0.239353422,-0.247709579,-0.113700336,-0.185492649,-0.098526448
"fliT",0.059010335,-0.053238747,0.461005787,0.30880068,-0.03647195,-0.065843874,-0.015496881
"ydgJ",0.266246062,-0.266442773,-0.240566485,0.408112627,-0.008399304,0.511539767,0.177356006
"manZ",0.105487508,-0.174190779,-0.124927771,0.116139785,0.177865559,0.280119174,0.086465608
"fliA",0.373267495,0.350588077,0.415979824,-0.090095864,0.214486931,0.030980131,0.237899045
"malI",0.285131407,NA,NA,0.359873144,-1.066851065,NA,-0.23834218
"rplT",0.221849571,1.186912193,NA,0.602758729,0.163947671,-1.072481491,0.446817911
"pdeD",0.139208178,NA,NA,0.218531623,0.130429493,0.216399615,0.226736656
"tcyL",0.244513556,1.063225026,0.608224393,0.307337517,-0.198038751,0.678797613,-0.01848561
"uidB",0.059274637,-0.101574405,-0.042914044,0.263837967,0.114039077,0.211306342,0.085218109
"ihfA",0.341816418,NA,NA,NA,-0.675160005,0.678797613,0.281094319
"yoaH",-0.073262716,-0.108255532,-0.335370662,0.207919968,0.070401643,0.032304591,-0.068576461
"uvrY",-0.307785205,0.132358062,0.271441979,0.224704809,0.124180544,-0.192866284,0.128692715
"wcaM",0.516903847,0.640960005,0.337570543,0.36773119,0.221063999,0.853843135,0.626377408
"dusC",0.247019108,NA,NA,0.330196112,0.110816583,0.905725888,0.81620752
"inaA",-0.095534832,0.111047997,-0.069050658,-1.117138426,-0.171868516,0.256144122,-0.16011438
"yfcP",-0.004617579,-1.10327087,-0.379854112,0.449416613,-0.097885298,0.694944249,-0.030697507
"rfbA",0.423637046,0.189544669,0.245348713,0.410222856,0.367217061,-0.804118613,0.425997932
"yohD",0.405106724,NA,1.713567573,-1.397384816,-0.316728538,0.319775671,-0.324064771
"yfaL",0.571294125,NA,NA,0.462854439,0.131806022,NA,1.175751138
"aroC",-0.051896242,NA,NA,0.22211304,-0.067796211,0.592882985,0.091430253
"wbbH",0.263733262,0.373624131,-0.064162339,0.375984065,0.327863721,0.340121565,0.367595657
"bglX",0.194496901,NA,NA,0.195091558,0.008813608,1.51343022,0.090682114
"yfaT",0.033599476,0.747807535,0.240960755,-0.304075822,0.082519502,0.314679534,0.14027882
"yfcL",0.019780035,0.114274856,0.025592953,0.178539239,0.313933655,-0.043105847,0.10856858
"yehW",-0.333814731,-0.235909952,-0.236552424,-0.989087724,-0.563779359,0.595823378,-0.560619449
"flk",0.595116245,NA,NA,0.454429252,0.586361449,0.842654416,0.300017071
"hisI",-0.089994903,0.278670218,0.457753216,-0.621537521,0.254996562,0.03394549,0.291904858
"yehS",0.260862832,-0.569500156,NA,0.539416063,-0.066363367,NA,0.14445878
"atoE",0.038531643,NA,1.594945958,0.10016798,0.077880524,0.133856615,-0.048828849
"dedA",-0.097371632,0.049352514,-0.063691352,0.057341349,-0.101775251,0.693978383,-0.352686363
"hisB",0.086109583,0.072152197,0.52607106,0.385610423,0.524213542,-0.240853269,0.714679543
"yehM",0.271684683,NA,NA,0.477321776,-0.385609827,NA,-0.123579073
"atoS",0.193941253,NA,NA,NA,0.104519556,NA,0.061606584
"cvpA",0.344717097,NA,NA,0.519683671,0.04148841,0.502706354,0.345716845
"eutK",0.53838862,NA,NA,0.594824939,0.020930353,0.201676359,0.088724359
"suhB",0.372496102,NA,NA,1.054912855,-0.249446515,0.275462573,-0.161153114
"yfjU",0.270123193,0.612732474,0.221237748,0.700615767,0.347344674,0.267177907,0.284961615
"ygbN",0.305249695,NA,NA,NA,0.170448069,NA,0.414395619
"ypeA",0.020530677,NA,NA,0.288996061,0.010237192,0.112735275,0.137187743
"iscU",1.165587702,NA,1.408341463,NA,-0.066851065,0.464917793,0.005070422
"yfjQ",0.203857171,NA,NA,-0.85860666,-0.035311453,NA,0.405255446
"ygbJ",0.057122348,0.053627755,0.77041914,0.409082295,0.364512699,0.905392798,-0.457159117
"yfeW",0.16019267,NA,NA,0.275423254,-0.256030698,1.025585099,0.521033269
"fdx",0.04821891,NA,0.900654216,0.535794258,-1.015698542,0.58702724,0.547362208
"yfjM",-0.151973692,0.492306994,0.122502966,0.037184088,-0.112608555,0.287106554,0.192812957
"ygbA",0.155340167,NA,NA,0.435124097,-0.165854067,0.695188029,-0.17963652
"ucpA",-0.192469255,-0.001407598,-0.164426185,0.11116414,0.071743126,0.211344708,0.054102145
"sseA",0.178325244,NA,0.635747753,0.475074968,0.114260996,-0.206842388,-0.060754987
"yfjI",-0.603065204,-0.415387604,-0.580837222,0.014466041,0.045718231,-0.485469396,0.381529935
"hypC",0.122903585,-0.245522582,-0.059147338,0.249010844,0.032183189,0.573263927,-0.207295241
"cysA",-0.047639254,-0.138108735,-0.160386072,0.237728019,-0.092081113,0.276790923,-0.166949391
"rlmN",0.509827999,NA,NA,0.442072957,0.081211471,0.64883439,-0.042463327
"smpB",0.025345645,NA,0.257976374,0.169258518,-0.054616608,0.461669502,0.015620003
"hycB",-0.123532468,NA,0.240602278,NA,-0.170990879,0.34413944,-0.379616854
"pdxK",-0.089567411,0.209270718,0.105766117,0.096230043,-0.256179403,-0.066339197,-0.080306499
"yfgM",-0.180125993,-0.203096451,0.237378454,0.110516315,-0.201180318,0.006406934,-0.772254955
"recN",-0.005009247,0.272392744,1.204144811,0.435124097,0.107726972,-0.261902323,0.23475034
"hycF",-0.118680588,0.025576055,0.024331894,NA,-0.228385093,-0.154164938,-0.30147314
"ygeA",0.035926737,0.41157192,0.053361657,0.179748052,-0.172535002,-0.022965291,0.175476355
"metK",0.073555542,0.825847402,0.296001415,0.312992703,0.093002995,-0.193150415,0.450452195
"zupT",NA,NA,NA,NA,-0.58972981,-0.020172391,NA
"agaD",-0.018237151,0.054260045,-0.000696658,-0.515646299,0.251461779,-1.555953225,0.056874614
"aas",0.084033366,0.239367502,0.093800395,0.345486749,0.190504392,0.114817656,0.163357977
"speA",0.009548533,0.110596432,0.072128786,-0.150577975,0.236438249,-0.042102596,0.187737497
"agaS",0.568432635,NA,1.018753528,0.479327759,0.007965376,0.627645091,0.22346933
"ygdQ",0.166295269,0.089853728,-0.002435771,0.134094101,0.116212962,0.21504032,0.125219884
"cmtB",0.267826548,NA,NA,0.510088858,-0.045661766,NA,0.23475034
"cpdA",0.005443747,-0.026225455,-0.018877904,-0.194878713,-0.087680687,0.202442986,-0.211397675
"kbaZ",0.122688054,0.391082531,0.014709659,0.227558366,0.232085941,0.090261657,0.305233043
"lgt",0.206817882,0.280992916,0.073480088,0.480881587,0.422052021,-0.134745612,0.600390736
"fumE",0.10545388,0.182881453,-0.040999166,0.317207838,-0.266373618,0.661306881,0.091024559
"mdaB",0.112940188,0.409565937,0.379113822,0.314080404,0.063482704,0.310168244,0.109252306
"garD",0.360802766,0.215366878,0.776712712,0.475138573,-0.07988471,0.818976316,-0.34671096
"ppdC",-0.103695518,NA,NA,0.48460946,-0.079816042,0.263824265,-0.065421649
"fbaA",-0.116064935,0.014617377,-0.059467326,0.192056293,0.175992451,0.147484714,0.189473241
"ygiW",0.551399296,NA,NA,0.715950706,0.714760718,0.201676359,0.494655858
"garK",-0.032256509,0.027240401,0.318288533,0.244567705,-0.482214965,0.946175217,-0.549547805
"recD",0.166323988,0.566377252,-0.047537227,0.373887095,0.119167358,0.150248181,0.05826601
"ygfI",0.313606338,0.338939078,0.365541015,0.242363673,0.137268918,0.32385064,0.089985012
"ygiS",0.397337894,NA,0.633047976,0.417633364,0.175709475,0.220159764,0.083336252
"tdcR",0.327931855,0.446828882,0.508972346,0.479140926,-0.179555345,1.854888872,-0.428278446
"yhcO",-0.043927313,NA,0.15053169,0.311210849,0.027359172,0.731185683,0.098106132
"rpsL",0.444189326,NA,NA,0.504760025,0.028720598,0.724555104,-0.154082415
"gntR",0.175934885,0.008867364,0.261369317,0.310595265,0.14845814,0.209948885,0.248972309
"dppF",0.468909494,-0.910431898,0.262382052,0.371006597,0.03351948,NA,NA
"degS",0.334374939,NA,0.227418634,0.41557056,0.332756103,0.437765547,0.29518078
"chiA",0.237358625,NA,0.869396523,NA,-0.140637279,0.141678429,-0.107152539
"yhgN",0.415465175,NA,NA,NA,0.210697835,NA,-0.151607796
"bcsE",0.280630905,0.423531593,0.142370211,-0.015606665,-0.003464086,NA,-0.02152942
"rplM",0.056973183,NA,NA,NA,0.095667387,NA,-0.126731536
"gspM",0.098695067,-0.205898591,0.036953246,0.350130269,0.241391097,0.094512711,0.391780424
"glgC",0.140887515,2.224700754,0.471996346,0.312379879,0.16964744,0.399232572,0.215807159
"bcsB",0.542892712,NA,NA,0.477754341,0.400609045,0.567349189,0.313279002
"dcuD",0.397728704,0.567736315,0.4693127,0.442537554,0.405847405,0.352123977,0.284446112
"gspI",0.211345192,NA,NA,NA,-0.130337322,NA,-0.511984793
"glpD",0.74115695,NA,0.540187033,0.450471788,0.449263452,0.552394138,0.47106665
"yhjJ",0.079573361,0.975353231,0.7120464,0.047293458,0.446523235,-1.63591208,0.231950286
"nanE",0.312423305,0.507002049,0.263386917,0.168275544,0.205274487,0.275384116,0.527856933
"gspE",-0.000531729,NA,NA,0.232016849,0.036689527,0.512925519,-0.002309714
"rtcR",0.211942161,0.12549703,0.304955573,-0.267594465,-0.269778436,0.215082038,-0.368987426
"yhjE",0.258099915,1.543459516,NA,0.377417964,0.229354798,NA,0.241003379
"yhcF",0.126473124,0.107425497,0.041294866,0.317133301,-0.122582353,0.731472341,-0.234701632
"gspB",0.322919967,1.247715117,1.179407817,0.346882924,0.063482704,0.529578501,0.270691558
"malT",0.327554098,NA,NA,0.441177079,-0.261777172,1.53746846,-0.122813603
"treF",-0.123615885,0.077015859,-0.053855199,-0.281716834,-0.324142702,-0.172353878,-0.39820824
"yicR",0.05607271,0.023000245,0.180225014,0.242381534,-0.370317501,0.508383487,-0.341145779
"atpA",0.217488074,NA,NA,0.566633223,0.251703276,-0.178534883,0.542509705
"rfaH",0.16248274,0.03633362,-0.033288942,0.592092787,0.474115901,0.121589389,0.380241877
"fsaB",0.098674632,NA,NA,0.403202383,0.045571114,0.319775671,0.118932877
"coaD",0.29112177,NA,NA,0.414920711,-0.029062504,NA,1.012249006
"glmU",0.099034528,NA,0.185175912,0.442714955,0.166145046,0.5270657,0.039098994
"tatB",NA,NA,NA,0.365797605,0.298833924,0.104766346,0.899544726
"katG",0.449640793,-0.38081977,NA,0.698365531,0.477869563,0.389666841,0.594786858
"waaP",0.081853896,NA,NA,0.210651203,-0.006804829,0.249981038,0.440152239
"pstA",-0.048248686,NA,0.243076897,0.383614277,0.114175412,0.337338961,0.052512186
"ubiJ",-0.024994094,0.074456152,0.085986132,0.235077776,-0.139592045,0.443120664,0.091430253
"metJ",0.115989007,-0.046740249,0.368794172,-0.589388053,-0.124507779,0.471495972,-0.015362509
"waaJ",0.070792259,NA,NA,0.204456882,-0.291769046,-0.213296989,0.209815379
"bglF",0.177543625,0.772922525,0.299741635,0.37751106,0.129352285,0.279347014,0.191534312
"ysgA",0.18596989,0.336259893,0.068789817,0.328668766,0.218733355,0.174524113,0.099650583
"cytR",-0.197406444,-0.405850158,-0.257524758,-1.239373895,0.137030961,-0.763985704,0.351341369
"waaL",0.272489926,NA,NA,0.343726508,-0.076893003,NA,0.219460066
"yieK",0.065217157,0.240075615,0.05865215,0.283143411,0.013923924,0.54329255,0.012249006
"yigL",0.16019267,0.424524219,0.293131329,0.031808696,-0.140104729,-0.541146929,-0.148494561
"menA",0.247946836,0.172755084,0.383624573,0.467011488,-0.192568007,0.43488198,-0.359723507
"htrL",-0.188628572,-0.13246119,-0.188958944,-0.822628681,-0.215979082,-0.922054326,-0.442992047
"adeP",0.104102283,0.045350913,0.1931244,0.042844777,0.19237559,-0.415758494,0.116811578
"recQ",0.166723537,NA,NA,NA,-0.048939475,0.396251023,0.519333485
"glpK",0.241862716,0.342544674,0.318489054,-1.381117203,0.011580751,-0.562686607,0.283474021
"tyrB",-0.025595633,0.056317665,-0.054182647,-0.072540108,-0.133683581,-0.400383633,-0.217977888
"frdB",0.377396515,1.010820934,0.669662087,0.411460178,-0.000634796,0.553858877,0.328236317
"rraB",0.255576163,1.003712846,NA,-0.666721134,0.158458217,0.306411709,0.259696174
"lgoT",0.236581016,0.526486702,NA,NA,-0.156812218,-0.682930223,-0.038307367
"pspG",0.37347069,0.440212278,0.507386277,-0.429889948,0.422493294,-1.006810055,0.551638528
"blc",0.125430564,0.346502938,0.236147937,0.274997892,0.099021029,0.146159031,0.014125011
"yjiA",0.087711752,0.220229058,0.060329596,-0.545965382,0.117707979,-0.415162565,0.048327226
"zur",0.494781948,0.44833239,0.488713606,-0.233882684,0.531621157,-0.904778972,0.560918719
"yjeJ",0.425507113,NA,NA,0.439624598,-0.02127842,0.201676359,0.483693128
"pyrB",0.137916275,0.542503973,0.82387904,0.187050693,-0.507543054,0.479910158,-0.1062301
"hsdS",0.14274878,-0.490215494,-0.167726966,NA,-0.087054451,0.148430847,-0.008940293
"dgkA",-0.25023305,-0.205497854,-0.104425309,0.232603727,0.070487605,-0.091800499,0.282472595
"yjeH",0.036657148,0.459138631,0.216690121,0.228650209,0.112920678,0.122495112,0.358802309
"treR",0.451677348,NA,1.016449574,0.656972846,0.424510629,NA,0.346035126
"yjbI",-0.52778195,-0.525017379,-0.074035888,-0.767531148,-0.259519809,0.002667364,-0.189486522
"cutA",-0.056115749,0.150747535,-0.056181104,-0.116802604,-0.045523609,-0.073188841,-0.119827438
"nrdG",0.41982998,NA,NA,0.603097465,-0.045661766,0.900646363,NA
"malE",0.348800486,0.541155561,0.127198087,0.633760747,0.627008564,0.251447975,0.560864679
"cadB",0.170658104,NA,-0.206555753,0.097371294,-0.101026683,NA,-0.119423113
"mpl",0.386840302,NA,0.900654216,0.771267712,0.168677382,0.408801851,0.567565594
"yjiM",0.268751126,0.105931469,0.39585862,0.430824116,-0.657940922,0.523099513,-0.653786535
"yceK",0.26492802,0.551653995,NA,0.522274272,0.293656842,0.377767618,0.285250279
"yfgJ",0.114029486,0.055507414,-0.142430684,0.17002868,-0.292647973,0.622182195,-0.010723845
"kdpC",-0.207784115,NA,NA,0.078338869,-0.352368894,NA,-0.642144619
"deaD.1",-0.265776062,NA,0.4088682,0.263766339,-0.022311304,0.303438874,0.162322984
"hupA.1",-0.10786402,0.03047862,0.039968078,0.161683626,-0.103392411,0.433033108,-0.211804045
"rplX",0.237797528,NA,-1.368858728,0.803100882,0.058087672,1.616649707,0.507853667
"clcA",-0.219049164,-0.1135682,-0.277565196,-0.296822628,-0.422708484,0.255593336,-0.271998905
"mmuP",0.042344613,0.87805686,0.925764937,0.314913006,0.002990155,0.142554906,0.065333619
"yaiO",-0.00486329,NA,NA,0.38231079,-0.270428518,-0.136337203,0.224337919
"polB",0.408165936,NA,NA,0.612410114,0.144217778,0.551924377,0.36551862
"fhuA",-0.288958113,-0.184367228,-0.183379532,-0.228213918,-0.489888986,0.02944552,-0.324260938
"insI1",-0.042810984,-0.030571751,-0.124892444,-0.259109777,-0.176868791,-0.982783543,-0.253099102
"yaiL",0.349856736,-1.512491889,NA,0.526002145,-0.158366046,0.321413901,0.05353526
"yabP",-0.084721384,NA,NA,-0.033879268,-0.449354103,0.320862766,-0.285944307
"sfsA",0.130311941,-0.275854221,0.028972694,0.407833463,0.027743243,0.282270602,0.00015845
"yafZ",0.046648791,0.853697514,0.200214517,0.178756271,-0.047412955,0.359669396,-0.017714217
"mhpD.1",0.228500885,NA,NA,0.368780075,0.088306287,0.317246284,-0.016909222
"pdxA",0.191622486,0.05424014,0.1830243,0.226510917,0.060428888,0.270288564,0.144201768
"folK",0.288991827,NA,1.242371301,0.07090096,-0.393435165,NA,0.056452669
"yafX",0.434893727,NA,NA,0.67634425,0.489451436,0.139528452,0.358513719
