"","0","0 | 1","3600","3600 | 1","14400","14400 | 1"
"gor",174.5657076,162.6980073,123.2591547,175.0188422,151.7126033,137.9841516
"bdcR",2.335745194,4.17047132,3.939732755,2.919545384,4.065327254,3.349813752
"recQ",2.984070384,16.27562446,15.72012703,5.881670897,10.52212433,15.36374671
"yhcG",1.376745038,1.329902108,1.339616134,1.40465859,1.255854168,1.359847271
"yqiG",1.851753005,2.026497585,1.869558315,1.962823863,1.975080314,1.575386683
"yegR",1.703147303,2.032650608,1.473949051,3.079144968,1.800054875,1.682440286
"metH",3.385127661,2.963063921,3.30873933,3.308938539,5.151898174,3.580742906
"fsr",1.761806658,1.696686224,1.873131785,1.513210746,1.803175244,2.374790341
"mioC",29.81640642,54.6100454,78.44594198,51.31817625,55.20961896,88.03512346
"mukE",15.86606373,70.43200782,82.74706943,35.1924859,54.44043795,78.05484456
"aroB",61.6428671,79.58537464,76.71981222,20.95218854,65.59852078,74.2722506
"yciN",82.22275479,90.84945673,66.14824273,98.49269833,72.7264908,69.71448455
"marR",3.765245879,3.955611791,3.014057032,2.622843811,5.054865987,3.488848183
"gutM",3.63984011,2.585960106,2.351296119,3.399427388,3.255738884,2.306176592
"yhdZ",6.37679243,12.59161925,13.41165089,2.389799629,8.866302125,3.893124036
"ybiB",5.854326376,4.908241304,4.892712333,5.555987971,5.488152821,5.428737615
"zwf",54.21490701,56.99102892,50.28216955,48.46362183,59.86029559,59.59642177
"putP",8.368121756,10.05298054,12.34340095,2.666994009,10.39178012,10.05591255
"eutJ",2.676753408,2.278285329,2.24057723,2.529735056,2.157211431,2.339213667
"yfaL",2.676325995,2.655383886,2.27653325,2.286207149,2.601882179,2.227016864
"tsaC",9.769540486,45.30235395,41.65589021,8.665441266,39.39742516,42.3881836
"yghF",1.603648446,1.866246546,1.886497978,1.709810782,1.347827361,2.012742627
"yeaW",5.421217639,28.72115117,20.21726556,1.548906038,27.1761306,19.19803071
"yhaI",1.82987969,2.066150472,1.73277474,2.654285146,1.264109601,1.369409833
"ygfX",2.365447624,6.176978103,3.981541338,3.998969783,5.024254586,4.149761233
"gmk",38.57593826,68.54753377,56.62724938,38.48433018,62.65689805,42.04129178
"proC",5.500548657,9.705284328,8.72882476,7.262193149,10.32128346,8.875351275
"dcd",49.94013462,48.63195738,63.66397025,52.92121213,50.25403582,67.38340453
"ycdY",22.86322469,37.26323961,46.31144621,34.75357252,34.9559668,49.77198517
"yheU",4.572314157,10.73160213,12.97042503,6.223034751,8.477907609,9.019228041
"hisH",11.29471452,44.12895418,50.18426529,8.881626202,28.62262456,48.75832865
"rssA",29.79377449,48.40422125,50.92279279,38.9832431,41.80188127,32.30342922
"rdgB",4.728937755,6.414415883,5.759963351,9.863891107,7.538086187,9.242816149
"yehW",4.469532795,5.166019379,3.638538675,4.680602318,5.383683151,3.809590243
"lpoB",39.6025893,48.42270193,49.23115574,53.99311374,45.19779328,40.43421131
"yhfW",1.707882291,1.530434829,1.381675974,2.123366607,1.720637312,1.719372379
"tmaR",101.8714327,69.93687217,95.04593763,124.1711037,53.05691077,65.79617153
"yidF",5.325278335,4.678969086,5.237080703,5.262314648,6.036449984,3.730358893
"ycjT",1.480828362,1.807737873,1.162840726,1.275298093,1.340372155,1.320268253
"rnm",20.23013253,20.32223929,20.99820377,20.33808268,20.6505105,19.79308574
"rplT",22.26597666,68.01515747,79.63911034,32.4854129,50.17197236,77.09286241
"ydiS",2.199240262,1.508073332,1.932608858,1.491088128,1.635087228,1.5349076
"dctA",11.48178121,38.23008852,26.50544317,6.072875352,27.22003799,29.81453478
"radA",17.70099977,35.97553833,32.50730089,25.54194915,34.52183244,38.36255883
"efeB",20.31627306,3.397105689,20.93980349,24.67255691,4.877021984,14.13803414
"fbaA",200.1120588,330.9373288,187.4715026,261.1757591,321.7175697,175.4772386
"galR",16.54083045,27.74216255,22.03476211,10.0134121,24.35485789,22.52181424
"rcbA",1.891924032,1.55880969,2.076543383,1.805943624,1.726642007,2.041191914
"dkgB",4.611127848,3.480704396,9.18190057,5.013725574,4.948412506,5.860026064
"leuC",38.39172486,158.1977982,151.9214783,140.3619647,102.093275,237.0192426
"sspA",18.4920521,61.01975449,42.16134945,38.56344066,51.57476325,42.56473421
"ygeQ",1.733494442,1.691022532,1.767812996,1.434975011,1.644557856,1.867048877
"cyaR",15.4648936,50.90179314,75.23250074,21.92447952,69.62693858,69.16542433
"mdlB",2.55932564,2.650492331,1.975306869,2.144798401,2.303493037,2.268675404
"eutK",2.696399413,2.321485412,1.999718251,2.187837321,2.664179931,2.129354661
"gspI",1.919976185,1.406118185,1.037252156,1.517282554,1.761791393,1.227809635
"ralR",1.721360283,2.315748699,1.687074693,1.915409453,1.754224697,1.615036383
"rhaR",2.209042502,2.099938584,2.450717297,2.922497279,2.138749669,2.104106426
"ompW",19.78637734,6.675495522,4.825165357,7.803452481,4.227457127,4.4807108
"mraZ",20.98684519,56.15283838,66.15763213,38.97514944,67.53974148,73.21088567
"abgR",1.801141074,5.203797254,4.46032552,1.677474548,5.666914968,2.708797774
"grxD",23.48580347,54.62092053,38.24796004,24.05431863,49.69359146,39.68251668
"rdlD",8.237324909,6.571798907,9.306096777,7.560022623,7.909531133,8.297593848
"clpP",28.45815513,68.41143969,61.93272658,80.32320862,67.12537253,59.8652429
"bcp",203.6758531,354.5799094,303.7775842,191.1933426,350.3708502,300.9549004
"bcsF",17.32953034,22.79799706,29.95053556,12.80484868,22.75961122,19.38546138
"yoaB",12.42675875,29.58210716,34.27053358,21.11965861,31.91623066,33.7464566
"yafV",4.456092425,5.380150236,4.308406096,4.193400937,4.950760083,3.927921618
"ldtC",4.605762858,97.68593274,69.87941443,6.535017074,86.78547961,74.35206233
"yjiK",1.747226373,1.866428432,1.362770415,1.780654145,1.454306955,2.102654416
"hemL",55.62900582,40.777952,41.7531305,50.34868722,36.02547324,42.0721776
"atpG",114.485076,342.1383656,409.6475814,96.15591976,307.871876,389.9314349
"loiP",3.501567509,21.28674012,6.688239021,4.135105576,21.39847935,5.574283931
"mobA",7.587293517,6.724118189,4.343438617,4.154548327,4.906888564,4.352096808
"melR",7.023240147,3.943327199,4.022160139,3.7149749,5.273990047,3.178846625
"rbsD",3.070448805,13.98456906,9.876148193,8.795612687,13.45586351,10.26931409
"arnB",3.493157964,31.05866876,50.37337117,4.266388875,30.83489026,56.97838501
"yibA",2.524112712,2.166878679,2.001428568,1.549896979,1.957111081,1.488937171
"rpsO",36.51037341,181.9546542,209.0582601,50.10710517,159.6359236,306.3748083
"ycbV",1.883290288,2.159772995,1.808088037,1.82894569,1.881313122,2.097432361
"ymfD",1.916434695,1.447087498,1.555525307,1.87863962,1.401213859,1.493019213
"ynfM",2.606586154,3.754759786,7.417821222,3.991203139,3.0196788,7.281582192
"fliF",2.70190155,2.078826974,2.599080149,2.162400374,1.814006459,1.942630921
"creD",2.313578164,1.993326988,2.470646139,2.35114324,1.768285685,1.915108251
"frvX",1.789618098,1.812835495,1.941512591,1.556259364,1.522437089,1.587877113
"tilS",4.343016396,4.506517516,5.445166173,5.306042135,4.095103269,5.985447432
"citG",3.050030293,1.840633039,1.898166466,3.964394014,1.917288683,2.02848081
"betI",2.668068639,2.060222954,2.52870431,2.250949191,2.248757488,3.66171059
"cspG",3.050366551,3.186631211,2.613297789,3.282844975,2.524992559,2.521817183
"smpB",125.3944361,97.79388392,116.0347575,101.5115708,97.94219475,112.4376596
"gspC",1.446274236,1.186229222,1.841919219,1.373981715,1.47108582,1.322735949
"yfdH",1.547426825,1.467074276,1.676290347,1.608813388,1.68698595,1.541798195
"uxuA",15.2294128,13.57279631,12.56283976,10.35387571,16.81634276,15.4320833
"fepD",9.144993992,4.523635881,9.297167761,11.33780637,4.123412046,13.17981791
"gltP",1.338615395,1.393911068,1.457381017,2.414805379,1.400883076,1.700889692
"lexA",19.98418507,20.59160436,18.14601024,19.37978909,22.17777597,17.54627908
"lepA",11.46833212,34.90800083,36.27470238,18.77270754,32.35936158,41.11738334
"php",2.160061946,2.008072057,1.602362441,1.710954118,1.455326162,1.648759143
"nuoF",12.3383811,73.14552162,38.56207198,14.20670141,58.88130167,65.15989386
"rlmD",6.751900874,25.64211157,22.68307256,5.217957933,19.27385996,18.00548913
"ycfT",1.619763046,1.508415919,1.50933798,1.702735011,1.485972185,1.657492532
"phnK",3.36322125,3.16883357,2.821287945,2.526071218,2.596857954,2.763216835
"dfp",18.15085464,48.14436573,48.99575258,17.15378774,43.01359603,53.42463901
"aslA",1.679515248,1.538561609,1.678533029,1.582597771,2.362979674,1.499924888
"atoC",1.372852515,1.291014791,1.295581182,1.837909888,1.350777683,1.581563473
"lpxH",3.557045602,4.517169834,4.9221771,2.844635317,4.527970728,3.844712727
"crl",59.46831203,153.1550273,147.1248047,83.3544558,115.205173,169.9734942
"tcyP",3.598335392,2.304483229,9.259018213,1.84041762,2.699104588,11.63785845
"ddlB",12.71263907,31.31606447,29.87237498,18.04299507,34.78607045,27.58456279
"actP",15.9187961,113.7964852,74.11626727,4.346103133,74.64703287,50.81849291
"fbp",21.51539704,27.45169904,27.87799829,14.90325222,36.03189094,29.35011636
"asnB",2.980124197,2.172323742,3.172940857,2.156327943,2.09066213,2.511693585
"rpoH",12.72123618,64.70993232,27.11459649,25.23623544,54.03624238,21.68064882
"ydbH",4.601202125,3.417244705,4.271024154,8.760153285,3.816581077,4.902239146
"hrpA",5.071709911,4.962327993,4.772038327,4.813666544,5.484010821,5.311870473
"yciT",5.055793934,4.728025367,4.088302165,3.147682028,3.238509612,4.039162542
"ddpD",4.414602475,14.54872664,8.03976569,4.857247909,7.470467311,5.293593379
"alsE",2.175121674,1.859436123,1.784740794,2.055901618,1.787742891,2.151102079
"hokD",1.541546956,1.106737725,1.232489065,1.366500915,1.534459477,1.209178649
"yncJ",3.160012294,193.0012265,36.900765,5.033657139,211.1773829,41.51276111
"mukB",24.56779877,20.70594599,27.68080345,20.13876534,21.7057805,26.30238859
"ybgS",7.442993732,7.031197497,2.49732453,4.546107133,11.41615028,2.316521711
"yiiQ",2.846775189,4.498947967,5.555706188,3.542024657,5.401167598,6.423949578
"waaB",2.85699753,2.379190828,2.455645172,2.103351521,1.993273201,1.867433112
"ybaA",5.42754057,7.268383178,6.399491358,3.905942131,5.180478769,3.154987766
"ftsA",28.87619036,90.82042405,80.57129948,68.72067784,91.39223713,77.72392627
"ppiA",10.35158993,163.1360893,99.53149403,22.969905,162.3332657,96.5799522
"cydA",446.9194484,49.09564391,77.00494435,563.3312823,45.39513913,77.48264916
"gspB",1.666057008,1.677506256,1.740113333,2.421997473,2.298174043,2.193994316
"sokC",8.249966371,4.916639773,6.850804309,10.15686335,8.257820684,4.760774642
"rrfH",7541.989394,9947.593818,13453.78708,10886.89643,5669.471795,15390.96684
"fimD",2.054180463,2.186030784,2.393258381,2.092565965,2.411452905,3.059149945
"nuoC",44.89010229,202.0609144,143.6411253,11.75332223,204.3436525,155.5179115
"trmJ",24.87557725,13.07640085,20.00638239,13.57344416,16.55527467,19.16671308
"yaeR",7.401078713,14.69175345,11.11032475,8.629900787,15.30074545,9.751212356
"ydfO",2.157418309,1.288913615,1.403170112,1.908724703,1.185126633,1.213013754
"yfdK",1.514159222,1.24774047,1.473908691,1.714112808,1.329986049,1.254825628
"yeeY",5.42898441,4.334025474,6.897338107,5.268762333,4.096058161,5.236771418
"rimP",23.35624894,120.9182322,100.6681526,17.6872109,117.5273836,116.1123982
"paaZ",2.636007867,3.163955293,3.171665525,3.726028955,4.124493102,268.5397797
"ydhT",1.96557799,1.785868823,1.82171087,1.950506591,2.400234095,2.015865766
"yliI",8.72547864,136.5969,28.94375098,5.229986621,146.0538901,17.78545513
"wbbJ",2.446266895,1.788035785,1.579845624,2.533225065,1.884276176,2.171123884
"inaA",6.004541413,8.058924615,7.000128266,6.449184676,8.582356502,5.689999663
"sraB",237.2213947,229.7334618,443.4406449,175.8263343,216.7023775,545.5033525
"citE",1.828540854,2.062028848,2.742914913,1.78767871,2.518512158,2.294892558
"moaE",16.08142131,40.7992794,23.21641044,29.70856436,30.8306837,14.21819368
"rutD",2.068013698,1.745384391,1.942307177,1.916488197,2.417814054,1.930870672
"ybdM",1.890642819,1.86309114,1.627979601,2.879579706,1.578188593,1.690589375
"yffR",1.951688639,1.56094522,2.194056654,2.111015117,1.51202075,1.73896396
"rtcR",1.727181198,1.690634202,1.75187199,1.815892919,1.77495613,1.568720873
"rhaA",1.562853949,1.572981505,1.810132757,1.469754607,1.621475164,1.47850611
"dinI",41.11882356,43.95329921,50.95563188,47.71957659,47.46702201,50.05181117
"uvrB",13.12982115,20.02207659,13.72891333,11.17389978,21.95548108,13.19791225
"tusE",9.742543332,40.22681293,33.47263644,13.49768497,41.90423865,46.48779495
"rsmH",31.51563016,47.70320738,38.01275901,16.59884629,42.60769403,42.38743356
"yihV",9.154300107,7.090525894,4.97269412,8.236566575,5.588512326,4.262791141
"rdcB",3.666770239,2.905191107,2.420496939,6.067672908,2.926017631,2.835209849
"gcvA",9.024667965,9.829144939,9.515818512,8.05084643,9.719548137,8.53920485
"ychA",3.263042418,10.00565992,11.49244546,6.444788783,8.469396106,11.2886218
"paaB",1.988453262,7.003601258,6.303804067,2.203585603,8.959855201,425.7568914
"aceA",5.180514517,171.647309,141.8016877,13.3903938,155.9929511,148.3477034
"motA",2.309920148,1.515397411,1.487130962,4.234387368,1.813402664,1.792394279
"ffs",68.0275168,10.50132525,12.61722737,140.5651064,10.00685429,10.4521924
"fucU",7.7427503,10.94654428,7.743737688,4.892172144,11.34629572,4.743470761
"yfdT",1.588343318,1.309034778,1.452177972,1.908062214,2.195593443,1.264447918
"ybjI",21.12669382,13.07103419,14.76336767,12.2118734,15.87627822,12.3319906
"fdnH",2.788739368,2.238399565,1.726902953,1.934922146,1.652382367,1.9200128
"narW",40.11524992,66.81232489,37.79638432,26.06882603,82.10319885,11.9803753
"pstB",6.251806363,19.77194088,40.41547403,14.71043315,25.72139386,31.97007753
"wcaC",2.514526793,3.335280885,1.9257581,1.968699486,2.286603298,1.985829355
"yjgR",9.22082074,9.323172076,8.440337552,10.51465601,9.726159599,9.33462863
"secA",33.82533906,22.5533899,29.34440572,30.2169039,21.5637029,28.03868762
"yggT",12.132717,41.79249151,33.27156385,9.998787525,50.16140093,36.01942178
"yheO",10.85384044,19.41269581,20.90303304,13.48462777,20.97899236,21.66623801
"ygbK",1.941899212,1.758900817,2.215293119,2.412922977,2.548465975,1.463726918
"ddpX",3.476894307,18.3213907,14.97469832,4.000884312,35.55614861,12.33654429
"rpnB",2.431982873,1.686148985,1.541012281,2.013893598,1.759524008,1.795366904
"parE",5.163903663,6.435756305,7.780109737,5.276645839,6.594838299,6.522305724
"dkgA",207.2264008,122.8967189,60.82659074,218.447249,127.747615,42.081034
"aldA",2.890973851,35.95388932,26.04647123,2.8475631,30.89970581,20.38568591
"ecpD",2.639569542,3.081400243,3.27868001,2.318565714,2.662020265,2.17868201
"waaQ",2.012310165,1.563653895,1.710772092,2.007575038,1.479299571,1.728777136
"ygjI",1.725210412,2.527131077,2.37898889,2.351496167,2.458682361,1.893445146
"fliS",4.952843056,4.245267126,3.973461514,4.581463595,3.112459477,2.856538788
"yqeB",2.103081813,2.247875341,1.969599489,4.830747956,1.719453492,2.026724571
"glxR",1.857736693,2.467915161,1.572233941,2.195255679,1.632199713,1.507839772
"araJ",3.354008622,3.544795153,3.395061163,5.012046202,3.074802465,3.848675831
"ydgK",3.191684474,3.345397594,4.891393394,3.57272344,3.589866596,5.494734915
"hslJ",5.39871121,13.65581737,4.928820633,6.174499507,18.84148496,4.038115108
"yjbH",1.61121375,1.586472986,1.4115662,1.598187967,1.91498284,1.268738748
"yjbI",1.756508528,1.605073363,1.407578524,1.353159469,1.665042893,1.777909182
"fliE",2.200261179,1.885440773,5.659542967,3.257290411,2.048900712,2.900585754
"eamB",3.157305371,2.91279165,2.677109199,2.257726528,3.067335121,2.840101586
"yhcO",23.02037467,53.44552565,27.58820888,60.77344852,53.54378657,16.60541618
"maeA",4.432582483,9.521325268,7.129282532,4.850265328,7.74278633,11.62431782
"yafS",13.4046458,8.691330064,8.767864287,13.36281733,11.3704026,4.782223351
"gadW",84.67842464,103.1266488,35.69942967,144.5056808,91.93198559,35.95997996
"nrdH",262.0651008,2.547462915,163.5035999,320.4613755,1.787162397,173.9273619
"dcuC",9.007962452,1.88781459,1.698911375,3.668188612,2.081131619,2.201318729
"hupA",367.1906437,1396.792645,969.6685651,475.9688416,1216.842943,1088.880939
"mdtB",3.576304489,4.468496934,3.290869533,2.652686857,3.652136616,3.620476203
"lptA",5.501195527,22.45490798,15.72244798,5.100092733,18.41497875,12.934333
"allR",46.75733891,50.29309459,50.17292123,65.75777157,45.15521492,50.22146907
"yhbP",2.675624724,2.095333722,2.202020415,2.054051711,2.431716127,2.0843266
"deoC",9.62836196,8.0998178,8.53439164,28.87183401,12.42376281,6.812138704
"purH",15.36275187,32.2277941,23.46430951,7.228664197,30.12267919,35.51415412
"trhO",39.40148025,33.12254217,40.5717839,23.62475118,36.8904668,43.1622625
"hcaE",1.413650598,1.796648989,2.677748957,1.589419974,1.656700761,1.3768239
"yicC",14.60609516,26.94282557,14.95644279,9.832208225,22.53580387,15.71198304
"ybhL",134.117502,67.72975447,71.81628059,142.865917,81.26398235,43.95218372
"hxpA",23.32313958,27.47774414,28.27909778,34.49345263,19.37313813,20.70813346
"recF",2.392402647,7.021097757,4.35324893,1.937282104,9.124554843,6.713202512
"glcB",6.83838639,14.6563977,8.994579999,9.400399431,16.86933426,7.056013683
"higA",2.712408291,5.073317195,4.164964391,2.469316243,4.078452253,3.161661149
"flk",7.489662496,10.31916044,8.323809199,6.481491019,8.892046687,9.198082176
"yaaU",4.175224719,2.701597392,2.940159113,5.855320025,2.957414115,2.73019192
"yeaY",3.212952001,5.600447746,6.683031416,4.236758092,6.399591909,7.129884584
"ydcS",15.58920074,31.01892267,30.29416907,11.96901204,34.55521764,13.07669172
"can",76.58900139,119.2369696,112.277785,83.15486273,128.6052419,113.1228523
"mreC",2.619062343,12.58278669,12.38440544,5.683616423,9.082594894,12.54876383
"yadK",1.935000912,1.939976019,2.065516525,1.61043325,1.634039709,1.451952276
"sfmF",2.52791403,1.885612735,2.05588428,2.362730306,1.900537508,2.100669956
"zinT",768.1077848,770.2620948,1859.619715,1331.143425,677.2325764,2074.420965
"aroC",2.804427026,2.023178034,2.435430709,2.530690514,2.336445834,2.723272689
"pqqL",8.76316423,1.994463007,11.02564117,4.782270111,2.096656647,6.031180349
"aroA",3.266917594,9.75743701,14.40875124,5.898112136,11.66201543,16.26040248
"hlyE",2.577098476,1.969587081,2.784578747,2.171795808,2.728578706,2.140136077
"nudL",2.519357473,3.328804286,3.202591257,2.520471097,3.218062149,2.840216895
"wcaK",1.921225342,1.76787101,1.740685023,1.542586745,2.122765597,1.756927554
"yqeI",1.688322339,2.048901039,1.739483521,2.04563588,1.987993212,1.960544031
"mdtD",22.75433592,27.80614763,27.50807571,17.07919194,22.93754599,24.8817279
"csgE",3.876939728,9.44524507,6.628836087,6.711334666,7.338450335,5.184437988
"kdsA",25.95336623,26.61121741,33.517091,9.522416194,27.84937441,29.54406791
"amiA",3.830088973,26.2432856,14.48751724,2.613508828,25.15263458,15.66698291
"gfcA",259.564427,170.5339342,198.2853049,322.9668944,219.250337,225.5178129
"puuC",2.049835732,1.770357266,1.748082213,1.766807401,1.810467871,1.406548121
"iscR",57.19521112,92.03638729,132.5758991,75.41023312,94.45886004,155.8110647
"pgm",10.18885805,24.60283733,21.01596518,14.03420033,25.48964577,25.62514721
"yiiM",7.012900963,6.531440067,5.939320176,7.110096889,6.06486586,9.513433244
"accC",18.16783736,158.2845618,69.15680739,19.06525134,142.6954432,95.41939464
"ybaE",2.4049556,1.442601705,1.69601399,1.833240395,1.650181601,1.492339193
"smrB",15.78868021,14.6175769,17.4260377,11.83342766,13.6352832,17.64868264
"yjjX",3.285753662,3.141826544,3.606608854,2.641252568,3.680003628,3.824562351
"ygjP",9.550823228,9.759505724,7.190346633,6.590655697,8.599335584,8.849660336
"malQ",4.979757732,20.34485085,10.84164271,8.537178363,12.73731367,8.639511872
"ybdL",1.664249958,1.939678015,1.845347454,1.638053986,1.81395483,2.397104951
"purK",7.410777818,29.94325718,32.6286853,10.94826699,24.86998774,25.92207351
"gpp",4.674409143,8.957117607,9.68879244,4.378615524,7.476497216,6.327346878
"yfaZ",5.274830951,3.753577058,3.859370112,5.691700716,4.870049735,4.465616904
"kdsD",95.85277784,131.5577824,87.64168956,86.57311893,117.3495032,89.05619109
"lysO",2.683272333,3.281834502,4.727052414,2.465389463,3.038130588,4.827573549
"fnr",64.39271748,161.9644346,188.5587299,87.83968601,133.5202894,173.2445914
"zntR",6.831493682,9.335778301,5.531162824,5.552359017,4.393676554,5.222411537
"yfgJ",3.375352844,5.629026749,3.513500004,2.872336885,4.39791274,3.687606143
"eutD",2.248307501,2.140816998,1.876793872,2.22044373,1.881484744,1.836514816
"nudK",15.36549399,7.831739799,6.825563799,12.35409564,9.263569259,7.028769219
"agaI",1.518777922,1.457411474,1.263184185,1.723237529,1.474852546,1.530394938
"ypdC",2.536799129,3.441984269,2.996103026,2.807682206,3.250233151,2.713030234
"ygiZ",1.581445874,1.862813867,1.270305791,1.708883905,1.841537959,1.599207621
"yibN",86.64478874,173.3746047,138.2957827,83.30737913,169.484865,130.9044795
"yqiK",1.754081301,1.465093789,1.581035841,1.550214055,1.48795872,1.618632193
"gabP",4.71374975,4.27929605,5.623728941,4.501101895,2.776930672,2.751864983
"ychJ",31.57626639,29.91917791,43.81102923,30.75398496,33.42805643,41.65766959
"brnQ",8.674049091,6.372814796,4.661094656,4.261687773,5.3105168,3.994390962
"ybhC",5.92008923,14.67203823,23.71400547,8.142179485,13.068171,16.08665915
"ispH",4.997638676,13.70648217,13.57539089,6.481449871,10.77119458,14.5001026
"talA",143.7879681,96.95704687,51.52234123,181.825222,105.4853544,48.81101564
"fliD",1.658530767,1.374350155,1.464840372,1.388535322,1.222540504,1.499712887
"yfdL",1.373110088,1.853626704,1.613817163,1.760690383,2.230800035,2.164135495
"ais",2.25764489,29.34538519,45.28755623,3.713505497,21.95800369,40.49813208
"ygcG",2.731946585,2.435114639,2.195435332,3.509830591,2.261025104,1.92807562
"ampD",7.409416542,9.752419056,7.74469295,7.929520625,7.981353689,8.575775297
"gapA",270.5849127,1198.229335,731.6167059,825.2090316,1073.43339,710.9661182
"aroF",47.19065324,26.30335336,84.45339106,80.19895318,16.0085179,91.20921532
"ydjG",5.277388529,1.453205121,1.884406856,3.095789812,1.987122558,2.203571344
"plsB",10.1390842,24.19264498,22.93510837,8.249380245,20.58423447,22.69047205
"lolA",33.38311909,67.83376741,59.43473668,57.72615541,63.2425548,58.4597709
"rpnC",3.033952998,2.5458541,2.964542137,2.89395763,2.161125644,2.978000974
"sibD",17.2801982,17.0708726,36.71737924,19.36498135,17.37261101,32.16001553
"mdtF",2.239840589,2.159547062,1.564724668,2.081091236,2.116648789,1.704140039
"guaC",14.61072653,21.17921127,30.11789963,9.152555035,21.61422884,29.15928077
"ymdA",3.2120238,2.409406155,4.273926022,4.409858871,3.356599058,3.053210691
"mgtA",3.182023657,2.953452535,4.436996797,2.752071836,2.310063401,5.718143262
"feoC",115.0038865,4.352048862,21.09652732,98.07639937,7.675343806,22.06718631
"nusB",5.844812679,18.46216985,20.10296028,8.516575748,13.2927349,15.01921289
"tas",141.6342972,138.2091063,88.36360656,170.3646048,155.6803244,82.68130493
"yddJ",2.102710762,1.5037935,1.513908421,2.071697474,1.702612207,1.343736575
"ydeQ",2.25154465,2.193148537,2.299384374,2.268763635,2.425183146,2.847224266
"yceB",5.721153341,6.151271273,5.657457306,6.822621574,7.501016973,4.712345633
"yqjD",375.7270281,369.1759154,189.6289521,446.3427287,400.4810956,128.7146263
"macA",3.370559668,4.398975727,4.27673121,3.963865297,4.489314656,3.52685116
"cspD",242.2613624,402.661495,372.029398,238.0028725,387.7451163,318.4828138
"eutM",3.88051344,3.329273025,3.098838208,4.700021165,3.706587968,3.340715839
"ydcR",2.297171101,2.962701485,2.336932887,2.909371683,3.155899495,2.457685592
"lptC",38.18319625,101.4339509,101.2516413,74.11152496,110.4719164,77.89202237
"mntH",150.8734263,4.216838721,43.43266423,176.743946,4.148879308,40.37984779
"rnpA",67.50068693,146.0143975,152.8370369,36.40611332,123.5679929,171.3695507
"rpoC",71.21376437,167.8858172,153.2005306,74.522812,119.5479946,146.0886634
"yhhJ",2.004681574,1.902839952,2.18074875,2.350809374,2.035110714,1.866788346
"ydjF",1.443397457,1.847402841,1.733734235,1.965844481,1.476556485,1.7472626
"purL",4.96919093,35.48768027,33.63799043,4.844812228,31.3464871,48.03507915
"btuR",20.70394234,35.32427502,24.38722315,13.68098254,31.52016145,28.34754421
"cecR",28.53068735,30.53025782,12.87908434,30.71556957,26.19382012,13.80778951
"narK",5.607715588,2.932334936,2.664734051,11.14646642,3.865363912,2.701419451
"sufC",43.36693771,17.43209658,35.5545342,57.60456884,21.85786621,38.35271598
"yadN",1.504135985,1.679812786,2.129056358,1.576679037,1.530100807,1.384616833
"tyrP",1.771721853,2.088985272,3.199136716,3.12042362,2.38467437,2.454348457
"mtfA",18.39127895,73.62433109,63.97540779,34.73402024,64.53905429,45.71973219
"fruA",262.5867045,37.82908424,46.83265934,304.3838218,43.63777746,32.16241016
"yaiP",1.55461571,1.993483561,2.003132488,1.615414919,1.624526724,1.691909265
"yajR",1.996708892,3.417252151,3.474113642,2.431078169,2.716236215,2.824345366
"selB",3.033826343,8.818601608,8.260499232,2.108098317,11.48629079,5.887050004
"ybdR",6.568209833,17.11026274,3.329357651,9.383063791,17.72624665,4.679337458
"nadR",2.122984979,3.385818818,3.524791702,2.271149011,2.562822357,2.971452661
"proP",72.58815077,32.87531621,15.78674995,72.71404561,37.1294554,20.50741434
"hyi",1.79569488,2.144281094,1.566344018,1.553426623,1.693842766,2.279270478
"yjbQ",13.93114966,26.65693782,23.10268802,25.73063068,28.0709842,17.45462688
"abpB",2.081182799,1.352055941,1.896470485,1.541804711,1.467619117,1.403648636
"gspK",1.398504401,1.555451695,1.679351194,1.588538513,1.232774228,1.591384522
"argO",5.815388784,3.988654753,3.727241408,5.180606772,4.445630003,5.306358008
"menA",6.303276019,8.919240929,12.85425328,6.145714318,7.980677704,11.54502841
"tmcA",2.733483168,3.81708565,2.811125834,2.734079104,3.415530904,3.852138561
"yecE",1.447715762,2.707460277,2.818238742,1.773565728,2.455233173,2.709204287
"gudX",3.901264437,5.254363936,3.222651955,3.028202034,3.573950355,3.039271975
"ybbC",2.318168696,1.274343633,1.298603101,2.02618202,2.469959934,1.493666212
"grcA",1079.067486,22.54010234,35.01406015,1069.291025,23.1689663,32.79567073
"bfr",2.341297712,1.7059758,1.706554304,2.184600351,1.964105362,2.010082251
"rsmB",3.071265651,7.716016936,6.901671999,5.044226818,8.903541622,8.935709431
"yfcR",2.770297748,2.267773896,2.057304273,2.758063939,2.478051925,2.724887943
"bglG",1.641499887,1.683743503,1.82471185,2.681800685,1.846158373,1.74773126
"atpF",612.0288064,1527.338297,1401.185015,394.6461055,1381.099544,1586.596529
"yfdP",11.044607,4.78472376,3.978087026,16.80347737,6.489879196,2.606322393
"rzpD",2.111410582,1.918678943,2.758530458,2.094333574,1.957459826,2.013833664
"mepS",48.00380916,215.7602751,277.7388575,69.77294067,198.1990879,314.3776633
"hchA",30.6368246,19.68682696,13.30639718,41.99201647,18.66582154,13.17362943
"yaaA",6.485273166,5.310475476,6.623980932,5.458053753,6.206629033,4.975768042
"pflC",1.872901921,2.072215391,1.439859046,2.412837665,2.226167764,1.682531855
