"","0","90","210","30","90 | 1","270","30 | 1","150","390","30 | 2","210 | 1","510","90 | 2","270 | 1","630","150 | 1","390 | 1","630 | 1"
"nrdF",2.937083507,3.389216961,1.60365962,4.111129833,3.193007032,1.510501612,4.014125682,2.485534485,1.230864448,6.707113365,2.802462519,1.266576836,7.801478117,2.141488714,1.245489697,3.776120154,1.351821232,1.305299554
"proV",1.397072064,1.171502048,1.148266481,1.259501853,1.229771376,1.100191902,1.266954396,1.124933875,1.095865184,1.619271524,1.351868068,1.198702308,1.404082124,1.237428509,1.140963788,1.514498767,1.107802607,1.135256916
"proW",1.99253641,1.55648206,1.42756061,1.791516963,1.545285324,1.410221234,1.81369921,1.524885678,1.325514401,2.961604292,2.569779605,1.971769698,2.579878385,2.308205037,1.770018707,2.979863661,1.638659249,1.839810801
"proX",1.953707068,1.888127877,1.693745569,2.062774969,1.915830344,1.818404315,1.872635496,1.710291559,1.474668703,3.018692492,2.935852743,2.165648574,2.811280601,2.933341369,2.10804425,2.985722928,2.121153178,2.202341329
"ygaY",1.519224067,1.176666877,1.220837841,1.529579499,1.255846237,1.316407723,1.360731366,1.439875003,1.240311606,1.809682724,1.382452275,1.328212729,1.464418656,1.337763366,1.305174625,1.278361946,1.175628883,1.193791879
"ygaZ",12.12251684,1.864412479,1.197182096,8.153542163,1.542544548,1.245378913,3.395301605,1.419487401,1.22091691,13.80230246,1.668692381,1.317300615,5.12944769,1.523044063,1.305681999,2.305507364,1.266040898,1.321285656
"ygaH",7.067829982,1.543333167,1.149853763,6.003878194,1.399225526,1.140616308,2.842070395,1.281272738,1.146704124,8.029402956,1.804251706,1.419464127,3.363795609,1.546846917,1.318422093,2.08207005,1.303301757,1.243073532
"mprA",19.12276494,13.3321766,8.136285822,19.52907777,12.69406065,6.829029126,14.67779123,10.02369467,3.547489136,51.77820838,36.56473702,7.723739029,41.26276761,31.72109801,6.423093029,43.72206815,15.08738249,6.510714254
"emrA",15.57977353,14.33398157,7.716750383,21.29098675,17.2641841,6.593983002,16.71085995,11.28252246,2.653959375,37.50011436,32.42407811,10.0816097,46.17874121,35.29957471,7.729858758,39.36112455,11.91292402,7.015774453
"emrB",9.99309241,12.34292431,6.179346623,12.25804968,13.4902861,5.379780553,10.85197595,9.191500521,1.795011831,28.14673973,27.42851826,7.365130638,42.89877859,25.78743201,4.595109048,36.25202101,8.600124779,4.447421315
"luxS",15.24468151,12.14829436,7.548852708,16.11620317,11.9456026,6.757878352,13.7583849,10.28713458,5.238533539,28.72332246,23.14677014,11.17643897,20.30270785,18.41348713,11.86849481,26.82619491,18.19543771,15.16705934
"gshA",32.84467443,15.29388499,2.346922126,39.06743756,13.05143636,1.927678295,27.12973258,6.462863956,1.307676988,44.03075148,11.51221013,2.00178424,29.99663824,8.634831624,1.903299815,14.03405132,2.45172562,2.102425858
"yqaA",19.46497453,3.946486987,1.457063966,16.53097403,3.258918434,1.310656287,8.743481719,2.161587256,1.32888454,20.7165546,4.620732258,1.810255299,10.79415996,3.414778943,1.765046117,5.09673987,1.708124399,1.854630531
"yqaB",7.598315514,1.849801923,1.305558632,5.433658751,1.614230565,1.310637477,2.9287145,1.370490752,1.305344712,5.712298507,1.685054197,1.55382242,2.7473178,1.606819672,1.451342379,1.869800233,1.286919684,1.457414523
"csrA",28.18331482,19.26755102,7.410421698,30.72685328,22.99011842,4.258726691,25.54245832,16.36534378,1.82236839,64.40323294,30.47637724,4.787906251,50.81329997,23.69721891,4.284518713,46.37793238,8.792695179,5.119780145
"alaS",102.3675983,66.73050672,16.53758087,113.3888979,67.90943386,7.502405293,83.54724821,38.74922363,1.999929078,112.0283459,37.44338384,3.134429298,96.88125703,26.69799477,3.258050787,68.41252829,3.834490265,4.282038336
"recX",2.887715122,1.695530183,1.247562528,2.842630362,1.623396193,1.254414784,2.093423158,1.410714756,1.135507368,2.768826762,1.303978234,1.140145939,1.961602647,1.210271012,1.131856523,1.32361842,1.109734612,1.1139616
"recA",36.70634288,24.65496321,13.33693774,38.57217651,28.57717703,9.977726956,27.7713145,18.29267664,2.889278516,59.26139782,29.36263675,3.14325122,49.18410077,22.69136996,2.740494689,36.56848216,4.013413645,2.894687734
"pncC",7.239077462,4.485469445,2.205384976,7.025761544,4.10656138,1.990051551,5.339546261,3.080705981,1.466477253,10.51991531,4.058012185,1.715293472,6.63839663,3.435372567,1.569866174,4.380089059,1.689547779,1.620397741
"mltB",4.420165086,2.345163928,1.630413892,4.094701212,2.477570496,1.572923818,3.018443319,2.126526485,1.342533558,7.369293303,3.693912793,1.661349834,4.989224311,3.225340989,1.491518237,3.948158639,1.508959103,1.492234724
"srlA",3.129350994,2.76676952,2.597743131,3.526499294,3.150015241,3.084018591,3.063056741,2.821912994,2.107548999,4.093454283,3.65040856,3.116215281,3.789901778,3.913172353,2.651058548,3.526064678,2.658971804,2.953142016
"srlE",5.95856299,5.045856168,4.437587968,7.362746244,5.678151896,5.295656707,5.970088483,5.206538013,3.646189335,6.678167661,5.605117964,4.181751252,5.757602704,5.89659621,3.694242736,5.938375369,3.538606279,4.159189102
"srlB",2.548089233,2.36394481,2.024922578,3.005552105,2.801662486,2.133822902,2.560797616,2.433586559,1.570653906,4.001983006,3.471314893,2.222217243,3.820429551,3.450297632,2.039619808,3.703421756,1.99816947,2.10986987
"srlD",4.257652665,3.710972317,2.843183729,4.939551461,4.274791766,2.72631573,4.58993373,3.610432554,1.978769265,6.288325312,4.548778998,2.617340702,5.293728503,4.512979653,2.384579426,5.476744995,2.637169569,2.54056279
"gutM",2.28114094,1.896932204,1.423681629,2.509062188,1.940712148,1.429953146,2.222323961,1.767870975,1.155008868,3.514453304,2.24857214,1.356690988,3.025125076,2.04605394,1.281233916,2.339512534,1.273109539,1.388453157
"srlR",7.120835238,3.346287211,1.776227815,6.481846752,2.884378391,1.628291253,4.632363508,2.276502638,1.250149054,8.733094521,3.070784661,1.744233303,5.710769543,3.030632874,1.464071076,3.250106815,1.522692581,1.585303724
"gutQ",4.816246555,3.033846576,2.259991499,4.535408862,3.267247877,1.992199144,3.60045534,2.572848929,1.504509338,7.198798102,4.346223791,1.885158751,5.60755967,4.207837812,1.743265375,4.898878677,1.958777891,1.636847199
"norR",3.862349087,1.353740669,1.126727808,2.799394084,1.339966761,1.207709163,1.647381419,1.278126342,1.143058737,3.777784479,1.481040166,1.417680222,2.155010807,1.463008464,1.31186268,1.612517193,1.291230872,1.430325151
"norV",1.853420524,1.307651075,1.252734436,1.657069825,1.354163087,1.201137007,1.431127347,1.299256859,1.182692892,1.874782602,1.600026276,1.292113298,1.515105706,1.364902536,1.24405562,1.547514125,1.174262869,1.228408158
"norW",1.338917455,1.174587936,1.243692182,1.368683705,1.233296155,1.212227554,1.285500859,1.188291214,1.181005707,1.566943822,1.188502858,1.220191712,1.275599226,1.187713855,1.174758863,1.2901566,1.14881933,1.128928355
"hypF",1.781470238,1.208392491,1.124662799,1.615097452,1.198972138,1.199982578,1.288176618,1.20014192,1.159226692,1.927412372,1.268949907,1.295214101,1.398065649,1.198956249,1.181418685,1.31010686,1.18093602,1.140818307
"hydN",2.047466811,1.371087212,1.260434457,1.920903566,1.432430001,1.312169104,1.688089045,1.380761401,1.2643239,2.673305175,1.596492457,1.628196664,1.608225667,1.562567803,1.586892906,1.547603022,1.436389515,1.380886011
"ascG",8.202706088,1.562908146,1.258861862,5.404681073,1.476246206,1.202648829,2.378566304,1.286140319,1.242431412,6.965370861,1.66293987,1.532112046,2.787966384,1.665228376,1.457255975,1.690416289,1.347637384,1.419746435
"ascF",1.667383447,1.238462321,1.327402231,1.673333656,1.430020328,1.352386281,1.459905945,1.323182754,1.298400742,2.296339084,1.463943633,1.428059833,1.59007367,1.423478767,1.384551245,1.50511353,1.248993085,1.304189198
"ascB",2.368669652,1.487395613,1.289957016,2.379651112,1.549493325,1.267228638,1.820623682,1.496508053,1.186448014,2.801682995,1.737155337,1.334220909,2.222529159,1.656998502,1.302690143,1.825289823,1.267887546,1.289052151
"hycI",3.825109392,2.554812907,2.087517305,3.417827353,2.698581857,2.014946262,2.829559034,2.441717652,1.418923053,7.659789236,5.014192317,2.467861718,5.881964834,4.233819123,2.196917688,4.542778758,2.304348614,1.980363185
"hycH",2.345601448,1.583396081,1.456516403,2.212079922,1.911868036,1.454958282,1.875894132,1.688934339,1.232552878,4.344347483,2.876921506,1.66766061,3.398246687,2.637064362,1.583285345,3.087773424,1.558389532,1.514030623
"hycG",1.466046447,1.550160783,1.41785015,1.521004105,1.373550951,1.290940787,1.524265741,1.332096236,1.201476683,2.07134632,1.934832679,1.630097483,1.92551147,1.575530633,1.386557891,1.904860963,1.354548275,1.338486365
"hycF",1.817300167,1.645392756,1.311712841,1.896725386,1.78503686,1.429257555,1.805206329,1.606681206,1.350178759,2.681597319,2.022711813,1.589108058,2.520638693,1.792346719,1.489033415,2.335333847,1.3762543,1.389744525
"hycE",1.689319823,1.451986991,1.211514976,1.563617843,1.506625835,1.240747657,1.46427953,1.317323137,1.15934337,2.382795907,1.804246866,1.580696287,2.167049195,1.681349572,1.412280565,1.882646937,1.370575344,1.333337812
"hycD",1.743859021,1.509055456,1.500711086,1.983786737,1.587952049,1.544565672,1.746049324,1.573112355,1.330792629,2.894637108,2.047001452,1.892619564,2.476429705,1.931952397,1.59677801,2.086878559,1.492388073,1.636171052
"hycC",1.621464287,1.246495729,1.211640661,1.52001176,1.298408547,1.251281963,1.418170039,1.195548961,1.194634161,2.181934393,1.604955033,1.513685202,1.775545481,1.560840759,1.367529968,1.600977996,1.30284963,1.333638275
"hycB",1.286672027,1.29218627,1.172516524,1.36317976,1.313137078,1.254449665,1.406770935,1.28542379,1.273557711,1.626960235,1.43920955,1.55298264,1.457903007,1.327847322,1.343357938,1.457610576,1.269890019,1.197178839
"hycA",1.183770771,1.152260979,1.186601254,1.292723524,1.217154189,1.216928319,1.18388485,1.172726036,1.197698467,1.292174974,1.173359699,1.255774728,1.151472468,1.16215441,1.171134606,1.188600072,1.168495582,1.159240709
"hypA",1.910787975,1.508111383,1.243472542,1.78129446,1.564333747,1.241769765,1.563461066,1.346239725,1.248939525,2.310312943,1.562444212,1.409152202,1.814379714,1.424148374,1.349350605,1.741416347,1.296076763,1.339530832
"hypB",3.061756441,2.163264142,1.396227819,3.152795565,2.052882254,1.307801045,2.445767784,1.763534381,1.206569896,4.08714306,1.928157838,1.361588908,3.235902621,1.781729974,1.412576189,2.478778228,1.307507642,1.340052084
"hypC",2.944039196,2.220712222,1.454118777,3.401915742,2.263582806,1.440081147,2.612875448,1.760289429,1.275812678,3.979643686,2.064346503,1.569423563,3.16229222,1.861495845,1.477812191,2.72969778,1.465310167,1.474749218
"hypD",3.406288417,2.329436924,1.660984805,3.694128548,2.379214401,1.410864265,2.953419757,2.097541417,1.338676349,5.128972493,2.540075369,1.717112733,4.045867227,2.264584992,1.599299329,3.277093928,1.604507414,1.604776824
"hypE",2.353133702,1.951463243,1.392413674,2.599367563,1.905443397,1.37615971,2.335573383,1.685041427,1.223549582,3.945657658,2.201070521,1.546984634,3.477189603,2.092664926,1.410015619,2.741712789,1.440490976,1.358343335
"fhlA",2.160177812,1.557432443,1.179938662,2.223654056,1.539062581,1.163536309,1.722140069,1.353057376,1.102746226,2.097056364,1.275433958,1.190460766,1.712068547,1.199967039,1.16455635,1.549579732,1.164195138,1.145864587
"ygbA",1.423929173,1.275755144,1.277435234,1.505537136,1.293406949,1.35480728,1.360580287,1.239978954,1.29640257,1.6969859,1.308473006,1.284347121,1.381820062,1.291972622,1.226639817,1.295970838,1.190154743,1.135162204
"mutS",11.27852299,3.218802477,1.329154346,8.446892625,2.5680058,1.428144272,5.680107571,1.893889224,1.246876398,6.599633473,1.577106062,1.504541137,3.202227598,1.560170561,1.290844175,1.690510243,1.272371442,1.228391862
"pphB",1.343388805,1.133040803,1.015614464,1.223929751,1.069484196,1.034130764,1.118414881,1.069323527,1.024427932,1.27931191,1.135257452,1.048242201,1.174953709,1.074376201,1.071316348,1.110919364,1.043830747,1.04535181
"ygbI",3.762314346,1.493363321,1.278168454,2.535851826,1.538835844,1.243751747,1.934596405,1.333274378,1.2069027,4.803563622,1.66399481,1.250585035,2.726775935,1.513116597,1.178628547,1.806274937,1.209042304,1.224500237
"ygbJ",1.358974256,1.255101975,1.195963654,1.384825018,1.297289318,1.238818449,1.323287634,1.232328579,1.180623977,1.840433789,1.520862481,1.437730681,1.485491671,1.436996366,1.204516637,1.335940962,1.135636867,1.104860139
"ygbK",2.601408717,1.861985119,2.007314288,2.548601659,1.999823386,2.559074142,2.134442926,1.928446165,2.243806072,3.222569167,3.752799316,6.763728302,3.02259526,4.641437285,7.646638689,2.838389827,4.470437473,9.987993947
"ygbL",2.153759846,1.593332233,1.631849284,2.193842055,1.79220718,1.970322472,1.807323913,1.589198854,1.726244475,2.546508905,2.732621143,4.561422552,2.21492874,3.350610148,5.203798769,2.281985236,3.062013618,5.740443109
"ygbM",2.947965979,3.163154616,3.449765349,3.456381273,3.864757479,5.431110601,3.127900661,3.483264371,4.505958958,5.213975873,6.951887685,11.2943553,5.167997166,9.108067902,12.99345939,5.295297724,7.375918884,14.74712163
"ygbN",1.759404551,1.916174488,2.125810696,1.846556095,2.183925174,3.36162623,1.801002927,2.180058097,2.721674314,2.303343484,3.13242077,6.533413125,2.659680747,4.525261797,7.736563561,2.834434218,4.129665654,10.08104043
"rpoS",39.14647411,19.98178908,10.10566439,39.26378813,21.40161977,8.385976126,24.96239654,15.52281264,3.217909146,86.28972412,47.54562352,9.841786936,62.26640503,38.92105623,9.293337524,71.10724283,20.70336493,12.83032843
"nlpD",35.75729485,29.07187435,8.847778556,44.67765191,30.66253036,4.741771612,40.26723106,20.64240353,1.852895948,62.45397398,52.3575156,5.73995655,73.78180339,41.23949174,4.257661126,72.70014281,7.461279543,5.492833842
"pcm",14.54886054,9.875989194,2.582218716,16.14499118,9.956873182,1.656248554,12.95399572,6.06941587,1.311380224,16.24899313,8.105945469,1.677288475,18.68504706,5.19039472,1.550481976,11.95729143,1.641436043,1.600938507
"umpG",32.30430023,17.19233465,3.309896507,31.40748235,14.67831573,2.186772682,23.47257613,9.568579302,1.3633712,38.41584248,11.574524,3.252187723,37.74062535,9.939995068,2.832261933,21.01594384,3.951076788,3.64342426
"truD",16.04329817,9.6643759,2.207746439,18.03064526,8.203958887,1.50991543,14.21100473,4.637046892,1.30610113,23.07159469,6.063050677,1.631179901,19.54135799,3.744072844,1.559528559,10.40117632,1.579967905,1.618572792
"ispF",10.01528796,6.483790517,1.825875316,12.31169201,6.082638343,1.409331979,8.144106706,3.446170765,1.232862816,19.57901774,5.029323732,1.444279287,14.63210783,3.310049399,1.375511691,7.851143166,1.364791891,1.453344658
"ispD",13.22404517,3.791018138,1.334894121,12.73897726,3.041789723,1.339007345,6.830424483,1.930539101,1.268679913,13.47984512,2.312223199,1.540553906,7.619059881,1.922892682,1.467712012,3.367513275,1.377878273,1.520937957
"ftsB",7.93445082,2.480738972,1.177217737,6.333816175,1.98763563,1.157779178,4.145805796,1.539545886,1.146154574,9.640256861,1.807283039,1.283698297,5.57689618,1.614077098,1.325310031,2.258595542,1.290277399,1.317893125
"ygbE",8.772000699,4.016258336,1.284100914,10.9296005,2.77947317,1.18926561,7.955058942,1.838872987,1.141906726,14.63112563,1.670188592,1.234063261,9.122018455,1.400356623,1.231326822,2.470084809,1.18533713,1.129626078
"cysC",12.11800112,6.099272816,1.765376378,15.87016688,5.436816402,1.28993566,10.29256118,3.071892155,1.110315311,20.99963161,3.397005526,1.101701444,14.36481301,2.44190059,1.081011847,5.239108758,1.165352941,1.125166472
"cysN",91.36417292,59.14050231,19.53735245,99.23886823,58.77035493,8.974814461,81.1186675,42.71855068,1.840473775,130.550977,48.19077866,2.127569998,113.3669947,31.33841523,2.040656122,66.37809313,2.778674467,2.080712407
"cysD",89.92440865,45.22447133,12.45107101,82.77296145,44.07833192,5.122217138,59.42864425,28.11384491,1.484274449,91.25855443,19.75518362,1.594948445,64.47817987,12.52630851,1.678806272,25.76140738,1.607984616,1.596259747
"iap",3.000737892,1.287572467,1.249610449,2.39208176,1.427702653,1.31521002,1.77155621,1.268652211,1.175532327,2.902577192,1.359515714,1.34403893,1.661052861,1.305601071,1.326837514,1.450691831,1.255536771,1.352388948
"cas2",3.583441359,1.970507879,1.61266068,3.593351333,2.140931787,1.526056207,2.609902894,1.805363998,1.482413187,3.175365862,1.63495829,1.492616101,2.014084419,1.505374202,1.522845979,1.595734974,1.304868577,1.513966737
"cas1",3.662358441,2.132218671,1.513240433,3.845834213,1.973872492,1.482302747,2.796756322,1.732139565,1.363693003,2.950690358,1.743153868,1.530004497,2.059892473,1.553603254,1.513626009,1.687836089,1.350079763,1.632040059
"casE",4.529369863,2.590577629,1.683376537,4.753309967,2.746182484,1.653699021,3.661901406,2.158737063,1.436804216,5.201420032,2.636140101,2.14580725,3.370196999,2.511964861,2.33088727,2.625747315,1.798536282,2.744216055
"casD",4.278034331,2.680110246,1.883026166,4.192303826,2.987610956,1.904313448,3.576156353,2.321104285,1.409137076,3.559605765,2.39681567,1.575700058,2.810619861,2.050100655,1.511181715,2.173623266,1.474066556,1.623433676
"casC",2.153280532,1.728326449,1.337310994,2.288802856,1.750774569,1.25879588,1.943562995,1.490946534,1.152965587,1.928581285,1.511915241,1.250751925,1.72142387,1.378667155,1.155759616,1.397106721,1.156213535,1.174456943
"casB",2.185285129,1.558937777,1.227316425,2.198960321,1.473873945,1.165956136,1.767640476,1.33335235,1.136578937,1.814039713,1.351657691,1.099674723,1.572062536,1.226087208,1.077200267,1.246943669,1.068277487,1.04952214
"casA",1.558105692,1.212041029,1.078519,1.534844822,1.199401206,1.08944431,1.277854734,1.135105566,1.104390619,1.499999529,1.160403078,1.089017163,1.317281223,1.143962358,1.0657704,1.115892409,1.111934378,1.061245677
"cas3",1.794836262,1.277857432,1.136126761,1.587059677,1.354989757,1.160882829,1.361226463,1.309464031,1.170058537,1.762751811,1.224783953,1.190084995,1.384204868,1.138639107,1.144064787,1.304936039,1.061504273,1.093389421
"cysH",65.87757101,74.41973304,43.40326542,76.31787107,72.15388094,28.5559885,77.80962702,65.4324648,6.598548089,87.47497282,75.29249108,7.03722882,110.6538841,63.8384669,4.593406091,82.90949517,9.051893973,3.905253372
