"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"mtfA",11.51816806,12.76321841,13.97518133,11.90621049,12.24647325,12.39550011,10.57052498,11.0453759,10.37780627,10.42143237,10.44267757,10.52071551,11.38761806,13.25210549,12.26561913,10.05846969,11.56110521,12.62016416
"yeeJ",7.831195887,8.193469776,9.157834625,7.565581232,7.929476064,7.543282776,7.902883591,7.959180762,7.383259914,7.675946117,7.599167388,7.811411423,6.768913262,8.269880616,7.728042492,7.50849142,7.565423293,8.598239095
"shiA",9.131324055,8.264845072,9.749211493,8.809321283,7.67141307,8.224980608,7.805066723,7.868300368,8.485084887,8.128475822,8.08777061,9.836563193,8.316586711,9.354681558,7.93655086,8.779566505,8.207776767,9.363289254
"amn",10.19532724,11.73660368,12.60931931,10.11464474,10.32097481,11.17205634,10.72514727,10.81815978,10.43820973,10.1687578,10.37004409,9.999865828,9.94887987,11.70983781,11.24271861,10.50457873,11.57430879,12.19750529
"yeeN",11.83040726,13.56528052,14.34862284,11.85377214,12.92880189,12.76508089,11.74564926,12.74029686,11.98848739,11.79383062,13.14862566,11.51495881,12.09754052,13.74652839,13.64434922,12.40253759,13.38899419,14.23256938
"yeeO",8.636824766,8.799737865,10.08449649,8.4603531,8.746011503,8.582857127,8.945151205,9.881357812,8.844460839,8.65505367,9.428476402,8.659928599,8.356230517,9.585307941,9.120976365,8.531673691,9.860296081,10.21229383
"cbl",7.782946528,8.317177559,8.41983217,7.478486597,6.836255989,7.197108893,7.478528192,7.742199227,7.055178352,7.046402682,7.087464971,6.995071658,7.113862458,8.482273185,8.08629696,7.575443692,7.803148464,9.083849087
"nac",8.022919546,9.926488234,8.646628696,6.75770241,7.574170448,7.77661035,7.756162626,7.011312024,8.249683428,7.633159853,7.771867918,8.815069865,8.38885788,9.599606253,8.745147394,7.925720484,8.601240513,7.829003718
"ldtA",10.51027896,11.03903094,11.67515677,10.43924578,10.24964364,10.80397246,10.75205152,10.06171896,11.17607245,10.352432,10.35509555,11.41785706,10.30496273,10.47369521,10.43888606,8.909448552,11.0108817,11.47791773
"cobT",10.051255,10.31920572,10.13067693,9.349362842,10.27360561,9.881945759,10.02681956,9.563486199,10.53163311,10.13681409,9.909784648,10.25374228,9.589610972,10.00049853,10.53540884,9.912333377,10.56886008,9.399602433
"cobS",12.50918964,11.59865371,11.00088209,11.23413144,13.32709773,12.41858147,12.18624895,12.25504733,13.18005044,12.09500932,11.88134412,12.39437491,11.86030115,12.16748462,12.39668622,11.28903355,12.37800068,11.6366361
"cobU",9.464763913,10.17241424,10.35393245,9.096527895,10.19340083,9.733326194,9.216921559,10.28520941,10.29559992,8.774570693,9.723422836,9.472425039,10.16427492,10.43698835,10.63396434,9.839003036,10.12144137,10.8204634
"yeeS",10.03240904,9.710196469,10.35408229,9.685409687,10.54694691,9.755667699,9.597870345,10.35238401,10.07250841,10.18570226,9.552969775,10.40968512,10.29553694,9.214913966,9.847540075,9.272782774,9.412810542,10.00351675
"yeeT",8.894366261,10.17513453,11.97387645,8.406995149,9.774379193,9.815558629,8.050925566,8.617903934,8.61185567,8.622040387,9.43619649,9.86981974,10.53598428,8.919749226,9.749583637,8.547463862,9.873117817,10.85275546
"cbeA",7.784544576,9.515985843,10.50741099,7.597338908,7.941825468,8.472325471,7.96135693,7.661026603,8.103725912,7.722558973,8.404058765,7.121156381,9.334545991,8.957848887,9.38734068,7.531422209,9.801728546,10.04085934
"cbtA",8.448515636,10.4830704,12.31414978,8.727437663,10.67658818,10.09547681,8.412036898,9.577042696,8.905892929,8.306107693,9.761702216,9.428257564,10.43437162,9.105874105,9.998200339,8.405640344,10.52263531,11.00351982
"yeeW",7.894789185,9.357515619,9.921364821,8.587494027,7.878905489,9.224359954,7.990411481,8.583569857,8.67102388,8.005006656,9.165120323,8.281685981,8.610287972,9.47167306,9.759811676,8.930492986,9.911949169,10.41137593
"tmaR",12.97451086,14.56901411,15.00078998,13.82515562,11.88423409,13.15730285,12.79922813,11.71061239,12.54231057,13.60992927,12.90694306,13.65447794,12.87575738,14.7786132,14.38157845,13.38540828,14.56589401,15.15484799
"yeeA",9.528486753,10.6966933,11.88311808,9.287858454,8.28043897,9.21058456,9.307938996,8.712307872,9.274389256,9.470016729,9.256672723,10.28562871,8.411016923,10.30193065,10.20232722,9.33737196,10.44572499,11.5456823
"sbmC",12.30970791,12.60440561,13.95843978,11.87072798,12.84712791,12.42620055,12.06350934,13.02971959,12.31032618,11.80160367,11.85376658,12.18645552,11.29071975,12.45177928,12.1055185,11.04482077,12.17457314,12.88408442
"dacD",7.895125891,8.856222609,9.055211477,7.590463073,7.256053688,7.053543649,9.000671834,8.370603419,8.794276732,9.615375428,8.895091956,8.782813076,7.822734472,9.908090053,9.662328427,8.772932334,9.366151902,10.83395058
"sbcB",10.19833095,11.48614123,12.39407172,10.5087298,10.73054846,10.70800739,10.55952656,10.70555645,9.798427973,9.925483791,10.41314956,9.263258694,10.24745385,11.5390698,11.57319174,10.16063223,11.5560995,11.78427916
"tsuB",9.459893392,11.30785774,9.974399331,10.03851403,9.791617401,9.966674493,9.04977741,8.50126835,8.789326781,8.621098696,8.237175568,8.819245073,7.484484098,9.915158879,10.12424204,8.872763959,8.502131953,10.42771517
"tsuA",8.445817513,11.9036344,10.6633456,10.42716818,10.12311805,9.542163519,7.717376004,7.551945581,7.815228305,7.784962898,8.089285069,8.93572901,8.448479527,9.296952906,9.401616704,8.787113301,9.001963874,10.0629149
"plaP",13.23238433,13.37898202,14.65013514,12.48943835,12.45289936,11.99346022,10.62402831,10.15098146,10.88810214,12.85994415,13.49599392,14.44494208,13.14683276,13.63064752,13.60015354,7.557022683,14.1697947,14.85148936
"yeeY",9.005964989,9.746911247,10.62710149,9.199337791,9.67991152,9.727528285,9.340759087,9.453472397,9.796926836,9.295626581,9.534097923,10.08167902,9.264708075,9.701390032,9.671656685,9.216407513,9.900061658,10.26665088
"yeeZ",10.15124152,11.60001239,12.30151155,10.61166693,11.64209667,11.21040119,11.0556004,11.86480116,11.23642478,10.50438597,11.30476174,10.82259526,11.43580093,12.3001244,11.89984018,11.01786972,11.80691676,12.18053375
"hisG",10.57174217,11.32611843,11.43740787,9.648964151,9.615912964,10.51468191,9.464759857,8.865212752,9.524863802,9.702570406,9.0927236,10.65546143,11.16948386,9.857452679,10.77395535,10.10700691,11.29482641,11.421505
"hisD",9.270525106,10.54599397,10.61016972,8.705543836,8.721871627,9.446696921,8.709144966,8.065471147,8.901406205,9.030544588,8.632261939,9.400855057,9.036444605,9.600672697,10.1339707,8.529558153,10.01561526,9.706779956
"hisC",10.54264479,11.57651663,11.28553768,9.651251737,10.47014746,10.73202203,10.31525931,9.543506056,10.73762414,10.2940891,9.737970529,10.20849419,10.15658912,10.43659328,11.43824044,10.74499908,11.73767367,10.88005274
"hisB",9.346036215,8.617257166,8.721433754,8.785418612,8.862504869,8.753854514,9.092502744,8.467175845,9.033352043,9.069405518,8.459616673,8.652804926,8.895079062,10.35612332,9.14844586,9.501647254,9.112602584,8.950782426
"hisH",10.4583103,10.50795024,10.48217328,10.09583525,10.17385487,8.914587536,9.681830299,10.11186958,10.37333675,8.871365768,9.969655646,8.560660274,10.28939128,10.75841224,10.57534323,10.57524348,10.72052109,11.40257811
"hisA",10.42349755,10.01560537,9.772108338,9.84515689,9.140621108,10.20857069,9.797685822,9.734797788,9.928377303,9.494268331,9.514049933,9.923192916,10.02943194,10.03873926,10.27714393,9.940850091,10.30654152,10.11492979
"hisF",10.11057591,11.21965602,11.861832,10.60199502,8.922139743,10.25843023,9.697433379,8.991185458,10.60712532,9.459667807,9.445165949,11.19421445,9.818610715,11.30893007,11.29937708,10.25763299,11.56827652,12.24761305
"hisI",10.63837597,11.62273898,12.28059188,10.6450463,9.868678369,10.55657515,10.83501145,9.80423061,10.29169344,10.48700894,10.0835654,10.78337108,10.36790715,11.86911728,11.02301124,10.66530813,11.90887163,12.31315016
"wzzB",11.65524168,12.63481281,13.09000395,11.59600823,11.25835786,11.05368591,11.24973882,10.9371544,11.25117536,12.21928556,11.87420067,11.74160485,11.19348804,12.35179785,12.52592472,11.86768386,12.63625979,13.6511901
"ugd",9.671801222,11.15720892,12.32951547,9.80168303,10.64034374,10.81378305,10.07387687,11.04991179,10.38081173,10.03696422,10.96123901,10.70134065,9.474505938,10.75323854,11.45400489,10.24431445,10.88492559,12.22996924
"gnd",12.66613965,13.24733837,13.83055674,12.30552562,12.88714091,12.29853425,13.19563451,12.91897388,11.83967801,12.70868275,12.35032238,11.70069784,12.86247077,13.36245965,13.32201763,13.09425917,14.0336876,14.23077025
"cpsG",12.98934239,12.97657592,12.67523139,13.37159761,11.81931256,12.78283445,12.78759985,11.73179435,11.82743243,13.66456033,12.87330596,13.66866218,13.38880859,13.17497876,13.37313524,13.55421243,13.30600569,13.24739911
"galF",12.45162639,12.57824354,12.32575798,11.66633133,12.05055881,12.51784068,11.56587862,11.09536676,12.25987785,12.67056577,12.19508997,13.65332815,12.63542334,12.02310529,12.13961875,12.22160569,11.97659446,11.7813249
"wcaM",7.601619956,7.216695584,7.657984104,7.468280861,7.514346207,7.439774901,7.515905936,7.288538228,7.62693313,7.978419371,7.519944784,7.656106016,7.228398798,7.000891264,7.025041744,7.270567883,7.589768484,7.291688827
"wcaL",7.874425033,7.401545919,7.345735401,7.572626845,8.066687371,7.507300889,8.116284918,7.631522861,8.267720701,8.034379055,7.92330268,7.703058555,7.705437675,6.949563463,7.035526568,8.030366853,7.435645289,6.820661326
"wcaK",7.164367469,7.132515412,7.200583256,7.009208602,7.603117771,7.332913752,7.456499378,7.597843443,7.854983706,7.562879445,7.649096365,6.97743157,7.91058569,7.089213782,6.927064423,7.395329008,7.466136,7.337535584
"wzxC",6.921425438,7.122890964,7.077735422,7.018476305,7.711353796,7.548398321,7.020003892,7.21466789,7.245521918,7.077558445,7.375775582,7.179471481,8.382486865,7.149870364,7.051407013,7.124335387,8.260483672,7.218171952
"wcaJ",6.986986884,6.763719556,6.555667692,7.068973588,6.573441187,6.6446391,6.956167168,6.535940064,6.685483973,6.583456524,7.059068444,6.528754633,7.280909758,7.477787577,8.229807082,6.667314836,6.918379971,7.085122979
"cpsB",7.786820866,7.572835095,8.268970166,7.697961043,7.377982951,7.373899295,7.823443844,7.411077982,7.32600126,7.897208055,7.700969063,8.138327224,7.752504792,7.832151049,7.453586925,7.764992964,7.383039123,8.045849861
"wcaI",8.259174554,7.358596763,7.727012165,7.490253701,7.616940383,7.506078563,7.811373257,7.851344795,7.318351383,8.246176647,7.519868158,7.68515127,7.360229018,7.610119136,7.575064585,7.811490255,7.89427489,8.04097656
"gmm",7.547835177,6.796863435,7.050370965,6.987853857,7.03746276,7.058009701,7.303190942,7.354788924,6.672111868,7.059812186,7.696888089,8.506419322,6.817979478,6.929718695,6.786108322,7.609501327,7.054044918,7.574824499
"fcl",7.596973462,7.622113777,7.76624888,7.672808928,8.009606771,8.121567853,7.834553975,8.01658957,7.749806855,7.811525302,8.199230531,7.262044554,7.40982279,7.327068624,7.421817625,7.665703203,7.792514945,7.916496391
"gmd",8.556036491,6.830518194,6.803751637,8.707681925,7.760386127,8.02876535,8.43081585,7.934147241,8.221105233,8.916198438,8.588038956,8.493738935,7.765076588,8.271320789,8.030632475,8.574709492,7.457155252,7.448969439
"wcaF",7.601652091,7.267257364,7.928186119,7.205044032,6.716876369,7.287150704,6.954101407,6.728942036,7.108407692,7.667194521,7.186062146,7.42409115,7.246157852,7.285974439,7.385470926,7.455078706,6.799507142,7.589947679
"wcaE",8.035816301,7.31600519,7.517064386,7.852786875,7.930605721,7.733890958,8.235475822,7.967067666,8.086253605,8.358884658,7.883492515,8.947104395,7.455037453,7.563343809,7.210063391,7.900952327,7.394965809,7.986075615
"wcaD",7.590862021,6.938173307,7.189656054,7.374799486,7.386594164,6.953772053,7.554953574,7.658467026,6.97493411,8.231055074,7.114071235,8.089804837,7.104866472,7.475213901,6.931636809,7.473874697,6.9056164,7.529573493
"wcaC",7.248475161,7.075978802,7.134590044,7.108508423,7.718505299,7.279255012,7.40223582,7.333281191,7.253183873,7.071346582,7.36963296,7.233930209,7.897202182,7.505809865,6.913621613,6.871615342,6.93616438,7.428452029
"wcaA",6.790252706,10.16158106,6.405100402,7.123325035,6.735561264,6.905027104,7.221587406,6.883516393,6.665506304,6.960894372,6.716931688,7.051246148,6.877688313,6.919708513,6.874934829,6.721932258,6.577785803,7.328387971
"wzc",7.243431657,7.758259923,7.93164657,7.408950705,7.235268971,7.545722483,7.394190595,7.096995447,7.183618115,7.106150094,7.42829066,7.578080667,7.939064369,7.038372444,7.56631776,7.119885663,7.49478083,7.142165745
"wzb",8.074134245,7.150842366,7.433243484,7.894728602,7.637808648,7.520144197,8.496374971,7.730192655,8.003441975,8.190533031,7.566282088,8.204861686,7.39219278,7.236264047,7.515465168,7.82581417,7.863386786,7.637613254
"wza",7.370056841,8.367707194,8.999059174,7.330337613,8.926191728,8.428248111,7.327695051,7.870815909,7.654950671,7.184668199,8.438020085,7.332483443,8.237899879,7.810671123,8.103842106,7.429554556,8.367565548,7.657351167
"yegH",9.698736255,7.090176808,7.64893343,9.643405563,10.61455512,10.30327048,10.34216148,10.67225949,10.93964786,10.25951505,10.6860001,10.30431738,10.6652473,8.639810611,8.541080957,10.36183371,7.648464277,7.625903698
"asmA",10.28305046,9.478957302,8.784378089,10.63593128,10.65024081,10.57997479,9.997772263,10.43594476,10.45448822,9.937089745,10.762631,10.14228445,10.75280796,10.18005189,10.11034934,10.30401721,10.1470143,9.979185533
"dcd",11.57787689,10.87037117,9.475298842,11.25196235,10.43549054,10.48469657,10.621577,10.78916127,10.19539613,10.98239146,10.93835669,10.12167026,11.36287241,6.787148086,10.98722674,10.90716236,10.60959294,10.32504004
"udk",10.87678254,9.180109729,9.175450413,10.32864806,9.650853953,9.76973748,10.19203441,8.9667261,10.42287293,11.49011001,11.0214869,12.30667189,10.97644814,9.944519568,10.19381894,10.47114145,9.713623821,9.327177842
"dgcE",8.297965937,7.996871657,8.433219268,8.201301176,9.211176778,8.736449337,8.340493054,8.386534294,8.951863323,8.255281106,8.3747465,8.511665262,8.811917574,7.447788155,8.017882032,8.055003924,7.957888228,7.382478859
"alkA",8.356855039,7.830226753,7.523607327,7.674986051,9.080605551,8.20559623,8.719246637,8.77971454,8.904332238,8.68084046,8.23740949,8.276145947,8.511806002,8.159828594,9.141037462,8.378247243,8.01959323,7.306602128
"yegD",8.715843963,8.438731658,7.23123732,8.758119026,8.706476242,7.834339534,8.413499188,8.167359146,8.438837408,8.539529074,8.534030907,8.226246483,8.736568611,8.121899375,8.108655676,9.314143327,8.077005744,7.933020081
"yegI",7.627989599,7.406719948,7.212339357,7.738053605,7.485618995,7.346480293,7.625296537,8.21667012,7.954883207,7.29749196,7.614634174,7.656106016,7.804162258,8.079110941,8.094482791,7.731044717,7.676336206,7.202474785
"pphC",8.515167686,10.39330987,8.062377728,8.383899739,7.995113925,7.999233244,8.300028857,7.772002666,8.237936951,8.743353578,8.218021028,8.923431047,8.077760182,7.709339654,7.700899148,8.179519491,7.29913987,8.124260529
"yegL",7.893592147,8.383435599,9.559991199,8.080142818,8.299361259,8.191853223,7.717380714,7.623455413,7.54973558,8.175009637,8.027154275,8.245137051,9.072859747,8.187589731,7.900952944,8.004561495,8.175457645,8.811339615
"mdtA",8.084294882,8.164474294,8.090297799,8.138838901,7.891770961,7.615217191,8.229411651,8.175480828,8.023616804,8.503750457,9.454419843,8.19588572,7.662495286,9.261619656,8.415438007,8.652154299,8.06208144,8.915370868
"mdtB",8.000967903,8.707864673,8.736148789,8.898445214,8.624661614,8.067632306,8.648056167,8.647682897,7.895031885,8.272516836,8.370173457,7.829365421,8.464215042,9.251779096,8.523976462,8.554524716,8.749082553,8.888317771
"mdtC",8.570065476,7.196466805,7.537000133,8.074413614,8.948168148,8.016513454,8.742707298,9.070025173,8.404594245,8.580416,8.1749414,8.461968096,7.645800783,7.752075377,7.902503288,8.64116043,7.587305438,7.879788576
"mdtD",7.867947163,8.331709662,6.834493946,8.169144113,7.245067423,7.647420049,7.323025674,7.830095066,7.142579866,7.976228211,7.493731955,7.612628528,6.962910511,7.74839552,7.682880779,7.780052203,7.628669902,7.655833837
"baeS",8.209915702,7.399122075,7.510396215,8.223260116,7.247104419,7.518415948,7.932391665,7.583831079,7.883589794,8.332173298,8.019851646,8.61725875,7.620352309,7.871672516,7.774016874,8.146108822,7.639396573,8.121686087
"baeR",10.17611717,10.54824765,11.15440018,9.833963711,10.19056619,10.74072219,10.27248705,10.12032943,9.965185707,10.45369604,10.54480654,10.12710388,10.94887725,11.33607642,10.72000151,10.53167485,10.71459449,11.32049723
"yegP",8.481051368,8.454560985,8.551534304,8.242917919,8.829915677,8.604501148,10.00780834,10.50149635,9.364327466,8.876712044,8.548311992,8.23193139,7.810704111,8.089246636,8.332730815,8.256984251,7.110248029,10.00679489
"trhP",10.17970667,9.355198168,9.685328879,9.904301975,9.890607413,8.756387996,9.271367357,9.297240626,8.644021748,10.45480724,10.59232258,9.5792571,9.731770643,9.450701066,9.75843004,10.6547021,9.991209778,10.54320739
"yegR",8.601255978,7.530802511,7.589510884,8.493222292,8.338247159,8.256948719,8.668663386,8.343746641,8.858499614,9.265988005,8.37863518,8.603525077,7.661648927,8.152655981,7.99252324,8.450063243,7.753551911,7.202474785
"yegS",8.774763482,9.103123828,8.761455009,8.424459774,8.997999981,8.650909197,9.708990739,10.27094457,10.76221489,8.775054579,8.870472063,8.559843488,7.881584765,8.29302614,7.956211446,8.800514712,8.936133192,8.148593788
"gatD",7.351403754,7.828023158,7.59413958,7.458419208,7.552129057,7.18043247,7.178222437,7.132842824,7.333401377,7.384573483,7.180945588,7.065170225,7.351979858,6.836667352,7.151597342,7.107139633,7.218624842,6.80136945
"gatC",7.359809292,7.562397925,7.539427473,7.278167446,8.12586466,7.750057454,7.47055084,7.610338564,7.884232874,7.403979095,7.734788737,7.099927521,8.200217331,6.940180102,7.254092562,7.30393037,7.761124194,6.888991906
"gatB",10.57758022,7.627249336,7.366661459,9.425277652,11.08478066,9.670264621,9.964259538,9.849763871,10.27402999,9.719035616,9.211639184,10.03531222,9.876282053,7.809841794,8.237832256,9.455651981,7.842489961,7.532259802
"gatA",7.159401511,7.027057781,6.903656273,7.13914778,7.213873231,6.869352802,7.46382496,7.302323711,7.333375722,7.374604517,6.978240914,7.966940115,7.403623476,7.135799218,6.876043175,6.956448685,8.421951997,6.98795941
"gatZ",7.494866639,8.38225464,7.840042844,7.526106474,8.010509332,7.684930328,7.189283316,7.880403127,7.699106008,7.640804208,7.852479359,7.160297599,9.017513152,6.883978099,8.178391407,6.978464966,7.099328179,7.770046172
"gatY",7.15142425,7.042724908,7.301971575,7.30000002,6.650363262,6.859098423,7.325573105,6.728958573,7.08870598,7.037515682,6.774673431,6.903019319,6.955571554,7.316685482,7.124341391,7.240576454,7.180679851,8.287450604
"fbaB",12.08854006,11.53790903,12.16318212,11.14735742,11.48217354,12.16843423,12.59697556,12.72113223,12.77492296,12.54058992,12.83913823,11.79381831,10.2967359,10.29219116,9.803574069,11.08156799,10.31354625,11.56151827
"yegT",8.063228919,8.040204508,8.809873883,7.79914408,8.388922456,8.263992624,7.967196472,8.0779097,7.724867255,7.872891927,8.160301368,9.270529548,7.881753011,7.850410145,7.788627112,7.94341375,7.852082207,8.030464258
"yegU",8.187713797,8.106776248,8.347975099,8.258135434,8.678672003,7.977999443,8.554070282,8.613297561,7.809779353,8.431816192,8.379362442,8.129986945,8.3461592,9.409778884,8.414745519,8.721119376,8.409669947,8.778048523
"yegW",8.921683291,10.47479085,7.713127396,9.159549224,8.107655098,8.41026458,8.951537042,8.39461756,8.591083752,9.084278214,8.991878678,8.36219037,8.168978508,9.464126594,9.519390122,8.478643436,9.118429705,8.866985314
"yegX",8.458815121,8.159228913,9.139655292,7.484650941,7.235268971,7.945818212,7.115680901,7.005923803,8.290053187,8.046282356,8.077840565,8.16769861,7.787347654,7.304311791,7.787573513,7.627492613,7.713855985,8.590515184
"thiD",8.868086749,7.894335736,8.379838819,8.419161812,8.926326795,8.674676851,8.670652947,8.850265645,9.038639614,9.023358738,8.687149039,9.280900881,7.90835864,7.889872935,7.702286685,8.331395447,7.970626273,8.635122116
"thiM",8.729962012,7.890278743,9.422921787,7.935567756,9.106965568,8.049625379,8.575460097,8.901838064,8.476462966,8.867037922,8.372066198,8.847718639,7.775071458,8.649494096,7.571687666,8.324108145,7.469866074,7.906453891
"rcnA",8.462771176,7.957614166,7.961284366,8.579879424,9.144931195,8.824608053,7.932096152,8.503660391,8.101904018,8.490484161,9.098063229,8.109786414,8.386767692,8.857779736,8.700744276,9.430070228,8.968839069,8.824550567
"rcnB",10.66398596,6.481981225,8.131239699,10.52263265,10.08974911,10.7684929,10.84225164,11.07041355,11.10871871,10.87201944,11.53158148,10.66713945,9.281495202,10.53657852,10.39778875,10.90944566,9.705639821,10.0869018
"metG",12.57889382,12.24050109,11.93415123,12.28629483,12.15480535,11.97272702,12.48805286,11.00833262,11.72265488,13.52031158,12.22961578,13.91381099,12.83106002,12.21192912,13.07361148,12.66433216,12.67763842,11.69338516
"yehI",7.330098334,7.552916678,7.260609559,7.375291409,8.012364988,7.53593696,7.450039116,7.812764415,7.867176802,7.476842413,7.698625355,6.93295069,8.244471117,7.629121796,7.890135222,7.523176959,7.881010227,7.700957727
"yehL",8.92803563,8.783287891,7.930106766,8.755441743,8.066540489,8.643877452,7.443115229,7.870678327,7.991652361,7.851174432,9.148483182,8.4995647,8.277436589,7.2761003,8.442758415,8.609583645,8.400506375,8.212969431
"yehM",8.230991166,7.883906777,8.262258163,8.352452286,7.115021557,7.424009273,7.528842976,6.960542193,7.596728565,8.039194602,7.516069156,7.915010507,7.846707397,7.612540959,7.845918316,7.964126313,7.833816395,7.767357514
"yehP",7.696375423,7.490396932,8.338656102,8.663939782,7.832779381,7.88578212,7.827477341,7.646451683,8.040379005,8.267885551,7.761684199,8.299216389,8.345138977,7.752597579,7.395730397,7.440228867,8.271730764,7.608581441
"yehQ",7.982585284,8.336090546,9.140028093,7.615500411,8.662665804,8.220126771,7.786708853,8.358493749,9.688518055,8.06226705,8.028999334,9.444379745,7.593204193,7.585175602,7.953873745,7.582494044,9.085260722,8.230933338
"yehR",6.997640561,6.810222923,7.199296773,6.710263665,7.096929816,6.772389339,6.886715323,7.110366497,6.876100022,7.308489524,6.962355802,6.74428833,6.857376732,7.209280304,7.285530961,7.424238157,7.087573137,7.234397213
"yehS",10.39973041,9.473993149,9.037137623,10.47062879,10.2277209,10.13973962,9.432776529,9.479684401,8.912154816,10.23773791,10.19242648,8.857737552,9.23333603,9.979873794,10.12063053,10.48534464,10.10246622,10.1959762
"btsR",9.933794733,11.48243801,8.668125986,10.48043543,9.821653809,10.41181533,8.318333191,8.850564311,7.823012767,8.509357694,8.811753245,8.287704594,7.970015089,9.831940989,10.49842255,10.82284323,9.72617188,9.651856074
"btsS",10.21501579,9.4871571,9.453813879,10.87865264,8.864242457,10.11967108,8.528754639,8.217019882,8.425393868,9.634943736,9.23262287,9.77054439,8.335242558,9.322711084,9.568549391,9.880954746,8.898823293,9.285514197
"mlrA",9.03500994,7.676912228,8.333533649,8.478611067,9.374792256,8.901827487,9.142930336,9.328737119,9.357302427,9.416961088,8.983488929,9.409197895,8.945605162,7.708162272,7.942194765,8.418758048,7.812937605,8.322127415
"yehW",8.932362865,10.04017388,9.587133129,8.611600341,9.207667278,8.699726234,9.819772503,9.50380484,8.784304689,9.104671942,8.697359034,8.088335308,8.825831048,8.248621251,8.426680982,8.998639293,8.886874813,8.092248883
"yehX",8.849680659,8.815771046,8.743339474,8.64995779,9.120381644,8.663040174,9.839418836,10.09284501,9.283772992,8.956806115,8.971314474,7.84091322,8.335004878,8.248912678,7.733855831,9.095739441,8.914648799,9.241238062
"yehY",9.202684739,8.495581978,7.949439463,8.707586893,8.403511397,8.329276014,9.788786907,9.679858276,8.809947585,7.767168131,8.509514156,6.869914043,8.520070037,9.213334171,7.874149884,8.933858635,8.614408923,8.725845991
"osmF",8.943099675,11.60114159,6.862285698,8.441857962,7.25125734,7.595096971,9.153435412,9.187939,9.112411994,8.416258876,7.990549694,7.806507309,6.732171558,7.403337102,7.348495656,8.522556836,8.615245604,8.138104824
"bglX",11.07419759,11.13495489,12.63151221,10.07236105,11.09984818,10.91501971,10.17993786,10.4507541,10.07188555,10.52711099,10.93786963,11.3489856,10.59473763,11.35353453,10.76588124,10.67072109,11.23183213,11.87747373
"dld",10.9189892,11.89185488,12.84327006,10.5239641,11.59455736,11.47248931,11.90615857,12.67327141,11.74452736,10.87007328,11.21807999,10.93673443,11.37415064,12.60460342,11.98519977,11.68675079,12.3833929,13.38849082
"pbpG",10.53599192,11.28508977,12.14654673,10.44892461,11.24538982,11.0499418,10.77813062,11.39767471,11.22457378,10.67847384,11.69939382,10.78540157,11.43108003,12.42258656,11.87417804,11.24563443,12.16600876,12.91138608
"yohC",7.217169022,7.906347399,7.805892429,7.932210555,7.439329719,7.36691671,8.306823013,8.425309359,8.273036296,7.332370302,7.788632186,7.526915171,7.48259162,7.89949401,7.400643592,7.307022837,7.851128502,8.293128793
"yohD",9.8277152,10.59815457,9.525059681,9.778917046,9.246943312,9.828752818,9.659102953,10.0877894,9.864372007,9.372570634,10.08060561,8.41359275,9.461523971,10.28834544,10.37935975,9.759373404,10.02978989,10.2124149
"dusC",9.607270949,9.618494834,9.885886815,8.919187383,9.30793395,9.038644566,8.610542358,9.045835267,9.127685635,9.235215548,9.414596563,9.236507986,9.245834536,9.581478743,9.65992154,9.353126264,9.630815754,10.35418675
"yohJ",9.925820824,9.488776297,10.63082979,8.84334286,9.359620397,9.358155275,9.591786667,9.564456731,10.33117348,9.689803034,9.755624415,9.847782614,10.76110745,9.925924299,9.948881433,9.478394513,10.01611203,10.67184748
"yohK",8.358523608,9.48851762,9.109921922,8.058663197,8.066037927,8.457097064,9.184510149,9.623137231,9.722366904,9.280950407,9.342286241,8.860364416,8.921920422,9.544134958,9.368286277,8.770725238,9.717290012,10.10250038
"cdd",11.32786275,11.74047186,12.27483781,11.5168976,10.60052761,10.71513013,12.05154589,10.91265675,11.09666478,13.03261605,11.06471394,12.48895721,12.80292424,13.74721899,12.97308217,12.10710395,12.93360473,12.96709715
"sanA",9.791912888,10.42176496,10.99785186,9.805220657,9.896028769,9.60747057,9.112807423,9.522310914,9.567819399,9.7501087,9.329571937,10.15547058,9.237265235,10.83107129,10.31460906,9.76394875,10.4439403,10.74930727
"yeiS",12.63255312,12.31763408,13.52218117,11.93824125,13.67482069,12.22148893,12.46507966,12.89962717,12.67699639,12.55567682,11.37426326,12.89772804,12.53273697,12.85721545,13.08981523,12.02868159,12.53784823,12.74844918
"preA",11.33459797,12.38549367,11.54782139,11.00365484,10.89433323,11.47797241,10.90347221,10.72150779,11.17644871,9.115246,9.614308179,9.610361024,8.847674721,11.42011018,11.53110109,10.11596701,12.02304298,12.51060883
"mglC",10.16778327,10.51308408,11.57179807,10.11880473,10.28115876,10.54106672,8.705941533,9.156352741,9.837666427,8.489770398,8.757086488,9.524709156,8.90064458,9.652528651,9.988440915,9.088881716,9.552445927,9.514967639
"mglA",9.522893093,10.90014842,12.82631615,9.822470725,9.452264128,10.06476456,7.754270826,7.559829552,8.112212856,7.74993871,7.37447575,8.327834915,7.336164738,8.081305939,9.276654191,8.237363463,8.842495611,8.703782416
