"","0","7200","14400","21600","28800","0 | 1","7200 | 1","14400 | 1","21600 | 1","28800 | 1","0 | 2","7200 | 2","14400 | 2","21600 | 2","28800 | 2"
"gatB",1042.87727698092,953.052203635832,874.272593979702,729.332806024065,708.38973525358,1619.83281155298,1407.53560322264,1230.59325944828,966.51951435179,950.588246239185,1180.2594345405,880.713170864595,817.245369782119,752.388361951716,684.46832381355
"murA",1104.10816600641,1614.58098401122,1406.82749401719,1299.49946993686,1349.54295297682,2511.76725100649,2256.55966566849,2099.74982109804,1924.60048221022,1895.58375891811,1303.73880566423,1430.18000176987,1117.22169582402,1330.84336831753,1227.73770533292
"queF",1917.26461264971,2001.94685415159,1761.01311716835,1626.47744414042,1628.63275746242,1152.17175422477,1279.99744044859,1322.6860483236,1264.56255479604,1248.17610251377,1555.19689679503,1463.77043874831,1473.48220291577,1448.20318150339,1543.38836537528
"yfjS",38.516372649572,41.4095978526912,47.0723542875351,41.328735804578,43.0676020125324,55.0123162621509,35.8529862973861,32.8616321093128,37.0998489527857,41.5163387627991,46.2156350428092,40.9872370200913,35.9085418478568,44.7208152406609,44.4468254739498
"panF",1037.65565438194,883.05502819154,967.664475439905,961.434836756671,852.118097889031,1042.10023110637,663.948453871663,770.88549325242,673.628809906352,765.745869183085,766.313069548749,638.110583908761,695.426844467387,653.244756017923,559.963864430368
"sspB",1313.34916082698,1484.55503278114,1606.86939790209,1522.38020222672,1498.93066942227,3346.16613337878,2715.94391029925,2633.05503324556,2269.16614571762,2670.27725603834,2005.81878956272,2141.17101081674,2016.72169180061,2139.22841737061,2072.34048273165
"lpxC",2506.51419649647,3273.41352075078,2977.49898303714,2716.71160925295,2383.77725764658,6562.63686357787,8095.75597976734,7738.65677890277,8455.22575588037,8679.56256608636,4472.03616546446,6028.28186743829,6099.79824499458,7517.05982331322,7173.58693507527
"yaiA",238.308410249137,294.13825743203,236.089264122853,218.02146238523,129.708128008641,275.402855341045,484.439584822576,434.756559349745,521.031791476297,562.214987382944,200.847499905729,256.388364080195,334.225104095106,403.886086452537,411.11058394552
"pagP",61.4824033911498,72.7586151185371,63.3384405400349,58.9964704661147,54.9024646419664,38.1440263653829,38.4310619966766,35.599999553881,39.8464972503129,36.10963716919,64.2468057298895,47.6322741135091,55.920448363336,56.5972147856081,68.478477966838
"kch",257.312923002137,239.964122731811,191.998246660008,214.57191202392,265.94280876156,218.684254906904,278.767229724473,157.644991498135,190.29882849623,191.661751013404,318.263044238226,226.645712575313,208.629708431659,215.723204548788,202.021871535821
"ynbE",152.719109039799,196.531677168155,134.727933091044,147.210452946755,170.000738457453,284.28103072255,436.504601752315,273.036815142012,324.689798779329,283.332104846221,123.178543133074,146.309400644132,122.320970157644,114.757471036027,117.614632615378
"yciQ",11.2308614804064,17.2315726869924,12.5590321372529,11.1982382913076,12.0638265405622,21.5936332468583,21.6597750854048,15.9173696203573,15.9034117482592,19.0797496578669,15.5035032511591,9.14204649323202,12.6698518160165,10.2483674378991,14.4691686829948
"aroK",5281.73300921658,5084.46238221443,5107.22537743313,4883.68106151274,3607.38835468611,3651.28402061056,3640.32827675164,3604.83279914939,3757.2772467882,3513.99947386429,4446.49947509004,4254.03379765482,3856.48271682126,3908.87983690085,3792.68823672667
"yecT",14.3252307211433,14.1097811886301,12.3804606501607,10.9459860733789,6.37830253067528,10.7206455869158,10.9598227417152,12.7104180346327,9.89014093083936,12.2346256161154,13.3510485680487,11.3924778305011,9.23192205897375,10.2746952447476,9.04920776209819
"yiaV",68.4077387626079,55.622774001511,54.7037730703709,53.4657058935111,56.1683062061484,46.3555672773455,44.3311822333424,53.2279807023772,46.063666281074,57.1899038534555,54.7906547164226,52.381149835964,51.1736033118347,43.2765308257173,48.2405047697413
"spy",117.330628603823,143.984538823869,117.764152641035,104.376416687061,141.755356009552,91.9283213811208,101.413226687367,85.9039835123283,126.28388610988,96.4090552981381,108.593484329869,117.429178425365,134.582131547461,105.013194712315,109.222311640017
"rraB",2958.61393826147,3638.83981876626,2635.00765915421,2593.53869643502,3590.80168047662,570.265684294002,1324.59431853945,1062.42281651069,1299.88836145547,1026.33309051569,2006.53876088048,1893.6658437774,1924.7842538085,1730.55502613551,1946.50037865977
"ychE",137.044724514464,193.162407139635,153.465970707368,146.21722858982,129.281743108839,164.055040236655,204.332806180014,170.348506181875,137.676258689619,198.388361783646,151.512952764172,125.367349385067,107.280839899209,132.608309849853,101.175398209472
"trmD",18305.7698871193,18995.8675289003,19145.4995041955,18971.7139407139,18942.6197790412,19853.3899920759,18606.1707358429,18137.7961494296,18264.9457727159,18684.4701211598,17491.8819913583,18371.2020962125,17997.1811704457,18278.8328102659,18180.8884330922
"hofB",15.6578429914426,18.9124194401513,17.2134006525254,21.6223020683771,17.2657017092735,26.6145767824414,23.4069729765499,24.1635688193514,24.8435150433539,31.374956875822,18.5482206095879,15.9888051772772,20.5237641242128,17.7614310606871,17.3269816302319
"iscU",5863.01507149454,8720.54889704855,8919.31184307274,8192.99602764904,7214.92553775474,6545.70073720817,8240.94364453133,9502.85841994084,9242.08703215893,7710.46888560855,4688.16626416199,7349.72848859578,7267.69660906474,7439.5603465417,6543.73826727848
"pldA",1422.47488952092,1228.16070962267,1194.721692732,1170.89442973968,1032.06173076372,817.120863771994,761.999472617825,718.821428065387,766.333442227189,728.387105723945,1192.55502582978,1106.3652475924,1119.41337868365,1051.24246910862,973.99947267165
"yidP",49.6699950883267,52.8753708964952,49.3569665871351,47.84648045089,61.3823455843958,50.0247192392042,53.0834436974462,53.5330481741855,52.5237924922842,52.5237924922842,65.4959847764214,50.3576224798395,47.5229248832363,56.7675830781921,55.4287546880517
"yahB",77.2972600047655,96.380164477664,79.3488833757801,81.390852820908,74.401561497585,122.951765931806,118.568438204197,101.887306277265,99.302624941788,95.6309694564438,111.533892245686,90.4220342734111,77.8807038273776,98.4676149523599,119.307367314501
"yjdM",3255.66655236021,3132.10380009751,2867.83280130677,2582.99550947152,2744.66715635918,2588.05503278606,2940.10022386759,2524.42944344256,2754.66613558169,2064.38003801298,4336.44080293813,4261.55128821284,3800.39900462229,3444.22168863785,3203.8341463459
"fadD",217.539982573904,269.782804304082,252.26528936158,221.462141213394,195.792178482387,389.447138625041,383.76017464994,338.811287584758,302.744058210956,349.706472256549,263.874902997289,210.361804017383,279.602818022872,249.803695230714,234.999472797854
"xylH",66.1982977798834,64.4907764874762,70.1587125166773,56.4921569211068,63.3587634928659,77.3972435192691,75.0615028792495,79.5489299937828,85.5555194319851,60.4715960507454,63.7616614813572,61.2426064797008,57.7917555716526,59.2754148664686,63.1398477171027
"ygiW",459.493869757596,619.838112666494,429.443683792745,431.943917360249,653.156513185251,404.561804405436,891.332806098652,601.061862734029,819.332805935049,642.943917103867,678.931838569263,781.760238158031,711.215571031601,674.61058408197,747.333243155598
"ydiB",34.9830509672105,32.753607443269,39.8061486910073,27.95812836996,35.4397137490224,32.3934987560687,44.8049514818482,33.4712674685655,50.3054904371787,35.8711863870181,46.8373023374444,41.4376109223844,46.0372598079161,37.4888713758831,29.662948071583
"yadL",75.8426488503651,72.6400666880702,70.5351347807584,66.0184963169777,71.9680050824375,69.4137138696994,101.257930516024,82.6293615808083,107.604314865874,111.507088122312,69.850789940038,71.6920782828033,83.6475471667627,83.382329037853,84.0134286141067
"galS",63.2794487974466,60.757946446308,52.5520678422176,56.6795204128835,51.0662894340565,49.2050210997998,54.1623392284578,49.6009974627019,52.9873933721673,46.2839006533317,59.6658537625421,61.068248640175,45.9560551881627,56.229596573446,55.1931431638436
"atpH",6930.50060614595,6702.70154390753,6937.52605838202,6968.55430234823,6933.49799617927,6487.95051269509,5786.76711686568,5881.43176694312,4657.27765765278,5069.62858522233,4615.68322603687,4000.94973916992,4573.04499877543,4500.5795898304,3985.10709470369
"dnaG",2219.45899583286,2056.8823481424,2348.780271274,2085.64609775039,1548.05502813639,1933.15964717409,2348.4994656436,2548.388364256,2756.33286798096,2316.38162133795,2061.88836654405,2458.80776340971,2470.30720537665,2291.91575511548,2035.58663661644
"insF1",224.180726288387,250.243137174411,229.872978591428,217.982691820972,246.777250574102,256.841740480029,228.943917295254,192.173579602596,211.744037198108,215.777250712147,206.888361718098,181.720185753663,159.555053742528,199.335134701327,197.50759707544
"thrS",4638.839031641,3976.09480161432,4053.13968194034,4339.83627159045,4236.42860290715,3452.94557641098,2951.37564425238,3052.56021743106,2775.3247104523,2991.66614228524,4381.59280166511,3464.44195628312,3832.5097053634,3541.73417676432,3662.10837251058
"ygeG",7.53381610200774,15.5041579025748,9.66593588315947,7.84464819595826,10.0761827903538,8.33366461197474,6.28624122744346,8.59216240069978,10.8696190599539,8.40417026669205,12.3683510349857,7.4237563472159,9.26585544299476,8.36779835315114,9.7629418497041
"phoE",63.3097679705309,77.6685254877448,84.9075846550514,72.804983391772,77.1295237697936,82.3026168828784,72.6987948884665,78.4151896023077,80.938714969271,71.0330637058951,83.467238485578,66.5097637402592,58.9343525045366,69.4141155258661,55.1957968076961
"yggU",2815.67077499956,2797.59331806982,2712.64821302558,2732.12623873648,2483.90628847709,3645.44638986539,3320.14957018398,3244.2226739922,3440.9858163512,3379.90724559721,2677.05309975513,2889.22168837365,2879.98315890903,3127.70172400482,3249.21005787435
"yaiS",38.7679861397497,36.7123452195306,39.4090497547968,38.961377271758,33.7825801429582,28.9455896727935,31.8609651427202,29.3822451315342,43.0592386598415,35.0437614510438,36.3314889023149,27.8781470682435,29.1810204790781,30.4916533994504,24.9837599385243
"purM",564.916538337483,595.351486490468,553.02948876462,491.31878579066,2029.31906627518,904.147979620235,688.681991050718,641.958784878219,628.721694938777,636.277250469104,498.068034135588,519.467428038015,403.399001850367,429.956242165273,374.567729294246
"ycaO",835.809943468656,1200.40238074902,1018.32995865738,928.697781921625,967.495581944897,1279.66613967878,1195.80144166896,1067.77724916518,901.110584157563,1128.72051808147,672.494913276459,775.439023797582,651.053153966348,726.125234281183,730.999473066077
"yhjB",108.083149670563,122.756783723183,120.761792900855,113.905789130705,122.745842422946,103.529436933176,129.184029476082,123.960549921574,147.332932736336,144.565288615123,130.425378056218,120.113690677416,121.969701912848,135.689945112682,161.130895272529
"yjeM",298.443917353608,305.304931725864,305.141145695817,290.58878553056,213.965596158391,178.419695758938,154.497818362915,144.418172465037,143.263607233047,142.876162833715,210.438112509639,179.189406004265,205.945418660415,169.491067102791,169.877580267177
"umuD",26.4657540124984,45.6667021745788,36.1884965720548,29.859048135457,29.1228092366431,81.1543685382543,91.3655490022433,69.6131053970478,76.9176169554629,68.7283921090123,47.3320535783783,35.6244834665798,40.1923244683558,34.72334219989,25.1717822352626
"rluA",1552.46306496553,1680.4950293026,1664.91593594214,1542.2605715132,1641.48948154842,781.869084560713,719.968983553523,611.188950780759,667.569748044639,749.922243635157,575.805596934163,706.151037510553,663.965283190458,685.936669707517,599.688843833718
"mhpT",68.0159917978335,56.6455070786099,56.3016124559161,65.2974769960289,58.8729027133434,46.4347856460842,59.8307696286573,46.9732270269329,57.92057236743,58.7356651212462,54.6969612644983,48.0657489300358,42.9371975352012,45.4928521706458,46.5302759829297
"ydiN",16.7218124019506,12.506207315373,15.1255453664039,17.3878787695249,18.1263288554233,13.8015282302323,10.8522855053859,17.1432480520126,14.6520312393942,12.1576754883165,15.3545511668708,14.7016911079653,17.3788094092339,17.0479480757526,16.1682927723527
"katE",38.71767888791,35.1100979028833,38.4827221383391,47.3009946531081,41.3296579584704,89.059653706388,101.566435958514,89.7908053938314,77.7549469686484,79.0890640846974,60.3785423573166,69.2912472486942,63.094820059859,73.4824146283461,59.607581586314
"yneL",7.30931213312119,9.56996310027898,10.2476871603282,9.61578305982848,8.60060845072552,12.2514562502093,13.8311722976659,16.0019874595715,13.2489694390723,10.8802830907205,8.16868699806458,7.78254550909098,10.547305095404,10.6345008042211,8.11692062762785
"lpxL",1168.8245576056,1139.88985389314,1124.65683056555,1162.4473264083,961.76310592192,1005.53034934619,1410.79144783304,1718.8202334841,1797.66268207333,1834.36151856786,1174.74667580896,1494.90799469435,1708.90943862077,1780.09423306722,1779.45891714618
"yeiE",182.485174400604,115.769819809523,89.77850354077,142.559985696797,194.335598424107,329.870406340186,289.557678190112,266.95023818221,229.088586149091,218.612145007723,215.261967599904,173.81269272257,129.597662955268,222.153063025029,249.777250627402
"wzxE",62.6665142040886,113.010464599702,90.8945188451203,79.3218387619913,75.1585030277541,249.129866378611,204.231493526796,180.159740466807,169.881054168088,226.839893994827,64.4753086835447,49.2892547972918,53.1436865059944,60.4801686738065,48.4151113698209
"fabI",5731.92429563679,5355.54536723309,5571.67734976323,5221.2347525947,5665.0260311605,5684.050630263,5630.82258469465,5342.34381297116,5009.27725780762,5136.74018839144,7004.3379585847,6396.6957954025,6370.72871909532,6112.95185802055,5794.13671240878
"ychS",485.652517505209,173.448835803912,283.226729333092,317.388361744844,371.329608264139,77.1779144027525,91.1235278503419,76.1932298699464,49.135934903601,102.961077678328,350.777250680738,321.041493610042,402.05502833445,259.17264871584,208.999472815166
"pyrB",770.559883037616,768.832454906891,753.575236710548,669.686961275731,964.42789388909,693.627052638574,548.724099909145,490.916888547566,480.460711920534,512.099805175779,399.792802737393,457.38109828745,388.953164657292,376.767019452941,385.46079375012
"yigI",772.999472810521,1111.46873393283,1029.7263096826,1012.23573461897,1178.82771555039,890.296226010186,1138.76049905685,988.163893555459,987.15342848549,838.83232293037,1120.84131866815,1090.34906586018,1071.53319605292,952.548027538561,792.333109685966
"yccF",706.788079128593,714.448878727094,676.615134775794,692.497743053339,658.863992895969,497.590503598672,465.519599892117,405.666139444023,443.542758503516,489.777250509323,489.055028427152,437.17349573594,444.943533745039,390.898431086607,394.10202876522
"gdhA",472.98965048901,506.914265722774,436.535156736021,424.221695004986,409.110583973192,1643.20749287216,1319.13355356865,1101.36746432143,897.45921252497,991.274604310585,498.235448845275,569.10876509549,428.854788090898,472.873510262545,444.647256827834
"rnhA",1350.02123984877,1371.30327030204,1234.92736187617,1184.61272230087,1149.20346295479,419.666139573551,623.666139477345,497.106219734953,619.943917301919,503.332806347246,965.378655529777,893.302845351518,957.039501836762,856.666139755885,865.595111346283
"opgE",229.61058400348,256.277250614994,229.789441104358,233.555446196768,98.2102618875862,105.897082432313,134.2121647936,97.5297443516876,98.5231704484692,112.60870771026,183.616897389936,127.294104361161,134.506932862539,116.110910749036,110.245717645932
"rffH",434.685195214497,436.767920312684,473.820563918754,441.675441149824,471.558789339373,562.172181495987,457.210077963446,438.381841348334,425.739415313783,498.545254068531,274.851234488656,344.880861689177,310.958773236653,303.220201616581,248.724421473351
"udp",709.655598565723,676.603103782934,628.677136744063,677.282926801278,758.819098627132,1298.61058623954,1104.32891097233,947.707837072168,907.110583837895,954.624239459781,1271.44037307821,1047.08053903904,908.055028600757,891.66613980187,885.398859593696
"glpQ",43.5252967225265,68.9885878168781,52.5562925906424,44.8231456067582,46.774591603324,50.7111148384801,83.8029696385886,61.0520649978627,58.2356653326013,69.320047549969,67.5362401341395,52.3812149722808,45.6189641417848,58.614188127256,64.5013681048846
"yddK",4.50292830976839,4.26031318784198,4.6815627257323,4.64369475392994,5.01978107476108,4.43848410587672,4.14936643275116,4.4897562723615,5.7247275563019,4.59975933313178,4.7295277282762,5.22988865994177,5.19724335810049,4.29487717581435,4.3655543535134
"cadA",61.5528766086091,59.2934542115692,56.3897414492422,55.9221436833133,71.7618390623315,61.0287226685193,50.1851487618449,57.9028886967382,58.2672273312725,51.7865935138674,52.5533531241268,62.6998509784198,69.3024919016269,60.4801686738065,49.8324892251981
"yegT",67.8969159509178,82.8277634038407,85.6444620776308,72.6733135704785,75.1042348938629,97.2182736071434,87.1534785764434,93.8039587452971,87.9661567610721,87.2849942101567,87.499196760246,76.6477303967515,89.5469601641593,86.5011846648657,92.9612244250634
"malM",62.4697025325543,77.7081209278834,58.8467762315891,54.6873025940004,42.7705310770255,46.261458920297,48.6513601500273,42.9435494999452,46.8636092812349,50.3926099622906,34.6808870154975,29.9258645972667,40.8486742180369,40.6154408297256,37.5874275269251
"ppnN",326.220532114967,414.282219595989,347.165076219555,338.110584017225,395.316372196158,1210.53330757299,924.348052666415,843.897485230139,721.192753246239,863.14775312044,651.125395925061,670.58216264057,476.319488759836,573.922381229045,553.639291224161
"yjcB",47.1357351804688,106.081360418418,76.7941419696748,69.5780588100182,68.7446502792989,134.948489841061,298.47818287695,343.051359831826,420.557879037879,446.877007323879,161.66666404972,166.323432152851,218.110583932665,323.660624408959,312.288939422836
"wecC",3412.04318238745,3056.88397504523,3236.01713130032,3146.16916686951,2809.77881299546,2157.64734712089,1813.14914874463,1776.78037770111,1876.87310784047,1758.35610309116,2513.99544418812,2505.27725907185,2232.38275269727,2125.30329081742,2102.80389940941
"btuD",246.740732101983,238.56054592595,236.640706245311,222.404313812567,280.211998081935,277.370903472348,244.861579761547,201.110583968277,205.767385589422,226.166139507966,193.777250675525,179.670995691465,156.374055466661,162.043095399369,170.787894419968
"csdA",986.46988928562,854.303494222053,853.943917390172,860.757470051988,864.592344034485,535.412731947986,512.018823428663,459.777250525632,488.77725079344,512.166139527229,650.824802508799,705.528697178517,722.521930620414,671.379123975568,665.555028611363
"yihA",1054.93172818761,1152.29636237306,1014.55009370416,1000.15584849906,1182.57605890194,545.81599658128,870.369652946853,668.588402221184,892.696762770794,810.532945769334,1232.09204236529,1107.93105350419,1132.75592366322,1047.30315245134,1009.98682415824
"uvrA",157.997620298102,163.015056782574,188.314462686357,172.808842644029,170.115760203659,438.071688620768,355.07462837814,369.797874932519,369.555028425793,408.162262242968,227.345315796846,242.372195884444,218.110583932665,235.902270500702,197.296549102755
"melB",91.8943117202904,74.2017514833903,80.6313806245796,70.3621497244202,73.4310464732909,61.0912797740981,69.8287526984496,76.1952623572595,81.9037413874098,73.9556548599476,80.546570317423,91.5025618617555,98.667891281256,78.5486494932385,83.8736204497547
"paaY",163.469321222624,151.514691288073,153.377433524206,140.21032488444,182.579293767168,168.697497468742,176.936500713275,159.021977992643,133.22303447287,160.578074948385,286.848458726452,253.358968741787,229.329168735199,189.218246283637,177.777252177997
"puuB",47.7881657279305,45.0127480023171,51.8198090050699,58.362222554129,61.6282872620771,63.5766624957335,70.7842069720847,93.7034247796895,81.5573354560018,84.8259325233807,56.1014978247053,75.2169733531881,88.8042670681168,90.7344757092886,67.1051109042449
"nrdA",2196.85656123683,2178.83202169328,2167.79886513388,2072.02247998951,1924.37681816309,3396.44863283232,2508.42700312336,2461.4587205833,2234.93151771407,2412.4439194195,2042.10380731189,2329.52361473254,1974.43274383523,2043.83280978697,1825.96816827562
"srlB",73.4180236123992,70.3693523985713,73.1966960730245,73.3629864988222,89.653649346957,75.5265262862923,72.1747375366849,68.2919297437333,75.5145071916688,64.06066271833,97.8647760795739,77.8712605426413,83.5263313987315,74.7988347385426,93.5767804573627
"yjhH",89.0610718742311,78.5832828968088,86.5042668634533,73.9026419923822,95.3174799998833,107.884552916851,91.4831501781403,88.7691823755171,86.9903190131608,89.8835855398207,88.2274775292117,83.0182504852466,84.1580036439875,81.4350590161459,87.5997440235255
"uhpB",66.6753441377069,73.1066309518193,63.4002187941014,64.3449196092732,56.4169906977856,79.6066446873225,95.0896490853676,74.7392758303572,61.0085666950227,77.3251496874363,64.3241098396926,49.6536718241857,61.6753688291836,50.8618463662506,45.2207792534968
"yaaJ",95.3607667665182,70.3817535043276,71.0951723882105,73.2710752393276,65.5270154555257,68.9534555498375,61.5091166916995,69.5432970599461,67.654236532612,66.319302888702,77.2174141429923,68.1146288364515,84.0210440017121,71.3064110556708,59.3793312011594
"gadY",25.0934089731809,33.3644664968842,24.8211334135497,24.871046499048,26.9988670723369,25.7681231034082,28.3984667546802,27.1499746336347,28.1319937736596,20.7392392134747,23.9838230287172,26.8605626090653,26.4450616948979,19.4994309034067,11.755143356812
"fimG",107.430121506746,135.166687606835,122.501840279513,131.493644317348,186.767997665628,101.889261702859,112.50437789054,99.5134777334393,97.303551901768,91.7843890045384,94.096014316323,65.6987959197129,91.2649047540019,78.9071838707125,78.0242445191795
"glmZ",654.746632824558,1407.26710637284,596.555028293381,468.777250485894,678.112402460366,308.264517135045,800.666139444604,466.066557141287,901.943917585736,533.832806028063,538.987972718064,671.763412824119,587.316620467052,702.812897192511,796.748723839253
"yheS",677.658219167527,1019.45234088577,942.641960317042,884.480267537594,749.331183806724,1620.09101597645,1580.73762510776,1471.75180328845,1649.82505957107,1592.39808915433,716.284402667622,944.332805981071,835.14201907512,935.4062045756,946.258772659602
"ubiD",983.17359249098,925.353336739457,926.277250495249,934.909610501729,853.004817958704,1529.91749670946,1692.07167970258,1272.64446618907,1605.11247557893,1541.05687253538,1181.31342932613,1110.76242954104,1048.16389891839,1050.89226511284,1044.27739099785
"rluD",932.006302103142,985.368089194274,927.838297535898,925.166139511473,831.622528591441,873.380227490808,849.277250536817,870.368431276811,944.777250529058,932.94461716379,1069.98695319287,1091.59002421826,1089.69020881245,1099.80287672692,1104.00557338659
"waaG",1235.44408343353,1333.03265786754,1352.05538929647,1354.36895146396,1195.99947424733,1464.5358868739,1427.32126362111,1298.58450078437,1441.51120925595,1454.205095061,1758.33281198554,1439.44045982302,1333.9656945214,1333.9656945214,1246.81797172568
"yegD",314.719793304689,334.149856407498,360.538744597866,310.816804970568,256.743335754338,163.933221863825,185.172428586257,151.034929744061,168.71298432864,173.01317314875,160.841869736236,173.959175634749,159.743946054234,180.005921349229,137.113992916928
"ptrA",400.885783143954,421.301425169136,395.693614828371,381.011900173405,423.94391732347,401.335165162297,400.372455223199,328.64040968126,369.384647622522,363.71758333514,376.912062033215,374.269932049078,332.850921004611,317.972080900658,336.293530072942
"nrfF",34.0499535254169,41.9472181712779,38.4898610271524,32.7773415190031,49.7019899181363,42.7192220037473,48.1679573834727,52.9167957426203,59.9533651710738,46.9827530380991,27.8970215584871,32.4228630884838,23.3614482807308,31.0604668284395,29.7963224730239
"yohC",34.8280064132574,23.4894208027181,29.9535477641727,35.0525958962582,33.1173143258235,41.6536719833322,33.5259855042182,38.045252756629,43.0704932938811,38.2684137364861,34.0522994665685,41.3707642819283,37.6096432108017,35.1113224378284,44.7315868919783
"dusB",13400.3883419481,13040.9086036374,12540.198635357,12852.5845290059,10219.8431918116,10832.228374105,10457.721682023,11135.7331933158,10124.3787927172,10607.4439135209,12321.2373132285,11295.8845638645,11877.2100728394,11682.2772609182,11381.3446925966
"yfgM",2561.69712950169,2603.71868915577,2480.60481063248,2378.05602693204,2369.77724615428,2472.39827800551,2426.28308425002,2108.43730798446,2012.80799154167,2141.14052666157,3157.4445001819,2951.70516961941,2639.18083268782,2508.05503389236,2453.66361338325
"eutR",98.488603209819,126.703871307348,107.585818101422,111.239177318309,122.870288175988,139.524685092404,125.906981412119,102.690415975691,107.437855484768,121.219463055851,120.276150721589,125.116065057513,116.531636196106,129.460037620357,112.88174765086
"yhdN",710.213733995009,627.081829923746,676.943917429182,714.834836677936,1091.01214023608,351.14565196694,505.220589167391,533.808263963652,670.489495729997,566.586501198028,748.915542244292,650.615553780629,979.58972486087,885.369099984958,911.085654990048
"nlpD",1374.39219176943,1606.28424870263,1436.11058487641,1471.94321451633,1473.08436298314,2557.02916420716,2753.52995886723,2608.56393786108,2731.00163030484,2632.59226640954,1623.92545168792,1760.45664151261,1644.73135179526,1725.78945234732,1768.53924700064
"yiaG",48.4291380256709,63.4445213626007,49.2252483949798,35.7418783872403,60.2889766480047,25.5220195933949,63.406770950566,44.1235718120866,58.3772156166182,42.1808564752978,51.5205236557877,63.4484478722026,69.2190637127376,52.6116000287634,60.0338744033818
"btuE",729.205229759977,587.313182544134,606.992733750269,614.666139335793,717.830379041964,472.241008617518,469.873023687865,450.340308441774,387.065162339318,413.484098207843,660.893688070018,548.077942843422,543.943917474599,460.014495062689,493.973431187509
"ydjI",61.2134090614759,67.170406281768,63.0152304301714,64.602723959282,77.9396992282754,71.6485963912947,61.7638743796913,73.4376115564255,66.3742035754614,56.407290020765,79.7917359617878,71.5396168255532,65.2465040904847,58.7348259620013,65.7070087879563
"prpD",30.8626993923877,27.6802149861305,36.7371282517354,33.5400510811295,40.6359321896281,38.5851584480091,39.2043272732239,38.4458066650407,49.2007808094394,52.7680647843345,32.7992631429398,38.3331497247063,35.0694841864685,35.1874977541526,28.3900125755218
"ftsQ",2244.91398016566,2249.56306946089,2185.37690065378,2077.42660143325,1886.66248583643,1812.83080938163,2166.78939565544,1787.39266048299,2073.56674379199,1914.6531257107,2266.29099214456,2385.79352967639,2395.3350944654,2160.22501503691,2200.06877755986
"ybjQ",739.147010331343,582.535117712139,601.982226550945,626.859592446794,608.633407747923,489.606604150787,515.209082720084,452.508864133244,454.451417777154,489.192801345265,693.368739530091,582.830211725983,611.464209703766,533.816059342649,584.864719292653
"nikC",67.1144903998131,63.7828849418853,61.1182675751836,65.7201829356557,65.9903285733611,58.8990317721156,53.866705940411,48.0662060698045,46.4399554786659,51.566959482227,73.6066990568709,63.4454701603332,64.4987575579141,62.2780997505565,70.1013606622709
"ulaG",123.401710591149,100.972014470717,90.4709529094754,103.251317535076,130.864931683568,82.4982106978865,97.1451280131906,99.5624644918603,111.279827084943,101.853396545298,146.765492765087,149.888451334861,159.555053742528,131.785017320773,130.300173979639
"ypfJ",981.727458334085,1129.94391452004,1034.44549774791,938.837130128038,1064.55595712191,1088.29990317301,1046.37470107764,1012.66613967337,1064.22169199511,1018.48150588534,936.097765062953,901.007316463673,836.661514488665,858.125095743421,858.555028189358
"hicB",304.408599262987,269.060287134624,259.66613960334,292.98392236429,243.721695046972,256.681963124054,363.582716483682,494.123961941279,569.332806145226,517.986889918001,442.096985842369,606.974543952774,841.795946814486,774.508730831616,795.72169513906
"prc",1528.55848746285,1400.16866495301,1349.11235819658,1275.11057963514,1085.28587688865,1739.16871682773,1399.69315064401,1275.64724486437,1345.40113031569,1283.8185263868,1588.78218961923,1600.41986962495,1450.75835284784,1361.83894422114,1376.63906520603
"aroE",1333.50240362784,1251.55010134906,1283.36849751083,1199.75682106592,1036.26190446259,1451.39352134408,1304.55829682259,1229.43898258713,968.881168256987,1248.16685388345,1822.19982443409,1471.51786283511,1491.91325560901,1438.94310049318,1424.84095993792
"yqjG",165.381442828583,139.664128926126,149.76276677932,126.793697378507,151.429968336851,125.57133534471,123.082166483727,111.420119330247,111.341145739019,118.576014047861,158.132760411457,142.277497683541,129.326453243896,131.00047775367,134.520775427164
"dhaK",423.138544703015,483.632181058381,423.14275676635,415.339722950125,410.571151270583,355.990818419109,294.356294444407,259.520087524673,281.166139574532,293.614740871363,258.274805437161,242.876423962392,229.922136075166,223.38922174266,231.53499585713
"yahF",23.5571974192356,21.0135489310702,24.3045657400164,27.7804601708459,35.1662638612707,33.8396072686891,36.2280232889462,34.8831133836095,39.1134242328593,35.8708116634549,26.4872847791487,29.132023723516,29.1808198709398,26.8833137946014,30.6768189200137
"chbB",374.07851846863,366.711524868341,324.441186213951,360.233840577421,280.728853614688,165.370670937785,178.728834951947,189.69167442869,173.48121689503,157.873306593623,406.864013878362,306.974889296101,320.721968888139,272.662198556764,288.283448076018
"casC",50.0980930103152,65.8268904134538,58.5266568693972,68.4131250772122,79.0672392182987,73.5579359550211,80.2540989973899,63.1493749398116,66.6202612310676,58.9226727572501,75.7818511297821,50.8684920731091,67.4101907260266,51.9939409052022,63.8067780829238
"hokA",4.6255374184161,5.66931551952988,5.92407135957372,5.33880964611964,6.61242119183676,4.52431563117117,4.94659082589916,4.3835080093621,4.63813365476376,4.12185863657481,5.75660916380094,4.87627787037662,4.09439312776433,4.49989000894398,4.72671619522543
