"","0","0 | 1","14400","14400 | 1","28800","28800 | 1"
".1575",295.292314895366,438.064653149492,305.705775891095,295.497066884311,238.525549902022,331.30128754761
".1576",294.883236441436,479.703780798682,428.752121604314,411.001543022568,244.722001303998,344.891795677617
".1577",524.573093392794,634.730342368761,585.286827731986,492.506856788365,332.681999988593,424.317391097852
".1578",179.271209073562,573.241798990971,685.969204443055,617.373607777669,395.079724815087,608.874042881393
".1579",3025.58835421709,3504.51722519594,2986.00320781635,2894.30250267183,2205.66809844336,2821.01769499267
".1580",3521.56256765135,4076.17422057506,5902.04825124012,5614.72636919687,4737.79480127606,3872.36707021105
".1581",734.694161718632,1991.99733230036,2130.53494583703,2551.27022708628,1836.82695098781,1409.53149602887
".1582",168.312673306249,195.225811616804,134.270633929593,118.111039059686,112.283334237801,141.631661195811
".1583",1149.66673620337,4161.8233057022,2519.63667405034,2411.97627309052,2654.08709720747,2291.37838292114
".1584",249.690998151076,448.511137314368,369.133791093818,376.890076715054,225.034127593417,367.347080859316
".1585",2844.58011804695,2892.29702017998,3269.83019051684,3463.46408909831,2300.92780140881,3709.476794441
".1586",1982.35551107837,1084.63957471629,1052.78855849581,1253.72046581781,848.046757206575,1722.15585843961
".1587",1683.21062357985,1197.65776798919,1273.86793297763,1288.96734566897,996.689279138036,1490.93329817506
".1588",541.944010176068,947.511734310761,413.28695014644,280.527812210609,224.566668475602,223.324852677314
".1589",882.223267545106,1317.8769892365,532.633736459257,577.229011018456,335.460711387741,323.360579032525
".1590",1717.38764173503,801.189664498188,2490.12077195898,2786.0395057274,6965.44591924589,4022.84378219885
".1591",839.857061065448,1244.19767491074,887.128940953689,853.35368413104,830.018682762556,1540.30464142202
".1592",301.079360074487,149.396237032764,222.39799939856,254.231678831881,216.166627180488,456.034765110621
".1593",574.435062031608,160.007974730907,286.819638833709,287.416684050844,324.033688056392,696.99282764773
".1594",485.389806145866,372.475055010498,900.760653744574,855.722965935978,501.115725003487,790.707336285988
".1595",205.643263169801,283.263322391622,238.856445833423,247.10835836717,180.893906416989,184.951090934211
".1596",311.913027500849,424.906027822071,486.063165926666,449.133336951205,299.414441997299,438.976530756696
".1597",387.754576864506,438.976530756696,424.611607456994,634.290533265361,462.721396096556,1262.44078127494
".1598",925.442792193111,754.825839253044,512.355014380841,754.825839253044,572.447667694521,1540.30464142202
".1599",358.791026964671,312.562307243298,298.792474065528,545.33540013743,331.071726563197,1172.19754045305
".1600",601.32452926139,380.829123183233,295.701960845718,489.78337694304,324.033688056392,1205.98813654526
".1601",686.444846889132,711.145029511737,559.502202419688,950.801256762091,626.860232908905,1876.72298429512
".1602",1297.03347581257,652.122867367168,658.938494618251,1216.9042995783,968.091767552762,3308.58814508896
".1603",592.634991098943,335.926081175542,307.832127717933,639.588416334529,403.660889116814,1335.34795290476
".1604",2639.41044323331,1391.08995537812,1152.85871220404,1980.98192304933,1460.25033458088,4908.27375140626
".1605",1248.51721633413,868.872091346838,601.741480150923,1007.10612380288,769.085402593756,2362.33851916293
".1606",383.212284618929,439.890306532959,257.602002815432,421.678600840998,347.77248884453,1145.68919146057
".1607",375.586136106835,628.165108353948,500.768498405038,493.190089738316,387.217407304694,593.045916771657
".1608",1510.69845205283,1546.72392761633,1399.79515078841,1414.42503489931,1017.6318395623,1441.14521633321
